epoch,reward,tr,loss
450,10.0,450,(3.430700168394196e-10, 0.07482688128948212)
460,10.0,460,(8.398304274237489e-11, 0.023021867498755455)
470,10.0,470,(3.6062264285874335e-11, 0.009823478758335114)
480,10.0,480,(5.35309574445364e-11, 0.013847813941538334)
490,10.0,490,(7.847944516470307e-12, 0.00640964275225997)
500,9.0,500,(6.004086117172847e-13, 0.0004302874149288982)
510,10.0,510,(1.035971308738226e-11, 0.0028007139917463064)
520,9.0,520,(2.990718783735247e-11, 0.008433627896010876)
530,10.0,530,(3.6781688805831436e-11, 0.010932772420346737)
540,10.0,540,(1.3656631381309126e-11, 0.007720487657934427)
550,10.0,550,(2.0463630789890885e-12, 0.0011265001958236098)
560,8.0,560,(8.185452315956354e-12, 0.00441143661737442)
570,10.0,570,(3.0893065883219606e-11, 0.009974867105484009)
580,10.0,580,(5.293401272865594e-10, 0.1834414154291153)
590,9.0,590,(1.7408297026122455e-13, 5.685500946128741e-05)
600,9.0,600,(5.403677505455562e-10, 0.19317960739135742)
610,8.0,610,(5.2230664238095414e-11, 0.023028668016195297)
620,8.0,620,(4.4146908351194725e-12, 0.002021617954596877)
630,10.0,630,(4.290971133968924e-09, 1.459937334060669)
640,8.0,640,(2.220446049250313e-12, 0.0007658084505237639)
650,9.0,650,(5.6843418860808015e-12, 0.002750896383076906)
660,10.0,660,(1.5298873279334657e-12, 0.0007251529023051262)
670,9.0,670,(2.7360336218862358e-12, 0.001351514714770019)
680,9.0,680,(1.680877659282487e-12, 0.0008023236878216267)
690,10.0,690,(8.881784197001252e-12, 0.003168446710333228)
700,8.0,700,(7.931877377131968e-12, 0.003109725657850504)
710,8.0,710,(1.6044943151882762e-12, 0.0007212546188384295)
720,9.0,720,(3.257172309645284e-11, 0.013996121473610401)
730,9.0,730,(7.599698648164122e-12, 0.003328372724354267)
740,9.0,740,(7.73159314348959e-13, 0.0002895095676649362)
750,11.0,750,(3.5349945193274834e-11, 0.014723519794642925)
760,9.0,760,(2.3453683439811357e-11, 0.009843527339398861)
770,9.0,770,(2.3328583509396594e-10, 0.09131552278995514)
780,51.0,780,(1.1542766742422828e-11, 0.00465649226680398)
790,9.0,790,(6.645795025406187e-12, 0.002612015698105097)
800,8.0,800,(6.439293542825908e-14, 2.7019223125535063e-05)
810,9.0,810,(2.708944180085382e-14, 1.0127741006726865e-05)
820,8.0,820,(2.1753709944505317e-11, 0.008320983499288559)
830,8.0,830,(1.1644463171478492e-11, 0.004816171247512102)
840,11.0,840,(4.604316927725449e-12, 0.0018632145365700126)
850,9.0,850,(3.774758283725532e-14, 1.4599247151636519e-05)
860,8.0,860,(1.2789769243681803e-13, 4.505360629991628e-05)
870,9.0,870,(1.176836406102666e-13, 5.06623400724493e-05)
880,10.0,880,(2.877698079828406e-13, 0.00012437839177437127)
890,10.0,890,(1.759037360216098e-12, 0.0006663408712483943)
900,14.0,900,(1.2262635351589779e-11, 0.004975683055818081)
910,27.0,910,(4.143885234952904e-11, 0.017378639429807663)
920,67.0,920,(2.18506102100946e-10, 0.08008022606372833)
930,10.0,930,(1.2825296380469808e-12, 0.0005336274043656886)
940,8.0,940,(4.604316927725449e-12, 0.001813554554246366)
950,53.0,950,(8.881784197001252e-12, 0.003531231079250574)
960,21.0,960,(3.916866830877552e-11, 0.01638510450720787)
970,19.0,970,(2.18506102100946e-10, 0.09525658935308456)
980,21.0,980,(1.3656631381309126e-11, 0.005384728312492371)
990,21.0,990,(4.352074256530614e-12, 0.0016629166202619672)
1000,35.0,1000,(3.4972602591665236e-10, 0.13918817043304443)
1010,25.0,1010,(3.007016857736744e-11, 0.01120502594858408)
1020,46.0,1020,(2.4016344468691386e-12, 0.0009506007190793753)
1030,10.0,1030,(3.5307801127260063e-10, 0.2169361412525177)
1040,8.0,1040,(1.113029668431409e-10, 0.04297751933336258)
1050,20.0,1050,(3.4696689965585392e-12, 0.0011306811356917024)
1060,23.0,1060,(2.2652990594451694e-12, 0.000649693829473108)
1070,31.0,1070,(1.3767209594561791e-11, 0.004309013020247221)
1080,60.0,1080,(2.7045476969078663e-11, 0.010801443830132484)
1090,31.0,1090,(7.913891764133041e-11, 0.03376280516386032)
1100,63.0,1100,(2.877698079828406e-13, 0.00010736917465692386)
1110,58.0,1110,(1.6232037935992594e-10, 0.08582398295402527)
1120,30.0,1120,(3.042011087472929e-13, 0.00010670811025192961)
1130,22.0,1130,(8.881784197001252e-14, 3.531996117089875e-05)
1140,21.0,1140,(3.007016857736744e-11, 0.01184204313904047)
1150,30.0,1150,(2.1476598277558878e-11, 0.008625057525932789)
1160,28.0,1160,(3.2511771053123084e-12, 0.0011072816560044885)
1170,27.0,1170,(1.0663692151524629e-10, 0.04396773502230644)
1180,42.0,1180,(1.7706947019746622e-10, 0.0769323855638504)
1190,78.0,1190,(7.274625346553876e-12, 0.002548002637922764)
1200,65.0,1200,(5.972111694063642e-12, 0.00226985034532845)
1210,31.0,1210,(2.954948286060244e-09, 0.9337179660797119)
1220,30.0,1220,(1.4570566975180554e-12, 0.0005991588113829494)
1230,37.0,1230,(5.7980731327234025e-11, 0.02862370014190674)
1240,26.0,1240,(9.969802761133906e-13, 0.0004027409595437348)
1250,41.0,1250,(2.3309354446610087e-11, 0.011296267621219158)
1260,49.0,1260,(2.877698079828406e-13, 0.00011491360055515543)
1270,38.0,1270,(1.6914469824769185e-11, 0.005320120602846146)
1280,34.0,1280,(2.689048983484099e-11, 0.015482750721275806)
1290,36.0,1290,(6.342038005868744e-12, 0.003211186034604907)
1300,29.0,1300,(4.163114297739412e-11, 0.015226553194224834)
1310,28.0,1310,(3.750821875314614e-11, 0.011540944688022137)
1320,72.0,1320,(3.0743945167444053e-09, 2.0169689655303955)
1330,50.0,1330,(7.847944516470307e-12, 0.003379266243427992)
1340,43.0,1340,(9.383605004131823e-13, 0.00043015883420594037)
1350,26.0,1350,(1.0746958878371515e-11, 0.005492649972438812)
1360,32.0,1360,(1.3656631381309126e-11, 0.0053521315567195415)
1370,28.0,1370,(1.3656631381309126e-11, 0.007156792096793652)
1380,64.0,1380,(1.559330442546525e-11, 0.009123072028160095)
1390,46.0,1390,(4.290345856361455e-12, 0.0012296333443373442)
1400,98.0,1400,(3.6781688805831436e-11, 0.022193875163793564)
1410,55.0,1410,(1.3989254199486822e-11, 0.007009911350905895)
1420,57.0,1420,(2.6275870368408505e-11, 0.02135239914059639)
1430,50.0,1430,(3.1391778065881226e-11, 0.007192011456936598)
1440,28.0,1440,(7.194245199571014e-12, 0.003123834729194641)
1450,59.0,1450,(5.6843418860808015e-12, 0.001782095292583108)
1460,179.0,1460,(5.684341886080802e-14, 3.6350396840134636e-05)
1470,50.0,1470,(1.985123176950765e-11, 0.003758454928174615)
1480,59.0,1480,(2.0041746040533326e-12, 0.000586862035561353)
1490,53.0,1490,(1.1897682838934998e-10, 0.09174960851669312)
1500,36.0,1500,(2.942002197414695e-11, 0.030046122148633003)
1510,71.0,1510,(2.1614710021822248e-11, 0.0135450204834342)
1520,72.0,1520,(1.920685832601521e-12, 0.0009406883618794382)
1530,32.0,1530,(2.638333995719222e-12, 0.0007694151136092842)
1540,36.0,1540,(3.774758283725532e-14, 1.1643427569651976e-05)
1550,33.0,1550,(1.8417267710901797e-11, 0.0153711698949337)
1560,64.0,1560,(1.0116929516357231e-10, 0.025006432086229324)
1570,80.0,1570,(1.566746732351021e-12, 0.001538926619105041)
1580,59.0,1580,(2.7853275241795927e-12, 0.002500615082681179)
1590,75.0,1590,(1.705571794907712e-09, 3.985663890838623)
1600,142.0,1600,(6.308065181315214e-11, 0.12684276700019836)
1610,45.0,1610,(1.2789769243681803e-13, 7.636586087755859e-05)
1620,34.0,1620,(1.4210854715202004e-12, 0.0006901208544149995)
1630,137.0,1630,(4.440892098500626e-16, 2.9679227964152233e-07)
1640,38.0,1640,(5.374900524657278e-11, 0.013842371292412281)
1650,76.0,1650,(3.2741809263825417e-11, 0.035691045224666595)
1660,106.0,1660,(6.192824031359123e-12, 0.006862341426312923)
1670,48.0,1670,(1.2896794743255668e-11, 0.009696523658931255)
1680,44.0,1680,(1.4210854715202004e-14, 4.820644790015649e-06)
1690,30.0,1690,(1.5010215292932116e-11, 0.0027667752001434565)
1700,30.0,1700,(7.847944516470307e-12, 0.012121596373617649)
1710,86.0,1710,(2.0520474208751693e-11, 0.005425885785371065)
1720,33.0,1720,(6.045386413688902e-12, 0.0018242312362417579)
1730,42.0,1730,(5.684341886080802e-14, 3.155495869577862e-05)
1740,43.0,1740,(2.025157819218748e-12, 0.0039374553598463535)
1750,44.0,1750,(1.1951328815484885e-11, 0.0022015369031578302)
1760,61.0,1760,(3.552713678800501e-13, 8.81115993252024e-05)
1770,34.0,1770,(7.931877377131968e-12, 0.007351363077759743)
1780,62.0,1780,(6.87805368215777e-12, 0.002020781859755516)
1790,78.0,1790,(4.289024690962151e-11, 0.0060425736010074615)
1800,60.0,1800,(3.197442310920451e-12, 0.0007197954691946507)
1810,59.0,1810,(3.197442310920451e-12, 0.0033331611193716526)
1820,160.0,1820,(1.9454660105111543e-11, 0.007620759773999453)
1830,69.0,1830,(2.638333995719222e-12, 0.0005119431880302727)
1840,51.0,1840,(1.6067591701585116e-11, 0.002289749216288328)
1850,92.0,1850,(1.879385536085465e-12, 0.0008738693431951106)
1860,108.0,1860,(6.439293542825908e-14, 3.807226676144637e-05)
1870,55.0,1870,(1.4210854715202004e-12, 0.0007294737733900547)
1880,105.0,1880,(6.87805368215777e-12, 0.0023194618988782167)
1890,45.0,1890,(4.4366732510070506e-11, 0.007061467040330172)
1900,50.0,1900,(2.168409896086132e-11, 0.12420932948589325)
1910,40.0,1910,(4.54081217071689e-12, 0.005231732036918402)
1920,71.0,1920,(6.839084853993427e-12, 0.027985136955976486)
1930,47.0,1930,(1.226796442210798e-13, 0.00032775758882053196)
1940,37.0,1940,(4.4146908351194725e-12, 0.008296208456158638)
1950,53.0,1950,(3.3731073489917662e-12, 0.02224775403738022)
1960,46.0,1960,(1.879385536085465e-12, 0.0022570781875401735)
1970,92.0,1970,(5.333511410299252e-13, 0.00037933068233542144)
1980,58.0,1980,(1.566746732351021e-12, 0.0003458087448962033)
1990,55.0,1990,(1.7195134205394424e-12, 0.0014251709217205644)
2000,54.0,2000,(2.9878322038712213e-12, 0.07282353192567825)
2010,29.0,2010,(8.038014698286133e-14, 6.353380740620196e-05)
2020,55.0,2020,(3.637978807091713e-12, 0.002822306239977479)
2030,27.0,2030,(2.0463630789890885e-12, 0.0014006694545969367)
2040,38.0,2040,(9.814371537686384e-14, 0.00040666433051228523)
2050,92.0,2050,(1.4210854715202004e-12, 0.0016350725200027227)
2060,65.0,2060,(2.220446049250313e-15, 1.0830503924808e-06)
2070,25.0,2070,(3.3795188869589765e-13, 0.0032198114786297083)
2080,34.0,2080,(5.617950549208217e-11, 0.012244175188243389)
2090,44.0,2090,(1.2995160503237457e-12, 0.00018086153431795537)
2100,41.0,2100,(8.953948693601887e-13, 0.00012551902909763157)
2110,29.0,2110,(1.566746732351021e-12, 0.0018350820755586028)
2120,72.0,2120,(2.1476598277558878e-11, 0.028626281768083572)
2130,32.0,2130,(1.3656631381309126e-11, 0.0025652656331658363)
2140,60.0,2140,(2.9878322038712213e-12, 0.02121688239276409)
2150,91.0,2150,(4.929834318545545e-12, 0.0025713068898767233)
2160,42.0,2160,(4.154732113903492e-13, 0.003546491963788867)
2170,31.0,2170,(9.336975637097567e-14, 0.00047260511200875044)
2180,78.0,2180,(6.23945339839338e-13, 0.002943243831396103)
2190,40.0,2190,(2.9878322038712213e-12, 0.0007098514470271766)
2200,36.0,2200,(1.9984014443252818e-11, 0.025056827813386917)
2210,68.0,2210,(2.220446049250313e-15, 2.1304279016476357e-06)
2220,157.0,2220,(9.814371537686384e-14, 0.00043117807945236564)
2230,79.0,2230,(1.6797674362578618e-13, 0.0023125086445361376)
2240,49.0,2240,(1.2825296380469808e-12, 0.006355699617415667)
2250,115.0,2250,(7.993605777301127e-13, 0.0013054595328867435)
2260,69.0,2260,(2.0894397323445446e-12, 0.0007090640137903392)
2270,37.0,2270,(6.839084853993427e-12, 0.019772574305534363)
2280,121.0,2280,(8.020295538813116e-11, 0.024053972214460373)
2290,76.0,2290,(8.530065542800003e-12, 0.0062055643647909164)
2300,59.0,2300,(4.167777234442838e-12, 0.07842028141021729)
2310,102.0,2310,(2.025157819218748e-12, 0.0050398968160152435)
2320,64.0,2320,(7.861489237370733e-13, 0.00010029566328739747)
2330,70.0,2330,(2.566835632933362e-11, 0.010402442887425423)
2340,116.0,2340,(3.197442310920451e-14, 2.7339909138390794e-05)
2350,38.0,2350,(3.705313833535229e-11, 0.005247816909104586)
2360,39.0,2360,(1.7068371716000286e-10, 0.02002042718231678)
2370,32.0,2370,(8.44346814687924e-12, 0.0063269552774727345)
2380,37.0,2380,(2.345901251032956e-13, 0.0009170874254778028)
2390,63.0,2390,(4.551914400963142e-15, 7.673299114685506e-05)
2400,80.0,2400,(9.094947017729282e-13, 0.00013208283053245395)
2410,105.0,2410,(4.385120738747972e-13, 0.05221971869468689)
2420,74.0,2420,(1.879385536085465e-12, 0.05708104372024536)
2430,93.0,2430,(3.695266315162371e-12, 0.0013800978194922209)
2440,115.0,2440,(3.197442310920451e-14, 4.193143468000926e-05)
2450,122.0,2450,(8.448797217397441e-14, 0.000395425216993317)
2460,153.0,2460,(5.684341886080802e-14, 0.0005005280254408717)
2470,65.0,2470,(3.824185412781844e-11, 0.012251932173967361)
2480,50.0,2480,(3.3595348725157237e-12, 0.04142216220498085)
2490,99.0,2490,(8.240630400280224e-14, 0.001607195707038045)
2500,76.0,2500,(2.958744360626042e-13, 0.010066705755889416)
2510,65.0,2510,(7.088774012231625e-13, 0.003146743169054389)
2520,66.0,2520,(5.223599330861362e-13, 0.001279607997275889)
2530,112.0,2530,(5.334843677928802e-12, 0.002531589474529028)
2540,67.0,2540,(4.0245584642661925e-15, 7.491851283703e-05)
2550,68.0,2550,(7.216449660063518e-13, 0.0036532895173877478)
2560,148.0,2560,(9.699352432335218e-12, 0.009372472763061523)
2570,56.0,2570,(8.919046057265234e-13, 0.0510869175195694)
2580,46.0,2580,(3.066991105526995e-14, 0.002005057642236352)
2590,112.0,2590,(3.197442310920451e-12, 0.000666143954731524)
2600,66.0,2600,(4.440892098500626e-16, 1.0700114216888323e-07)
2610,55.0,2610,(7.847944516470307e-12, 0.0014583036536350846)
2620,41.0,2620,(3.552713678800501e-13, 0.005875281058251858)
2630,49.0,2630,(2.7853275241795927e-12, 0.004126070532947779)
2640,40.0,2640,(1.4570566975180554e-12, 0.020877843722701073)
2650,105.0,2650,(5.438427486126329e-12, 0.0008841471280902624)
2660,35.0,2660,(4.2021941482062175e-13, 0.002668441738933325)
2670,63.0,2670,(4.440892098500626e-16, 1.6555552065256052e-05)
2680,31.0,2680,(5.134781488891349e-15, 0.00027034920640289783)
2690,49.0,2690,(2.615963001773025e-15, 0.00010545575059950352)
2700,43.0,2700,(1.1102230246251565e-16, 1.4524643120239489e-05)
2710,34.0,2710,(1.1102230246251565e-16, 1.762983447406441e-05)
2720,37.0,2720,(7.194245199571014e-12, 0.001002934412099421)
2730,45.0,2730,(3.066991105526995e-14, 0.00045666389632970095)
2740,41.0,2740,(5.777600620149315e-13, 0.00040078163146972656)
2750,85.0,2750,(6.245004513516506e-17, 6.9269117375370115e-06)
2760,54.0,2760,(1.0264233907264497e-11, 0.007759544067084789)
2770,53.0,2770,(3.1445956949482934e-12, 0.018776535987854004)
2780,63.0,2780,(1.1273482147799996e-12, 0.016006505116820335)
2790,89.0,2790,(1.8696155734687636e-13, 0.0016571853775531054)
2800,66.0,2800,(3.066991105526995e-14, 0.0013416808797046542)
2810,67.0,2810,(9.094947017729282e-13, 0.00012429332127794623)
2820,63.0,2820,(2.8227420401094605e-14, 0.001954499166458845)
2830,37.0,2830,(3.197442310920451e-14, 4.897954931948334e-05)
2840,45.0,2840,(3.927969061123804e-12, 0.0019218559609726071)
2850,116.0,2850,(2.067790383364354e-12, 0.0035262741148471832)
2860,58.0,2860,(4.298783551348606e-13, 0.006599889136850834)
2870,61.0,2870,(2.8380076066980564e-13, 0.004874855745583773)
2880,73.0,2880,(3.325562047962194e-11, 0.005380425602197647)
2890,60.0,2890,(1.0043355036515322e-12, 0.006725136656314135)
2900,115.0,2900,(3.056266351109116e-11, 0.003975877538323402)
2910,54.0,2910,(1.2789769243681803e-13, 3.462907625362277e-05)
2920,43.0,2920,(2.025157819218748e-12, 0.007006757892668247)
2930,45.0,2930,(2.5142665727173608e-11, 0.003654845990240574)
2940,44.0,2940,(1.1102230246251565e-14, 3.609498162404634e-05)
2950,79.0,2950,(2.2737367544323206e-13, 0.004506960976868868)
2960,63.0,2960,(2.3309354446610087e-11, 0.002853881800547242)
2970,41.0,2970,(1.2995160503237457e-12, 0.006812503095716238)
2980,41.0,2980,(3.552713678800501e-11, 0.005267178639769554)
2990,40.0,2990,(4.107825191113079e-13, 0.00039227399975061417)
3000,64.0,3000,(1.8696155734687636e-13, 0.00023869515280239284)
3010,111.0,3010,(1.609823385706477e-14, 0.000825408031232655)
3020,49.0,3020,(2.990718783735247e-11, 0.013276378624141216)
3030,73.0,3030,(1.0895739865901533e-10, 3.3086326122283936)
3040,125.0,3040,(2.2737367544323206e-13, 0.0035418649204075336)
3050,61.0,3050,(6.840084054715589e-13, 0.003874278161674738)
3060,65.0,3060,(5.340172748447003e-14, 0.0004579589294735342)
3070,131.0,3070,(3.197442310920451e-14, 0.0006312549812719226)
3080,64.0,3080,(2.8227420401094605e-14, 0.00016665908333379775)
3090,59.0,3090,(4.929834318545545e-12, 0.002834275597706437)
3100,61.0,3100,(1.7097712134983567e-12, 0.020612193271517754)
3110,84.0,3110,(1.0649703341414352e-11, 0.007687716744840145)
3120,83.0,3120,(7.887379638304992e-11, 0.01954725943505764)
3130,112.0,3130,(2.238487173400472e-13, 0.0022021858021616936)
3140,52.0,3140,(2.8227420401094605e-14, 0.0023968920577317476)
3150,48.0,3150,(1.734723475976807e-16, 1.4661259228887502e-05)
3160,92.0,3160,(2.2182267134240874e-10, 0.02542690560221672)
3170,60.0,3170,(3.2511771053123084e-12, 0.007250441703945398)
3180,59.0,3180,(3.637978807091713e-12, 0.010698067955672741)
3190,88.0,3190,(1.1102230246251565e-14, 0.00013581338862422854)
3200,170.0,3200,(1.2526091275333329e-13, 0.0039010958280414343)
3210,130.0,3210,(1.265765270375141e-12, 0.0036760936491191387)
3220,114.0,3220,(6.004086117172847e-13, 0.0006023143650963902)
3230,200.0,3230,(3.131522818833332e-14, 0.003562839003279805)
3240,97.0,3240,(2.2297615143163085e-13, 0.02655978687107563)
3250,80.0,3250,(8.185452315956354e-12, 0.003914867527782917)
3260,64.0,3260,(5.340172748447003e-14, 0.0004373288538772613)
3270,61.0,3270,(6.568967592102126e-12, 0.004035572055727243)
3280,64.0,3280,(8.195943923539062e-13, 0.02106746844947338)
3290,58.0,3290,(3.552713678800501e-15, 1.6106200746435206e-06)
3300,35.0,3300,(1.1367356833602571e-08, 5.74486780166626)
3310,17.0,3310,(1.4496492894977564e-10, 0.1009121760725975)
3320,31.0,3320,(1.7985612998927536e-10, 0.04913828894495964)
3330,36.0,3330,(2.2172486069393926e-11, 0.011354422196745872)
3340,36.0,3340,(4.167777234442838e-12, 0.011493097990751266)
3350,53.0,3350,(3.1363800445660672e-15, 0.00021135488350410014)
3360,68.0,3360,(3.3795188869589765e-13, 0.0011879564262926579)
3370,69.0,3370,(3.257172309645284e-11, 0.00620789360255003)
3380,76.0,3380,(5.9358074011583994e-12, 0.015995467081665993)
3390,43.0,3390,(3.4219849176508887e-13, 0.005496609024703503)
3400,54.0,3400,(7.73159314348959e-13, 0.06066156551241875)
3410,42.0,3410,(1.0343115253164115e-12, 0.023120731115341187)
3420,32.0,3420,(2.498001805406602e-16, 0.00016449928807560354)
3430,35.0,3430,(1.1617443118616677e-14, 0.0010978450300171971)
3440,57.0,3440,(8.44346814687924e-12, 0.0013580085942521691)
3450,69.0,3450,(2.9179436644710677e-13, 0.006417089141905308)
3460,60.0,3460,(3.750821875314614e-11, 0.018287042155861855)
3470,56.0,3470,(5.5094817597023393e-14, 0.0037238644436001778)
3480,54.0,3480,(1.4210854715202004e-14, 0.0003698894870467484)
3490,51.0,3490,(1.4210854715202004e-14, 4.4390485527401324e-06)
3500,66.0,3500,(2.2737367544323206e-13, 0.011007937602698803)
3510,48.0,3510,(3.427952366408249e-12, 0.02736489847302437)
3520,51.0,3520,(2.2037927038809357e-13, 0.002551252953708172)
3530,80.0,3530,(1.4051260155412137e-16, 3.156031743856147e-05)
3540,44.0,3540,(4.298783551348606e-13, 0.006292449310421944)
3550,59.0,3550,(1.1102230246251565e-14, 5.483780114445835e-06)
3560,60.0,3560,(3.122524461218745e-11, 0.05937634035944939)
3570,70.0,3570,(1.566746732351021e-12, 0.006768063176423311)
3580,47.0,3580,(3.47499806707674e-14, 8.856425120029598e-05)
3590,52.0,3590,(5.5094817597023393e-14, 0.007231979630887508)
3600,116.0,3600,(1.7490731085700872e-12, 0.0214926116168499)
3610,119.0,3610,(1.4551915228366852e-11, 0.0134126553311944)
3620,109.0,3620,(1.2257972414886353e-10, 0.023255424574017525)
3630,116.0,3630,(2.4248381080838044e-12, 0.0072804782539606094)
3640,64.0,3640,(1.0842021724855044e-17, 1.997762046812568e-05)
3650,82.0,3650,(3.1363800445660672e-15, 6.300281529547647e-05)
3660,82.0,3660,(6.004086117172847e-13, 0.015423178672790527)
3670,86.0,3670,(7.847944516470307e-12, 0.006859300192445517)
3680,81.0,3680,(2.7360336218862358e-12, 0.02601928636431694)
3690,121.0,3690,(2.0894397323445446e-12, 0.010914132930338383)
3700,178.0,3700,(2.990718783735247e-11, 0.02489571087062359)
3710,136.0,3710,(1.2789769243681803e-13, 5.73486540815793e-05)
3720,138.0,3720,(1.4389600622166654e-12, 0.00024028908228501678)
3730,200.0,3730,(2.1696533458737122e-13, 0.003606748301535845)
3740,200.0,3740,(2.942091015256665e-14, 0.0018180451588705182)
3750,151.0,3750,(4.692427002517263e-15, 0.000927528424654156)
3760,126.0,3760,(2.402592014227878e-15, 0.00048482188140042126)
3770,127.0,3770,(2.3076159039181476e-15, 0.0007016681483946741)
3780,137.0,3780,(3.552713678800501e-15, 4.847029413213022e-05)
3790,149.0,3790,(2.7755575615628914e-17, 4.562189701573516e-07)
3800,145.0,3800,(4.0245584642661925e-15, 4.22035955125466e-05)
3810,122.0,3810,(4.0245584642661925e-15, 0.00011935160728171468)
3820,131.0,3820,(2.931682674400804e-16, 6.510168896056712e-05)
3830,128.0,3830,(6.245004513516506e-17, 2.804459654726088e-06)
3840,130.0,3840,(2.498001805406602e-16, 5.348397280613426e-06)
3850,139.0,3850,(2.942091015256665e-14, 8.320026972796768e-05)
3860,125.0,3860,(1.2545520178264269e-14, 6.139330798760056e-05)
3870,176.0,3870,(1.0267342531733448e-12, 0.0012184891384094954)
3880,124.0,3880,(2.8227420401094605e-14, 0.0019447719678282738)
3890,200.0,3890,(1.8590684547348246e-12, 0.0003184665401931852)
3900,155.0,3900,(8.881784197001252e-14, 0.0003062640316784382)
3910,180.0,3910,(1.2526091275333329e-13, 0.008226128295063972)
3920,159.0,3920,(5.223599330861362e-13, 0.0032643929589539766)
3930,135.0,3930,(8.448797217397441e-14, 0.018526144325733185)
3940,149.0,3940,(1.8041124150158794e-13, 0.012929785065352917)
3950,200.0,3950,(8.815170815523743e-13, 0.001962898299098015)
3960,200.0,3960,(1.6349768761081407e-14, 0.0035906722769141197)
3970,190.0,3970,(1.2545520178264269e-14, 0.003009501378983259)
3980,190.0,3980,(1.609823385706477e-14, 4.633321441360749e-05)
3990,200.0,3990,(1.3350431871117507e-14, 0.0005539978737942874)
4000,153.0,4000,(2.0990154059319366e-16, 0.00020875639165751636)
4010,185.0,4010,(5.957040416504356e-14, 0.022193875163793564)
4020,200.0,4020,(2.4702462297909733e-15, 1.2503196558100171e-05)
4030,200.0,4030,(5.649235419735721e-15, 0.029100922867655754)
4040,131.0,4040,(4.151193278012499e-15, 0.0019257880048826337)
4050,149.0,4050,(1.1102230246251565e-16, 1.8990476746694185e-06)
4060,172.0,4060,(1.1102230246251565e-14, 5.5131662520579994e-05)
4070,162.0,4070,(2.8227420401094605e-14, 0.0017502728151157498)
4080,174.0,4080,(1.4210854715202004e-12, 0.0003608027473092079)
4090,145.0,4090,(4.28129753871076e-15, 0.0006516399444080889)
4100,187.0,4100,(2.0463630789890885e-12, 0.002101919846609235)
4110,134.0,4110,(3.0151992014282314e-11, 0.0044185020960867405)
4120,150.0,4120,(3.3334446314370325e-14, 0.0004869240219704807)
4130,129.0,4130,(2.96218605200238e-12, 0.005292090121656656)
4140,135.0,4140,(2.877698079828406e-13, 0.0015123490011319518)
4150,138.0,4150,(1.594813170413545e-11, 0.0027743300888687372)
