epoch,reward,tr,loss
400,8.0,400,(5.1159076974727213e-11, 0.02571987174451351)
410,9.0,410,(8.127409856228951e-11, 0.041082222014665604)
420,9.0,420,(1.272426608522892e-10, 0.044367581605911255)
430,9.0,430,(1.255671122635249e-10, 0.03930629789829254)
440,8.0,440,(5.0182080713057076e-14, 2.0221325030433945e-05)
450,10.0,450,(1.9039791965269615e-08, 7.447025299072266)
460,9.0,460,(1.25901511438542e-10, 0.051868028938770294)
470,10.0,470,(1.8417267710901797e-11, 0.0069755795411765575)
480,9.0,480,(2.7853275241795927e-12, 0.0009202959481626749)
490,10.0,490,(1.893241119432787e-11, 0.009741369634866714)
500,9.0,500,(9.885869900472244e-12, 0.003372921608388424)
510,10.0,510,(2.638333995719222e-12, 0.0008856506901793182)
520,9.0,520,(7.443867744427735e-11, 0.021837009117007256)
530,11.0,530,(5.374900524657278e-11, 0.03022143989801407)
540,10.0,540,(2.673639087902302e-11, 0.008456983603537083)
550,9.0,550,(2.2737367544323206e-13, 6.897027196828276e-05)
560,10.0,560,(3.189493114064135e-11, 0.011276258155703545)
570,9.0,570,(5.820766091346741e-11, 0.01905045285820961)
580,10.0,580,(5.1159076974727213e-11, 0.014869803562760353)
590,8.0,590,(8.425615760643268e-11, 0.025723161175847054)
600,9.0,600,(8.316547450704093e-11, 0.045550402253866196)
610,10.0,610,(5.912070832891914e-11, 0.01931455358862877)
620,8.0,620,(5.972111694063642e-12, 0.002703831298276782)
630,9.0,630,(1.6548984405062583e-11, 0.0057517774403095245)
640,8.0,640,(1.6914469824769185e-11, 0.006050026509910822)
650,11.0,650,(2.566835632933362e-11, 0.011959761381149292)
660,8.0,660,(9.514611321037592e-12, 0.004379917401820421)
670,9.0,670,(2.4622526240136722e-11, 0.01320674829185009)
680,9.0,680,(2.1476598277558878e-11, 0.01105506531894207)
690,9.0,690,(8.185452315956354e-12, 0.002649459755048156)
700,11.0,700,(8.185452315956354e-12, 0.004675612319260836)
710,9.0,710,(3.2511771053123084e-12, 0.001187644200399518)
720,8.0,720,(9.814371537686384e-14, 4.8198453441727906e-05)
730,10.0,730,(4.220979121782875e-11, 0.01381758600473404)
740,10.0,740,(4.220979121782875e-11, 0.01397441141307354)
750,9.0,750,(2.0463630789890885e-12, 0.0010089990682899952)
760,9.0,760,(4.596900637920953e-11, 0.01904880627989769)
770,8.0,770,(1.5475620784854982e-11, 0.005462124012410641)
780,8.0,780,(1.2789769243681803e-13, 4.315369369578548e-05)
790,9.0,790,(9.15045816896054e-12, 0.003616061294451356)
800,9.0,800,(7.216449660063518e-13, 0.0002890148607548326)
810,8.0,810,(3.1391778065881226e-11, 0.012156743556261063)
820,9.0,820,(5.7980731327234025e-11, 0.027801571413874626)
830,9.0,830,(3.696243311424041e-11, 0.01618739403784275)
840,9.0,840,(4.9258819245778795e-11, 0.024941250681877136)
850,10.0,850,(1.8035795079640593e-11, 0.007931356318295002)
860,10.0,860,(7.063150064823276e-11, 0.029471803456544876)
870,9.0,870,(8.757083946875355e-11, 0.036583252251148224)
880,10.0,880,(3.774758283725532e-14, 1.5479372450499795e-05)
890,10.0,890,(1.332844945522993e-11, 0.004749754909425974)
900,9.0,900,(6.190248313941993e-11, 0.02635347656905651)
910,9.0,910,(2.3888446776254568e-11, 0.009338066913187504)
920,9.0,920,(6.192824031359123e-12, 0.002835646504536271)
930,11.0,930,(1.2825296380469808e-12, 0.0004547400458250195)
940,10.0,940,(1.4551915228366852e-11, 0.005360053386539221)
950,9.0,950,(1.2896794743255668e-11, 0.004781784489750862)
960,9.0,960,(1.389999226830696e-13, 6.313535413937643e-05)
970,10.0,970,(4.7983839124299266e-12, 0.001987183466553688)
980,10.0,980,(2.3309354446610087e-11, 0.00980420596897602)
990,10.0,990,(1.6427748050773516e-11, 0.006366310175508261)
1000,8.0,1000,(2.5424107263916085e-12, 0.0010643257992342114)
1010,10.0,1010,(2.6275870368408505e-11, 0.009667761623859406)
1020,11.0,1020,(1.4551915228366852e-11, 0.005503610707819462)
1030,10.0,1030,(3.072742060794553e-11, 0.011170830577611923)
1040,9.0,1040,(3.15591996979947e-11, 0.011360266245901585)
1050,10.0,1050,(4.9678039459877255e-11, 0.01673251949250698)
1060,10.0,1060,(1.594813170413545e-11, 0.007201031781733036)
1070,11.0,1070,(5.543121517348482e-10, 0.26275673508644104)
1080,10.0,1080,(2.2172486069393926e-11, 0.007880055345594883)
1090,9.0,1090,(2.708944180085382e-14, 1.0050496712210588e-05)
1100,9.0,1100,(2.942002197414695e-11, 0.013525492511689663)
1110,10.0,1110,(1.0297585006924237e-10, 0.03392157703638077)
1120,11.0,1120,(1.3130874165767636e-10, 0.06546816974878311)
1130,9.0,1130,(1.3656631381309126e-11, 0.006476278882473707)
1140,10.0,1140,(1.8545609492548465e-11, 0.006081555970013142)
1150,10.0,1150,(1.3613332683348744e-10, 0.04696781188249588)
1160,9.0,1160,(2.589928271845565e-12, 0.0011976398527622223)
1170,10.0,1170,(1.2825296380469808e-12, 0.0005770270363427699)
1180,9.0,1180,(4.298783551348606e-11, 0.017926763743162155)
1190,11.0,1190,(5.551115123125783e-11, 0.021517295390367508)
1200,9.0,1200,(9.514611321037592e-12, 0.0034375316463410854)
1210,10.0,1210,(5.7980731327234025e-11, 0.02933664247393608)
1220,10.0,1220,(2.0463630789890885e-12, 0.0006969395326450467)
1230,9.0,1230,(3.8689051962137455e-12, 0.0017535260412842035)
1240,9.0,1240,(6.719069745031447e-13, 0.00029304964118637145)
1250,10.0,1250,(2.432765100479628e-11, 0.009934000670909882)
1260,10.0,1260,(2.102162888206749e-10, 0.07843176275491714)
1270,10.0,1270,(2.0520474208751693e-11, 0.0070938002318143845)
1280,8.0,1280,(6.004086117172847e-13, 0.00028242982807569206)
1290,10.0,1290,(2.1614710021822248e-11, 0.009260952472686768)
1300,9.0,1300,(1.879385536085465e-12, 0.0006221826770342886)
1310,10.0,1310,(2.7356339415973707e-11, 0.008155224844813347)
1320,9.0,1320,(3.291278360961769e-11, 0.021414875984191895)
1330,9.0,1330,(8.100631276874992e-12, 0.003572978777810931)
1340,11.0,1340,(6.073586078514381e-11, 0.03428066521883011)
1350,9.0,1350,(1.5126122576702983e-11, 0.004358578938990831)
1360,11.0,1360,(7.274625346553876e-12, 0.003759419545531273)
1370,12.0,1370,(1.9586554600437012e-11, 0.011603628285229206)
1380,9.0,1380,(5.899725152858082e-12, 0.0019235495710745454)
1390,10.0,1390,(4.290345856361455e-12, 0.0021006958559155464)
1400,34.0,1400,(2.845332858214533e-10, 0.10852152109146118)
1410,29.0,1410,(5.130118552187923e-12, 0.001964969327673316)
1420,18.0,1420,(7.993605777301127e-13, 0.0003441525623202324)
1430,29.0,1430,(6.23945339839338e-13, 0.0002467478043399751)
1440,29.0,1440,(5.617950549208217e-11, 0.034067168831825256)
1450,72.0,1450,(4.604316927725449e-12, 0.002296051010489464)
1460,26.0,1460,(1.4210854715202004e-12, 0.0007676569512113929)
1470,48.0,1470,(3.154951855321997e-10, 0.18321479856967926)
1480,199.0,1480,(2.2737367544323206e-13, 9.950927051249892e-05)
1490,71.0,1490,(8.316547450704093e-11, 0.054321132600307465)
1500,29.0,1500,(3.842615114990622e-11, 0.029362212866544724)
1510,30.0,1510,(2.0117685295417687e-11, 0.005547527689486742)
1520,24.0,1520,(4.106937012693379e-12, 0.0014052059268578887)
1530,18.0,1530,(7.436273818939299e-12, 0.006365625653415918)
1540,19.0,1540,(1.8417267710901797e-11, 0.0082758953794837)
1550,44.0,1550,(1.6270007563434774e-10, 0.22247633337974548)
1560,34.0,1560,(2.942002197414695e-11, 0.034633390605449677)
1570,27.0,1570,(2.2652990594451694e-12, 0.0023340904153883457)
1580,23.0,1580,(1.985123176950765e-11, 0.028067519888281822)
1590,28.0,1590,(3.1445956949482934e-12, 0.0015872812364250422)
1600,42.0,1600,(9.383605004131823e-13, 0.000599824299570173)
1610,39.0,1610,(4.298783551348606e-13, 0.00016054803563747555)
1620,59.0,1620,(3.197442310920451e-12, 0.0031558978371322155)
1630,53.0,1630,(1.4570566975180554e-12, 0.00034231506288051605)
1640,101.0,1640,(1.4210854715202004e-14, 9.984092685044743e-06)
1650,79.0,1650,(1.4496492894977564e-10, 0.02918826974928379)
1660,149.0,1660,(8.881784197001252e-12, 0.010613160207867622)
1670,102.0,1670,(2.2879920180685076e-11, 0.0310521237552166)
1680,50.0,1680,(1.4666046155298318e-11, 0.011854656040668488)
1690,70.0,1690,(3.637978807091713e-12, 0.00494763720780611)
1700,50.0,1700,(1.9520496330471815e-11, 0.0315098911523819)
1710,40.0,1710,(1.6488255205615587e-11, 0.002684451639652252)
1720,44.0,1720,(1.8035795079640593e-11, 0.0076965405605733395)
1730,39.0,1730,(1.176836406102666e-13, 0.0005474293138831854)
1740,28.0,1740,(3.042011087472929e-13, 7.894157170085236e-05)
1750,188.0,1750,(2.498001805406602e-16, 2.651682962095947e-06)
1760,200.0,1760,(4.440892098500626e-16, 5.540462097997079e-07)
1770,200.0,1770,(1.680877659282487e-12, 0.0016852751141414046)
1780,113.0,1780,(1.3219647598816664e-11, 0.0484037883579731)
1790,67.0,1790,(1.5010215292932116e-11, 0.00409827521070838)
1800,66.0,1800,(8.530065542800003e-12, 0.007741325069218874)
1810,118.0,1810,(4.298783551348606e-13, 0.00011691576219163835)
1820,83.0,1820,(1.1102230246251565e-16, 1.446110786673671e-07)
1830,62.0,1830,(6.004086117172847e-13, 0.0006046571070328355)
1840,72.0,1840,(6.439293542825908e-14, 5.553602386498824e-05)
1850,48.0,1850,(5.972111694063642e-12, 0.0050423345528542995)
1860,200.0,1860,(2.1753709944505317e-11, 0.009751585312187672)
1870,51.0,1870,(9.979572723750607e-12, 0.0017596414545550942)
1880,41.0,1880,(9.979572723750607e-12, 0.0066955676302313805)
1890,32.0,1890,(1.1510792319313623e-12, 0.00045951129868626595)
1900,50.0,1900,(1.1510792319313623e-12, 0.0007064254023134708)
1910,74.0,1910,(2.5067947717616335e-11, 0.010457813739776611)
1920,75.0,1920,(2.877698079828406e-13, 5.443286136141978e-05)
1930,200.0,1930,(2.7360336218862358e-12, 0.008339349180459976)
1940,43.0,1940,(2.106403940160817e-11, 0.007491108495742083)
1950,56.0,1950,(1.8041124150158794e-13, 0.0010508502600714564)
1960,49.0,1960,(6.4930283372177655e-12, 0.008754584938287735)
1970,46.0,1970,(5.7558402488666616e-12, 0.01537974365055561)
1980,71.0,1980,(2.0520474208751693e-11, 0.004676036071032286)
1990,38.0,1990,(2.0463630789890885e-12, 0.0029261689633131027)
2000,89.0,2000,(5.972111694063642e-12, 0.02086268924176693)
2010,85.0,2010,(1.2545520178264269e-14, 2.2469857867690735e-05)
2020,66.0,2020,(2.2737367544323206e-13, 0.00012153379793744534)
2030,200.0,2030,(6.800338070434009e-12, 0.0033036600798368454)
2040,86.0,2040,(4.863665026277886e-12, 0.003363235853612423)
2050,200.0,2050,(0.0, 5.130118552187923e-10)
2060,81.0,2060,(6.342038005868744e-12, 0.0011466427240520716)
2070,124.0,2070,(4.298783551348606e-13, 0.0003333057975396514)
2080,55.0,2080,(1.8590684547348246e-12, 0.0034585034009069204)
2090,63.0,2090,(1.759037360216098e-12, 0.0018788487650454044)
2100,68.0,2100,(5.648925771595259e-12, 0.01107171643525362)
2110,68.0,2110,(2.877698079828406e-13, 0.000555075821466744)
2120,49.0,2120,(0.0, 2.185925609410333e-07)
2130,42.0,2130,(6.568967592102126e-12, 0.0018966037314385176)
2140,45.0,2140,(1.1241230168934635e-11, 0.0032685899641364813)
2150,200.0,2150,(2.1614710021822248e-11, 0.018071727827191353)
2160,200.0,2160,(6.917244554927038e-12, 0.10346625745296478)
2170,161.0,2170,(1.4210854715202004e-12, 0.00029115076176822186)
2180,69.0,2180,(9.240608278560103e-12, 0.0033775479532778263)
2190,56.0,2190,(3.4141578453272814e-12, 0.0039930944330990314)
2200,84.0,2200,(4.046984969363621e-12, 0.0014969415497034788)
2210,75.0,2210,(2.3672452886813744e-12, 0.023995952680706978)
2220,73.0,2220,(4.54081217071689e-12, 0.0012463435996323824)
2230,51.0,2230,(1.879385536085465e-12, 0.0010015607113018632)
2240,53.0,2240,(1.4570566975180554e-12, 0.0008589356439188123)
2250,184.0,2250,(3.122524461218745e-11, 0.12008631974458694)
2260,200.0,2260,(6.917244554927038e-12, 0.06588046997785568)
2270,200.0,2270,(1.4210854715202004e-14, 1.4524643120239489e-05)
2280,200.0,2280,(1.1510792319313623e-12, 0.00440687732771039)
2290,118.0,2290,(1.4210854715202004e-14, 5.02423572470434e-05)
2300,170.0,2300,(3.552713678800501e-15, 1.880693162092939e-06)
2310,143.0,2310,(5.899725152858082e-12, 0.0015497013228014112)
2320,200.0,2320,(2.877698079828406e-13, 0.0004630650219041854)
2330,200.0,2330,(1.8207657603852567e-14, 6.681333616143093e-05)
2340,200.0,2340,(8.127942763280771e-13, 0.0021131059620529413)
2350,200.0,2350,(4.440892098500626e-16, 1.341104507446289e-07)
2360,145.0,2360,(1.7195134205394424e-12, 0.0013144338736310601)
2370,87.0,2370,(5.752776033318696e-11, 0.014379551634192467)
2380,118.0,2380,(5.0182080713057076e-14, 1.2902566595585085e-05)
2390,168.0,2390,(6.956657472301231e-12, 0.037542350590229034)
2400,161.0,2400,(1.4034329254286604e-12, 0.005942430812865496)
2410,124.0,2410,(1.609823385706477e-14, 6.078581645851955e-05)
2420,97.0,2420,(6.045386413688902e-12, 0.001045277458615601)
2430,65.0,2430,(1.2789769243681803e-13, 5.277115269564092e-05)
2440,79.0,2440,(5.684341886080802e-14, 4.377614095574245e-05)
2450,132.0,2450,(6.446075673238738e-09, 4.186004638671875)
2460,79.0,2460,(2.403455212629524e-11, 0.0054897526279091835)
2470,107.0,2470,(7.913891764133041e-11, 0.020771324634552002)
2480,200.0,2480,(1.7097712134983567e-12, 0.012930327095091343)
2490,200.0,2490,(9.336975637097567e-14, 0.00040819469722919166)
2500,200.0,2500,(2.220446049250313e-12, 0.0026378873735666275)
2510,200.0,2510,(1.7408297026122455e-13, 0.00023393789888359606)
2520,200.0,2520,(2.751221472863108e-11, 0.0065724910236895084)
2530,158.0,2530,(3.552713678800501e-15, 9.210193638864439e-06)
2540,170.0,2540,(1.226796442210798e-13, 0.0003066396457143128)
2550,200.0,2550,(1.1542766742422828e-11, 0.001603393815457821)
2560,200.0,2560,(7.075684482771294e-11, 0.009631740860641003)
2570,173.0,2570,(1.1510792319313623e-12, 0.00048065214650705457)
2580,116.0,2580,(1.8207657603852567e-14, 0.000561509164981544)
2590,97.0,2590,(5.0182080713057076e-14, 8.79672370501794e-06)
2600,200.0,2600,(6.045386413688902e-12, 0.015858622267842293)
2610,105.0,2610,(4.321099034143572e-12, 0.019127070903778076)
2620,135.0,2620,(3.042011087472929e-13, 0.0008953266078606248)
2630,95.0,2630,(9.540823686648991e-11, 0.012788817286491394)
2640,166.0,2640,(3.695266315162371e-12, 0.0031165897380560637)
2650,200.0,2650,(5.27827781482415e-13, 0.014977160841226578)
2660,116.0,2660,(2.0041746040533326e-12, 0.0008144304156303406)
2670,121.0,2670,(1.389999226830696e-13, 0.0035436812322586775)
2680,100.0,2680,(5.115907697472721e-13, 0.002389427274465561)
2690,95.0,2690,(2.1527918336872176e-13, 0.011375823058187962)
2700,111.0,2700,(1.566746732351021e-12, 0.00235838838852942)
2710,179.0,2710,(3.1445956949482934e-12, 0.0014804935781285167)
2720,113.0,2720,(6.050715484207103e-14, 0.00012075179984094575)
2730,112.0,2730,(1.1510792319313623e-12, 0.0003248977882321924)
2740,122.0,2740,(3.552713678800501e-15, 5.857202722836519e-07)
2750,87.0,2750,(2.9878322038712213e-12, 0.0005433757905848324)
2760,85.0,2760,(5.7558402488666616e-12, 0.0015208353288471699)
2770,113.0,2770,(1.8389734179891093e-12, 0.0010784821351990104)
2780,112.0,2780,(3.6426417437951386e-13, 0.0010191119508817792)
2790,105.0,2790,(3.7347902548390266e-13, 0.0005923269782215357)
2800,81.0,2800,(4.907185768843192e-13, 0.0004105004481971264)
2810,110.0,2810,(4.907185768843192e-13, 0.0026194783858954906)
2820,171.0,2820,(8.881784197001252e-14, 6.830264464952052e-05)
2830,87.0,2830,(1.2789769243681803e-13, 3.340267721796408e-05)
2840,80.0,2840,(7.194245199571014e-12, 0.0010366006754338741)
2850,109.0,2850,(5.684341886080802e-14, 5.94621742493473e-05)
2860,77.0,2860,(9.699352432335218e-12, 0.0084393210709095)
2870,64.0,2870,(2.9878322038712213e-12, 0.004323642700910568)
2880,59.0,2880,(1.184874420800952e-11, 0.006478619761765003)
2890,53.0,2890,(1.4210854715202004e-12, 0.0005555814714170992)
2900,58.0,2900,(1.7284396136574287e-11, 0.007793772965669632)
2910,200.0,2910,(3.4650060598551136e-13, 0.0016048834659159184)
2920,175.0,2920,(3.1363800445660672e-15, 4.111411908525042e-05)
2930,151.0,2930,(3.927969061123804e-12, 0.002086122054606676)
2940,200.0,2940,(3.552713678800501e-13, 0.00023845210671424866)
2950,145.0,2950,(3.774758283725532e-14, 3.858000854961574e-05)
2960,153.0,2960,(1.7408297026122455e-13, 8.816531772026792e-05)
2970,166.0,2970,(9.814371537686384e-14, 3.698852742672898e-05)
2980,136.0,2980,(9.814371537686384e-14, 0.0002687365049496293)
2990,152.0,2990,(5.0182080713057076e-14, 4.3304182327119634e-05)
3000,177.0,3000,(3.574987528232043e-13, 0.014867128804326057)
3010,141.0,3010,(7.216449660063518e-13, 0.003397919237613678)
3020,154.0,3020,(8.264500195309665e-13, 0.015072783455252647)
3030,200.0,3030,(9.383605004131823e-13, 0.00022700315457768738)
3040,152.0,3040,(3.1445956949482934e-12, 0.003349561244249344)
3050,174.0,3050,(2.958744360626042e-13, 0.0036941273137927055)
3060,169.0,3060,(2.4202861936828413e-13, 0.00017397692136000842)
3070,112.0,3070,(1.6209256159527285e-13, 0.0075843799859285355)
3080,44.0,3080,(1.680877659282487e-12, 0.0007180183310993016)
3090,38.0,3090,(1.680877659282487e-12, 0.0016733554657548666)
3100,98.0,3100,(1.2825296380469808e-12, 0.0051394677720963955)
3110,93.0,3110,(2.589928271845565e-12, 0.001080801011994481)
3120,138.0,3120,(1.7391643680753077e-12, 0.02864677645266056)
3130,129.0,3130,(7.51754214434186e-12, 0.009481502696871758)
3140,106.0,3140,(5.9358074011583994e-12, 0.011160047724843025)
3150,61.0,3150,(8.127942763280771e-13, 0.0015782512491568923)
3160,56.0,3160,(3.7816971776294395e-15, 0.0003797951794695109)
3170,59.0,3170,(3.47499806707674e-14, 0.000209238933166489)
3180,56.0,3180,(1.176836406102666e-13, 3.8013444282114506e-05)
3190,100.0,3190,(1.5574486145197852e-12, 0.021069198846817017)
3200,47.0,3200,(3.1709079806319096e-12, 0.03279276564717293)
3210,43.0,3210,(8.815170815523743e-13, 0.0005403788527473807)
3220,48.0,3220,(5.684341886080802e-14, 4.311611337470822e-05)
3230,34.0,3230,(5.27827781482415e-13, 0.003693953389301896)
3240,45.0,3240,(2.7755575615628914e-17, 2.369230060139671e-06)
3250,43.0,3250,(1.7408297026122455e-13, 0.005533152725547552)
3260,36.0,3260,(6.179778910819778e-13, 0.004734617192298174)
3270,39.0,3270,(5.333511410299252e-13, 0.00023229252838063985)
3280,36.0,3280,(2.3901158829886526e-12, 0.018016066402196884)
3290,49.0,3290,(1.035971308738226e-11, 0.001582478522323072)
3300,60.0,3300,(2.2737367544323206e-13, 0.0012223038356751204)
3310,57.0,3310,(6.963318810448982e-13, 0.0009055428672581911)
3320,47.0,3320,(5.010436510133331e-13, 0.0010805658530443907)
3330,40.0,3330,(4.440892098500626e-16, 4.0523104871681426e-07)
3340,45.0,3340,(1.630043300338002e-08, 3.655707359313965)
3350,44.0,3350,(5.972111694063642e-12, 0.0015839773695915937)
3360,28.0,3360,(2.220446049250313e-12, 0.00043911562534049153)
3370,31.0,3370,(1.0043355036515322e-12, 0.012705855071544647)
3380,40.0,3380,(4.107825191113079e-13, 0.0002506128221284598)
3390,39.0,3390,(6.779299344117362e-13, 0.013431327417492867)
3400,82.0,3400,(1.8365864384861652e-13, 0.00837151613086462)
3410,55.0,3410,(3.82519016461913e-12, 0.034177713096141815)
3420,43.0,3420,(1.7391643680753077e-12, 0.0038043144159018993)
3430,71.0,3430,(8.662515149637784e-14, 0.0016994577599689364)
3440,46.0,3440,(2.7795127310881185e-13, 0.008660965599119663)
3450,55.0,3450,(2.280853284020168e-11, 0.003539821831509471)
3460,80.0,3460,(3.4141578453272814e-12, 0.04439711570739746)
3470,48.0,3470,(2.345901251032956e-13, 0.0013244624715298414)
3480,38.0,3480,(1.609823385706477e-14, 0.00010260579438181594)
3490,38.0,3490,(1.3614109839465982e-13, 0.002924105850979686)
3500,70.0,3500,(1.1431133817296768e-12, 0.017040789127349854)
3510,126.0,3510,(1.2825296380469808e-12, 0.0033746110275387764)
3520,100.0,3520,(6.4930283372177655e-12, 0.00838417373597622)
3530,200.0,3530,(4.107825191113079e-13, 8.693390554981306e-05)
3540,169.0,3540,(2.7360336218862358e-12, 0.0005206869100220501)
3550,121.0,3550,(4.2021941482062175e-13, 0.001507383305579424)
3560,83.0,3560,(1.651859204976347e-11, 0.0021085930056869984)
3570,75.0,3570,(8.240630400280224e-14, 0.0009782918496057391)
3580,81.0,3580,(2.708944180085382e-14, 4.360594175523147e-05)
3590,104.0,3590,(1.1102230246251565e-16, 1.6538726868020603e-06)
3600,108.0,3600,(1.609823385706477e-14, 2.470100298523903e-06)
3610,136.0,3610,(1.2450982467271388e-09, 3.5605721473693848)
3620,102.0,3620,(5.889733145636455e-13, 0.00252962252125144)
3630,105.0,3630,(5.684341886080802e-14, 0.001087112003006041)
3640,123.0,3640,(1.3058998327153404e-13, 0.007116509601473808)
3650,86.0,3650,(1.8041124150158794e-13, 0.0010459867771714926)
3660,90.0,3660,(2.6813329334629543e-11, 0.0035720951855182648)
3670,132.0,3670,(5.452283069473651e-10, 3.082651138305664)
3680,108.0,3680,(4.604316927725449e-12, 0.0014025259297341108)
3690,82.0,3690,(6.4930283372177655e-12, 0.0014115406665951014)
3700,104.0,3700,(4.106937012693379e-12, 0.0007868930697441101)
3710,119.0,3710,(1.0845102593748379e-11, 0.0059878029860556126)
3720,75.0,3720,(5.134781488891349e-15, 0.0001352083490928635)
3730,89.0,3730,(1.91027749174566e-12, 0.013557065278291702)
3740,89.0,3740,(8.815170815523743e-13, 0.00019216534565202892)
3750,79.0,3750,(4.3576253716537394e-11, 0.02384086698293686)
3760,77.0,3760,(6.3044014453339514e-12, 0.014141930267214775)
3770,137.0,3770,(9.383605004131823e-13, 0.002448667772114277)
3780,89.0,3780,(2.722266856380884e-13, 0.00018175400327891111)
3790,77.0,3790,(2.7988722450800196e-13, 4.361853643786162e-05)
3800,200.0,3800,(3.6426417437951386e-13, 0.0017238608561456203)
3810,200.0,3810,(2.83550960489265e-12, 0.0006205542595125735)
3820,200.0,3820,(9.106604359487847e-14, 0.0007834191783331335)
3830,200.0,3830,(1.2262635351589779e-11, 0.0014086220180615783)
3840,200.0,3840,(6.719069745031447e-13, 0.00079269555862993)
3850,200.0,3850,(1.6797674362578618e-13, 0.0024058413691818714)
3860,200.0,3860,(6.917244554927038e-12, 0.03457183018326759)
3870,200.0,3870,(1.1102230246251565e-16, 4.846697265747935e-07)
3880,200.0,3880,(8.127942763280771e-13, 0.0026703879702836275)
3890,186.0,3890,(9.238165787905928e-13, 0.007429617922753096)
3900,200.0,3900,(7.73159314348959e-13, 0.00018419210391584784)
3910,200.0,3910,(8.100631276874992e-12, 0.006493058986961842)
3920,200.0,3920,(6.197284907472067e-09, 7.884576797485352)
3930,140.0,3930,(8.881784197001252e-14, 0.0001213866489706561)
3940,133.0,3940,(2.673639087902302e-11, 0.0159598458558321)
3950,200.0,3950,(1.0746958878371515e-11, 0.01440352015197277)
3960,200.0,3960,(5.134781488891349e-15, 0.00039039686089381576)
3970,200.0,3970,(2.869715576281351e-11, 0.00454687187448144)
3980,200.0,3980,(2.8227420401094605e-14, 0.0004316138511057943)
3990,200.0,3990,(8.881784197001252e-14, 3.467117858235724e-05)
4000,200.0,4000,(1.609823385706477e-14, 0.0003725169808603823)
4010,200.0,4010,(3.622102617839573e-14, 0.0012068490032106638)
4020,200.0,4020,(3.1445956949482934e-12, 0.001969072036445141)
4030,200.0,4030,(6.719069745031447e-13, 0.0026809200644493103)
4040,200.0,4040,(4.551914400963142e-15, 1.641422204556875e-05)
4050,200.0,4050,(1.3167245072054357e-12, 0.0066660246811807156)
4060,200.0,4060,(5.889733145636455e-13, 0.0017489963211119175)
4070,200.0,4070,(1.4210854715202004e-12, 0.0005506807356141508)
4080,200.0,4080,(9.814371537686384e-14, 0.00020165952446404845)
4090,200.0,4090,(1.1102230246251565e-16, 8.748161803850962e-07)
4100,183.0,4100,(1.9323653788205775e-11, 0.0037673176266252995)
4110,200.0,4110,(6.19383017097519e-14, 0.008616778999567032)
4120,167.0,4120,(9.825274815966623e-09, 6.1768927574157715)
4130,142.0,4130,(5.59621793350118e-14, 0.002412113593891263)
4140,132.0,4140,(5.777600620149315e-13, 0.0006756045040674508)
4150,143.0,4150,(1.0117462423409052e-12, 0.014258358627557755)
