epoch,reward,tr,loss
1320,42.0,1320,(1.8957635461447353e-10, 0.131931871175766)
1330,35.0,1330,(1.354694134647616e-11, 0.005215465556830168)
1340,54.0,1340,(3.810729509723387e-12, 0.0017546643503010273)
1350,50.0,1350,(1.9984014443252818e-11, 0.006839804816991091)
1360,24.0,1360,(1.1102230246251565e-14, 4.817504304810427e-06)
1370,26.0,1370,(7.366907084360719e-11, 0.05772916600108147)
1380,18.0,1380,(1.8696155734687636e-13, 7.530284347012639e-05)
1390,18.0,1390,(3.197442310920451e-12, 0.0015716658672317863)
1400,36.0,1400,(1.2825296380469808e-12, 0.0004439550975803286)
1410,43.0,1410,(2.176481217475157e-12, 0.0010155226336792111)
1420,38.0,1420,(1.7786350170467813e-10, 0.10166854411363602)
1430,49.0,1430,(8.815170815523743e-13, 0.00043284310959279537)
1440,70.0,1440,(1.7195134205394424e-12, 0.0007869733381085098)
1450,44.0,1450,(4.604316927725449e-12, 0.0016568360151723027)
1460,86.0,1460,(2.83550960489265e-12, 0.0011276848381385207)
1470,45.0,1470,(3.3946623290148636e-11, 0.02505796030163765)
1480,52.0,1480,(6.87805368215777e-12, 0.003250404493883252)
1490,44.0,1490,(9.094947017729282e-13, 0.000737674708943814)
1500,47.0,1500,(9.094947017729282e-13, 0.0005774280289188027)
1510,39.0,1510,(1.1510792319313623e-12, 0.0007812585099600255)
1520,69.0,1520,(3.695266315162371e-12, 0.004093179013580084)
1530,156.0,1530,(5.333511410299252e-13, 0.0002888527524191886)
1540,59.0,1540,(3.412026217120001e-11, 0.02095625549554825)
1550,49.0,1550,(1.8696155734687636e-13, 5.741728455177508e-05)
1560,34.0,1560,(1.9323653788205775e-11, 0.022029444575309753)
1570,39.0,1570,(2.2879920180685076e-11, 0.014403863810002804)
1580,65.0,1580,(3.3795188869589765e-13, 0.00047932539018802345)
1590,84.0,1590,(1.7408297026122455e-13, 4.485219324124046e-05)
1600,53.0,1600,(3.552713678800501e-13, 0.00016027023957576603)
1610,77.0,1610,(1.0746958878371515e-11, 0.0032499968074262142)
1620,28.0,1620,(1.4210854715202004e-14, 1.4267735423345584e-05)
1630,38.0,1630,(4.572453526918707e-12, 0.0007508001290261745)
1640,31.0,1640,(1.1510792319313623e-12, 0.000260676140896976)
1650,200.0,1650,(1.7000845176085022e-12, 0.0002673079143278301)
1660,47.0,1660,(1.176836406102666e-13, 0.00017884715634863824)
1670,33.0,1670,(8.881784197001252e-12, 0.010098882019519806)
1680,40.0,1680,(1.8545609492548465e-11, 0.008782001212239265)
1690,35.0,1690,(4.4146908351194725e-12, 0.0014574661618098617)
1700,107.0,1700,(1.2262635351589779e-11, 0.007330241147428751)
1710,101.0,1710,(8.815170815523743e-13, 0.0007388537051156163)
1720,48.0,1720,(2.589928271845565e-12, 0.000869715993758291)
1730,55.0,1730,(5.096478794541781e-12, 0.0008565615280531347)
1740,61.0,1740,(7.764899834228345e-12, 0.016966981813311577)
1750,60.0,1750,(5.773159728050814e-15, 4.0194709072238766e-06)
1760,53.0,1760,(2.355893258254582e-12, 0.002365317428484559)
1770,46.0,1770,(5.7558402488666616e-12, 0.018312649801373482)
1780,48.0,1780,(2.638333995719222e-12, 0.0004733310197480023)
1790,131.0,1790,(2.0041746040533326e-12, 0.0033744447864592075)
1800,74.0,1800,(2.5517810087194448e-11, 0.010794853791594505)
1810,118.0,1810,(1.1593503934648197e-11, 0.018969258293509483)
1820,185.0,1820,(1.5475620784854982e-11, 0.008709804154932499)
1830,39.0,1830,(2.5067947717616335e-11, 0.006961767096072435)
1840,57.0,1840,(1.6797674362578618e-13, 0.0004943491076119244)
1850,56.0,1850,(8.127942763280771e-13, 0.0001159792736871168)
1860,50.0,1860,(2.4482638139033952e-12, 0.004458370618522167)
1870,89.0,1870,(2.2172486069393926e-11, 0.006782349664717913)
1880,63.0,1880,(1.559330442546525e-11, 0.008098139427602291)
1890,32.0,1890,(6.229794458079141e-12, 0.01905696839094162)
1900,62.0,1900,(5.899725152858082e-12, 0.001985355978831649)
1910,65.0,1910,(5.2878590395266656e-11, 0.008597136475145817)
1920,109.0,1920,(2.589928271845565e-12, 0.007834448479115963)
1930,128.0,1930,(2.936761944738464e-12, 0.013537918217480183)
1940,87.0,1940,(4.4146908351194725e-12, 0.0032648833002895117)
1950,74.0,1950,(1.1352030426792226e-12, 0.005767808761447668)
1960,70.0,1960,(4.352074256530614e-12, 0.0007158350781537592)
1970,123.0,1970,(8.127409856228951e-11, 0.0223068967461586)
1980,57.0,1980,(5.777600620149315e-13, 0.0006700880476273596)
1990,64.0,1990,(1.0795919713757485e-11, 0.02799231745302677)
2000,200.0,2000,(8.971046128181115e-12, 0.04431888461112976)
2010,200.0,2010,(2.83550960489265e-12, 0.017082706093788147)
2020,87.0,2020,(1.2825296380469808e-12, 0.0011941769625991583)
2030,200.0,2030,(6.956657472301231e-12, 0.0032928702421486378)
2040,200.0,2040,(1.205480160137995e-11, 0.012566117569804192)
2050,44.0,2050,(2.4016344468691386e-12, 0.0015298116486519575)
2060,84.0,2060,(9.094947017729282e-13, 0.00016369909280911088)
2070,107.0,2070,(3.4418023986404478e-12, 0.0005615656264126301)
2080,200.0,2080,(5.972111694063642e-12, 0.0018709410214796662)
2090,111.0,2090,(8.926304140288721e-12, 0.01697046123445034)
2100,107.0,2100,(8.79341044424109e-12, 0.0029597454704344273)
2110,78.0,2110,(1.119115911052404e-11, 0.04192141443490982)
2120,60.0,2120,(1.0698220087590471e-11, 0.0014844592660665512)
2130,49.0,2130,(9.240608278560103e-12, 0.0027063607703894377)
2140,46.0,2140,(5.334843677928802e-12, 0.0011898964876309037)
2150,53.0,2150,(5.7980731327234025e-11, 0.011808131821453571)
2160,84.0,2160,(1.7408297026122455e-13, 0.0005089589976705611)
2170,105.0,2170,(5.403677505455562e-12, 0.05611058324575424)
2180,200.0,2180,(2.0894397323445446e-12, 0.001199208083562553)
2190,173.0,2190,(1.5039747225387146e-10, 0.0336545966565609)
2200,142.0,2200,(1.8041124150158794e-13, 0.00041299680015072227)
2210,181.0,2210,(2.220446049250313e-12, 0.0003137950843665749)
2220,200.0,2220,(4.4986236957811343e-13, 0.00012844204320572317)
2230,200.0,2230,(1.680877659282487e-12, 0.0007793537806719542)
2240,200.0,2240,(1.712519015484304e-14, 0.0001393706479575485)
2250,191.0,2250,(1.8041124150158794e-13, 0.0006863929447717965)
2260,133.0,2260,(3.197442310920451e-14, 6.84169790474698e-05)
2270,115.0,2270,(4.2021941482062175e-13, 0.001102684997022152)
2280,115.0,2280,(6.004086117172847e-13, 0.00039939864655025303)
2290,80.0,2290,(1.1102230246251565e-14, 1.7945571016753092e-05)
2300,170.0,2300,(6.439293542825908e-14, 1.5843570508877747e-05)
2310,200.0,2310,(3.0397906414236786e-12, 0.002791057340800762)
2320,200.0,2320,(2.2737367544323206e-13, 0.00024339613446500152)
2330,200.0,2330,(3.3795188869589765e-13, 7.732307858532295e-05)
2340,200.0,2340,(3.774758283725532e-14, 7.437470048898831e-05)
2350,200.0,2350,(4.770239758755679e-11, 0.005959609057754278)
2360,200.0,2360,(2.589928271845565e-12, 0.0012061699526384473)
2370,122.0,2370,(1.0267342531733448e-12, 0.005266209598630667)
2380,98.0,2380,(8.881784197001252e-14, 8.644110494060442e-05)
2390,66.0,2390,(1.007416372544867e-11, 0.002797787543386221)
2400,136.0,2400,(8.881784197001252e-14, 0.00025151189765892923)
2410,135.0,2410,(7.120484757372481e-13, 0.018998822197318077)
2420,82.0,2420,(4.7983839124299266e-12, 0.0014014726039022207)
2430,76.0,2430,(5.773159728050814e-15, 3.9197184378281236e-06)
2440,76.0,2440,(1.4570566975180554e-12, 0.0004989397712051868)
2450,200.0,2450,(2.2737367544323206e-13, 2.781065268209204e-05)
2460,200.0,2460,(1.1102230246251565e-16, 6.326044967863709e-07)
2470,200.0,2470,(1.8041124150158794e-13, 0.0008216723217628896)
2480,200.0,2480,(1.2825296380469808e-12, 0.0010539285140112042)
2490,200.0,2490,(3.7347902548390266e-13, 0.00634407252073288)
2500,200.0,2500,(9.814371537686384e-14, 0.0002504316798876971)
2510,200.0,2510,(7.088774012231625e-13, 0.0028726612217724323)
2520,200.0,2520,(1.3614109839465982e-13, 0.0012216037139296532)
2530,160.0,2530,(1.4210854715202004e-14, 7.588325388496742e-05)
2540,183.0,2540,(1.2825296380469808e-12, 0.0018006626050919294)
2550,155.0,2550,(2.7853275241795927e-12, 0.0025352376978844404)
2560,112.0,2560,(1.6044943151882762e-12, 0.006660692393779755)
2570,65.0,2570,(1.91027749174566e-12, 0.02198537439107895)
2580,46.0,2580,(2.96218605200238e-12, 0.008604521863162518)
2590,41.0,2590,(7.51754214434186e-12, 0.012083512730896473)
2600,193.0,2600,(4.106937012693379e-12, 0.003494434291496873)
2610,200.0,2610,(5.684341886080802e-14, 0.00021401829144451767)
2620,200.0,2620,(1.1510792319313623e-12, 0.003095860593020916)
2630,200.0,2630,(4.604316927725449e-12, 0.005138784181326628)
2640,200.0,2640,(6.901423876826129e-13, 0.008051947690546513)
2650,124.0,2650,(7.274625346553876e-12, 0.003039659233763814)
2660,121.0,2660,(2.0463630789890885e-12, 0.0026247280184179544)
2670,72.0,2670,(1.1102230246251565e-14, 2.7275364118395373e-06)
2680,63.0,2680,(1.585509501467186e-12, 0.01469240803271532)
2690,52.0,2690,(1.184874420800952e-11, 0.012158899568021297)
2700,78.0,2700,(7.063150064823276e-11, 0.015527995303273201)
2710,128.0,2710,(7.114753231007853e-12, 0.002863314701244235)
2720,133.0,2720,(1.7195134205394424e-12, 0.0005413879989646375)
2730,142.0,2730,(5.115907697472721e-13, 0.0002758098125923425)
2740,162.0,2740,(8.038014698286133e-14, 2.4347424186998978e-05)
2750,74.0,2750,(2.498001805406602e-16, 2.670351250344538e-06)
2760,64.0,2760,(2.355893258254582e-12, 0.019066449254751205)
2770,86.0,2770,(4.830913447051444e-12, 0.009385865181684494)
2780,115.0,2780,(2.722266856380884e-13, 8.644553599879146e-05)
2790,168.0,2790,(5.130118552187923e-12, 0.0016840812750160694)
2800,87.0,2800,(1.7408297026122455e-13, 4.547064600046724e-05)
2810,114.0,2810,(8.100631276874992e-12, 0.011718712747097015)
2820,141.0,2820,(6.045386413688902e-12, 0.001244442188180983)
2830,165.0,2830,(3.197442310920451e-14, 4.1444993257755414e-05)
2840,80.0,2840,(1.920685832601521e-12, 0.0005535041564144194)
2850,67.0,2850,(5.473677067158178e-11, 0.0070754182524979115)
2860,54.0,2860,(5.6843418860808015e-12, 0.0022141512017697096)
2870,59.0,2870,(3.695266315162371e-12, 0.01652664877474308)
2880,69.0,2880,(2.238487173400472e-13, 0.012210534885525703)
2890,65.0,2890,(4.604316927725449e-12, 0.00318161235190928)
2900,96.0,2900,(7.69012631351984e-11, 0.012433159165084362)
2910,66.0,2910,(9.024170299909429e-13, 0.009697368368506432)
2920,95.0,2920,(1.057376408652999e-12, 0.00015081565652508289)
2930,75.0,2930,(9.331646566579366e-12, 0.015443023294210434)
2940,100.0,2940,(1.332844945522993e-11, 0.01629379764199257)
2950,194.0,2950,(1.1042278202921807e-11, 0.01211277861148119)
2960,199.0,2960,(2.0385915178167124e-11, 0.013380313292145729)
2970,200.0,2970,(4.668709863153708e-12, 0.0008240386960096657)
2980,200.0,2980,(1.0117462423409052e-12, 0.003998882137238979)
2990,200.0,2990,(8.44346814687924e-12, 0.0019771631341427565)
3000,200.0,3000,(8.006939555826875e-11, 0.013333194889128208)
3010,141.0,3010,(6.645795025406187e-12, 0.0016567583661526442)
3020,145.0,3020,(2.877698079828406e-13, 0.00023888674331828952)
3030,102.0,3030,(2.1527918336872176e-13, 0.008655153214931488)
3040,109.0,3040,(8.662515149637784e-14, 0.0021550690289586782)
3050,200.0,3050,(1.609823385706477e-14, 7.553059549536556e-05)
3060,165.0,3060,(3.696243311424041e-11, 0.00913414265960455)
3070,181.0,3070,(1.6797674362578618e-13, 0.0016769464127719402)
3080,200.0,3080,(2.877698079828406e-13, 7.012346759438515e-05)
3090,200.0,3090,(7.216449660063518e-13, 0.0017624228494241834)
3100,139.0,3100,(3.695266315162371e-12, 0.001959709683433175)
3110,57.0,3110,(1.7037482535897652e-11, 0.004695097915828228)
3120,85.0,3120,(1.5574486145197852e-12, 0.02546638250350952)
3130,82.0,3130,(1.8207657603852567e-14, 3.146128074149601e-05)
3140,86.0,3140,(2.1983526110602725e-12, 0.0049637495540082455)
3150,87.0,3150,(3.991829089500243e-11, 0.03544894978404045)
3160,58.0,3160,(9.238165787905928e-13, 0.007751733064651489)
3170,42.0,3170,(1.1241230168934635e-11, 0.015307683497667313)
3180,38.0,3180,(5.010436510133331e-13, 0.010968150570988655)
3190,52.0,3190,(1.1195488980320079e-12, 0.005270328372716904)
3200,54.0,3200,(7.152334280391415e-13, 0.00681612454354763)
3210,58.0,3210,(1.2545520178264269e-14, 6.449521606555209e-05)
3220,68.0,3220,(1.4210854715202004e-12, 0.00039215123979374766)
3230,87.0,3230,(1.1141310096718371e-11, 0.003787598107010126)
3240,55.0,3240,(5.773159728050814e-15, 9.998550376622006e-05)
3250,41.0,3250,(5.684341886080802e-14, 2.007791590585839e-05)
3260,37.0,3260,(3.197442310920451e-14, 0.001990543445572257)
3270,43.0,3270,(3.774758283725532e-14, 2.2020067262928933e-05)
3280,78.0,3280,(5.777600620149315e-13, 0.0007534417090937495)
3290,71.0,3290,(3.3595348725157237e-12, 0.006756064482033253)
3300,38.0,3300,(3.197442310920451e-14, 0.0004884825320914388)
3310,62.0,3310,(3.3795188869589765e-13, 0.00013477621541824192)
3320,57.0,3320,(1.759037360216098e-12, 0.02107231318950653)
3330,39.0,3330,(7.025768855584147e-13, 0.013178158551454544)
3340,48.0,3340,(7.861489237370733e-13, 9.795519872568548e-05)
3350,37.0,3350,(8.264500195309665e-13, 0.0008627830538898706)
3360,50.0,3360,(9.572898029830412e-14, 0.005133282393217087)
3370,36.0,3370,(4.298783551348606e-13, 0.0001239586272276938)
3380,67.0,3380,(3.774758283725532e-14, 4.620995605364442e-05)
3390,104.0,3390,(3.47499806707674e-14, 0.0002599068102426827)
3400,60.0,3400,(1.2789769243681803e-11, 0.009806708432734013)
3410,60.0,3410,(4.352074256530614e-12, 0.010796835646033287)
3420,57.0,3420,(4.801181674451982e-11, 0.013750629499554634)
3430,41.0,3430,(1.4100720591159188e-11, 0.005137553904205561)
3440,47.0,3440,(4.668709863153708e-12, 0.005144425667822361)
3450,71.0,3450,(1.7408297026122455e-13, 0.002820254536345601)
3460,60.0,3460,(2.0570489756011057e-12, 0.017910104244947433)
3470,59.0,3470,(1.5358825322664416e-11, 0.025378873571753502)
3480,74.0,3480,(4.2792880350361884e-11, 0.010208528488874435)
3490,79.0,3490,(8.837486298318709e-12, 0.016079766675829887)
3500,66.0,3500,(1.1510792319313623e-12, 0.0021837858948856592)
3510,74.0,3510,(1.0267342531733448e-12, 0.0008855797350406647)
3520,65.0,3520,(3.6426417437951386e-13, 0.0021308320574462414)
3530,60.0,3530,(2.220446049250313e-15, 4.820176400244236e-07)
3540,46.0,3540,(9.106604359487847e-14, 0.0006698041688650846)
3550,80.0,3550,(1.8041124150158794e-13, 0.0027919893618673086)
3560,100.0,3560,(1.1834977442504169e-12, 0.00043635215843096375)
3570,115.0,3570,(1.609823385706477e-14, 3.0266965040937066e-06)
3580,111.0,3580,(9.336975637097567e-14, 0.0008265729411505163)
3590,114.0,3590,(1.299117063924271e-13, 0.021917199715971947)
3600,91.0,3600,(2.382816166601742e-13, 0.013075013644993305)
3610,82.0,3610,(1.7721935030579061e-13, 2.183251126552932e-05)
3620,79.0,3620,(2.5424107263916085e-12, 0.00638161413371563)
3630,131.0,3630,(3.552713678800501e-15, 8.748161803850962e-07)
3640,77.0,3640,(9.094947017729282e-13, 0.0030415786895900965)
3650,97.0,3650,(5.6843418860808015e-12, 0.002186706056818366)
3660,97.0,3660,(1.3111733920823099e-11, 0.0473359040915966)
3670,86.0,3670,(1.879385536085465e-12, 0.013744143769145012)
3680,83.0,3680,(1.2545520178264269e-14, 0.000147913524415344)
3690,92.0,3690,(7.194245199571014e-12, 0.0018299177754670382)
3700,111.0,3700,(3.4650060598551136e-13, 0.0030889662448316813)
3710,83.0,3710,(1.734723475976807e-16, 3.3037147659342736e-05)
3720,98.0,3720,(1.299117063924271e-13, 0.01825140044093132)
3730,181.0,3730,(6.568967592102126e-12, 0.0268197413533926)
3740,140.0,3740,(9.969802761133906e-13, 0.0005878558731637895)
3750,74.0,3750,(3.927969061123804e-12, 0.0032848306000232697)
3760,127.0,3760,(1.4495182831808506e-11, 0.02330169454216957)
3770,200.0,3770,(2.33171953967215e-10, 0.03039601817727089)
3780,200.0,3780,(2.673639087902302e-11, 0.03291739895939827)
3790,189.0,3790,(7.993605777301127e-13, 0.011838878504931927)
3800,200.0,3800,(4.298783551348606e-13, 0.0100551787763834)
3810,200.0,3810,(2.4702462297909733e-15, 2.6715215426520444e-05)
3820,200.0,3820,(1.4210854715202004e-14, 0.00102507253177464)
3830,200.0,3830,(6.439293542825908e-14, 4.1894389141816646e-05)
3840,200.0,3840,(2.7651492207070305e-14, 0.0006907723727636039)
3850,200.0,3850,(2.7755575615628914e-17, 2.1415650053313584e-07)
3860,200.0,3860,(2.345901251032956e-13, 0.0012002980802208185)
3870,158.0,3870,(1.226796442210798e-13, 0.000617777812294662)
3880,200.0,3880,(1.712519015484304e-14, 0.00020267651416361332)
3890,189.0,3890,(1.4210854715202004e-14, 2.290625161549542e-06)
3900,200.0,3900,(1.1102230246251565e-14, 1.041349969455041e-05)
3910,200.0,3910,(5.473399511402022e-12, 0.0074012852273881435)
3920,200.0,3920,(1.7408297026122455e-13, 9.70323890214786e-05)
3930,200.0,3930,(2.942091015256665e-14, 5.7399218349019065e-05)
3940,127.0,3940,(7.51754214434186e-12, 0.0021850785706192255)
3950,200.0,3950,(8.953948693601887e-13, 0.004158878233283758)
3960,200.0,3960,(1.1042278202921807e-11, 0.0022614297922700644)
3970,200.0,3970,(2.942091015256665e-14, 0.000712738314177841)
3980,200.0,3980,(1.3860024239420454e-12, 0.0002795204345602542)
3990,200.0,3990,(4.4986236957811343e-13, 0.005926304962486029)
4000,200.0,4000,(1.1510792319313623e-12, 0.0009061743621714413)
4010,200.0,4010,(5.693230609171707e-12, 0.0006199486088007689)
4020,200.0,4020,(6.779299344117362e-13, 0.005531273316591978)
4030,200.0,4030,(1.1510792319313623e-12, 0.00519152544438839)
4040,200.0,4040,(1.2808432092725752e-10, 0.019574269652366638)
4050,200.0,4050,(1.144223604754302e-14, 0.00028172507882118225)
4060,200.0,4060,(5.0182080713057076e-14, 5.1713086577365175e-05)
4070,200.0,4070,(7.847944516470307e-12, 0.009990256279706955)
4080,200.0,4080,(2.9878322038712213e-12, 0.0056470585986971855)
4090,200.0,4090,(7.194245199571014e-12, 0.004897754639387131)
4100,200.0,4100,(1.5358825322664416e-11, 0.0027395787183195353)
4110,200.0,4110,(1.2741196986354453e-12, 0.01203099638223648)
4120,200.0,4120,(3.1363800445660672e-15, 2.7866000891663134e-05)
4130,138.0,4130,(1.8590684547348246e-12, 0.013260230422019958)
4140,118.0,4140,(5.8191299001642e-14, 0.031684670597314835)
4150,198.0,4150,(4.290345856361455e-12, 0.006030681077390909)
