epoch,reward,tr,loss
1,9.0,1,(2.1187323007154646e-09, 1.0385442972183228)
10,10.0,10,(1.991745879337259e-09, 0.9882249236106873)
20,9.0,20,(1.8264110224208707e-09, 0.9347673058509827)
30,9.0,30,(1.9811197127239666e-09, 0.6307169795036316)
40,10.0,40,(2.4770407947016793e-09, 0.8061937689781189)
50,9.0,50,(2.2116388720405666e-09, 0.71828693151474)
