epoch,reward,tr,loss
430,10.0,430,(9.383605004131823e-13, 0.0003066897625103593)
440,9.0,440,(5.2662318950069675e-11, 0.01733792945742607)
450,10.0,450,(3.206324095117452e-11, 0.01588805951178074)
460,10.0,460,(1.828981410767483e-11, 0.008401166647672653)
470,10.0,470,(1.594813170413545e-11, 0.005947945639491081)
480,10.0,480,(1.2896794743255668e-11, 0.004374301992356777)
490,9.0,490,(7.063150064823276e-11, 0.02958168089389801)
500,9.0,500,(1.4213075161251254e-11, 0.006309216842055321)
510,8.0,510,(1.3656631381309126e-11, 0.007411872502416372)
520,8.0,520,(1.1542766742422828e-11, 0.00577364070340991)
530,10.0,530,(1.0540945893922071e-10, 0.03287286311388016)
540,10.0,540,(3.3795188869589765e-13, 0.0001370331010548398)
550,10.0,550,(6.474820679613913e-11, 0.029180368408560753)
560,9.0,560,(3.552713678800501e-11, 0.017177006229758263)
570,10.0,570,(3.2741809263825417e-11, 0.020155390724539757)
580,9.0,580,(1.2791590009442189e-10, 0.04149439558386803)
590,10.0,590,(5.2662318950069675e-11, 0.02281656116247177)
600,8.0,600,(1.4893908328872385e-10, 0.046651605516672134)
610,10.0,610,(1.1951328815484885e-11, 0.005868667270988226)
620,10.0,620,(1.7783552408445757e-11, 0.005411284044384956)
630,8.0,630,(3.056266351109116e-11, 0.009549133479595184)
640,10.0,640,(3.93556298661224e-11, 0.011430714279413223)
650,9.0,650,(4.2016612411543974e-11, 0.013089466840028763)
660,10.0,660,(1.106750247004129e-08, 4.744187831878662)
670,10.0,670,(2.2313262348916396e-11, 0.009961489588022232)
680,10.0,680,(2.3453683439811357e-11, 0.012465134263038635)
690,10.0,690,(4.863309754910006e-11, 0.016331495717167854)
700,10.0,700,(8.757083946875355e-11, 0.03571438044309616)
710,10.0,710,(6.719069745031447e-13, 0.0002993934613186866)
720,10.0,720,(1.4069101439417864e-10, 0.04364607110619545)
730,8.0,730,(7.264944201779144e-11, 0.022590240463614464)
740,8.0,740,(8.208189683500677e-11, 0.03765237703919411)
750,10.0,750,(2.8776980798284058e-11, 0.009461501613259315)
760,8.0,760,(3.842615114990622e-11, 0.019870052114129066)
770,8.0,770,(4.617106696969131e-11, 0.0162493959069252)
780,11.0,780,(1.1644463171478492e-11, 0.005113622639328241)
790,10.0,790,(7.572964477731148e-11, 0.030763661488890648)
800,10.0,800,(4.377298523650097e-11, 0.017761090770363808)
810,9.0,810,(2.220446049250313e-15, 6.664195097982883e-07)
820,8.0,820,(1.176836406102666e-13, 3.820478013949469e-05)
830,9.0,830,(3.007016857736744e-11, 0.015588007867336273)
840,8.0,840,(2.8141045049778768e-11, 0.009293699637055397)
850,9.0,850,(4.143885234952904e-11, 0.013607358559966087)
860,9.0,860,(5.0946358243209033e-11, 0.017997637391090393)
870,9.0,870,(8.530065542800003e-12, 0.0031883129850029945)
880,9.0,880,(2.3165913631828516e-11, 0.008961381390690804)
890,10.0,890,(9.15045816896054e-12, 0.003453177399933338)
900,8.0,900,(4.830113198295294e-09, 1.9846049547195435)
910,9.0,910,(1.3892931249870344e-10, 0.047874096781015396)
920,9.0,920,(8.271161533457416e-12, 0.00293437740765512)
930,8.0,930,(2.829958489769524e-11, 0.014110419899225235)
940,9.0,940,(7.599698648164122e-12, 0.0035502698738127947)
950,10.0,950,(1.0057066290869443e-10, 0.04345213249325752)
960,10.0,960,(1.3613332683348744e-10, 0.057996075600385666)
970,9.0,970,(7.194245199571014e-12, 0.003229993162676692)
980,8.0,980,(4.143885234952904e-11, 0.019957661628723145)
990,9.0,990,(1.354694134647616e-11, 0.006224134471267462)
1000,11.0,1000,(1.389999226830696e-13, 5.223905827733688e-05)
1010,9.0,1010,(2.9878322038712213e-12, 0.0011055845534428954)
1020,10.0,1020,(1.6118306689349993e-10, 0.07162383198738098)
1030,10.0,1030,(1.7408297026122455e-11, 0.008121327497065067)
1040,10.0,1040,(4.3576253716537394e-11, 0.014927249401807785)
1050,10.0,1050,(7.114753231007853e-12, 0.003194104414433241)
1060,8.0,1060,(7.73159314348959e-13, 0.0002700513578020036)
1070,10.0,1070,(1.684523631695356e-10, 0.07618153840303421)
1080,8.0,1080,(5.473399511402022e-12, 0.001968162367120385)
1090,9.0,1090,(3.916866830877552e-11, 0.013613589107990265)
1100,9.0,1100,(1.8389734179891093e-12, 0.0008500010590068996)
1110,11.0,1110,(1.1102230246251565e-14, 4.450106644071639e-06)
1120,10.0,1120,(2.0293455804676341e-10, 0.0744086354970932)
1130,10.0,1130,(3.695266315162371e-12, 0.001325486577115953)
1140,10.0,1140,(6.719069745031447e-13, 0.0003034748660866171)
1150,10.0,1150,(1.566746732351021e-12, 0.0006797256646677852)
1160,11.0,1160,(5.1159076974727213e-11, 0.01779726706445217)
1170,9.0,1170,(2.6123547769429933e-11, 0.009026410058140755)
1180,11.0,1180,(2.8077842273432907e-09, 1.4460455179214478)
1190,10.0,1190,(6.266986929404084e-12, 0.002894579665735364)
1200,10.0,1200,(8.815170815523743e-13, 0.0004003617214038968)
1210,10.0,1210,(1.7985612998927536e-10, 0.0667482390999794)
1220,10.0,1220,(2.877698079828406e-13, 0.00013878018944524229)
1230,10.0,1230,(1.7312595801399766e-10, 0.06548342108726501)
1240,11.0,1240,(2.0463630789890885e-12, 0.00074667704757303)
1250,10.0,1250,(3.3427483003833913e-11, 0.011187367141246796)
1260,10.0,1260,(4.604316927725449e-12, 0.0016257727984338999)
1270,9.0,1270,(2.711222357731913e-10, 0.1633405089378357)
1280,10.0,1280,(4.3576253716537394e-11, 0.018567120656371117)
1290,9.0,1290,(3.197442310920451e-12, 0.0015224163653329015)
1300,9.0,1300,(1.7408297026122455e-11, 0.005760279018431902)
1310,9.0,1310,(5.0967412512648025e-09, 3.0464541912078857)
1320,9.0,1320,(6.474820679613913e-11, 0.021175645291805267)
1330,10.0,1330,(1.7408297026122455e-13, 8.918459934648126e-05)
1340,10.0,1340,(5.042744000149924e-10, 0.1890476495027542)
1350,10.0,1350,(2.83550960489265e-12, 0.0011937156086787581)
1360,17.0,1360,(2.106403940160817e-11, 0.010097731836140156)
1370,30.0,1370,(9.094947017729282e-13, 0.00038844902883283794)
1380,57.0,1380,(8.264500195309665e-13, 0.0003167244722135365)
1390,97.0,1390,(9.094947017729282e-13, 0.0003555505536496639)
1400,63.0,1400,(4.604316927725449e-12, 0.002097134944051504)
1410,31.0,1410,(2.8776980798284058e-11, 0.008879280649125576)
1420,26.0,1420,(3.810729509723387e-12, 0.001725365873426199)
1430,26.0,1430,(8.89710527474108e-11, 0.04127846285700798)
1440,43.0,1440,(1.8389734179891093e-12, 0.0006587679381482303)
1450,90.0,1450,(9.240608278560103e-12, 0.0026583767030388117)
1460,127.0,1460,(3.0397906414236786e-12, 0.0013617363292723894)
1470,47.0,1470,(8.44346814687924e-12, 0.00351063278503716)
1480,41.0,1480,(9.699352432335218e-12, 0.005294553469866514)
1490,74.0,1490,(2.766897821970815e-11, 0.01566394604742527)
1500,78.0,1500,(1.3167245072054357e-12, 0.00067314034095034)
1510,28.0,1510,(7.366907084360719e-11, 0.05846300721168518)
1520,34.0,1520,(1.2825296380469808e-12, 0.0004921675426885486)
1530,54.0,1530,(3.4329481479744572e-09, 2.34375262260437)
1540,48.0,1540,(1.692268547515141e-10, 0.12760625779628754)
1550,28.0,1550,(4.086553317961261e-11, 0.01075031142681837)
1560,25.0,1560,(1.8545609492548465e-11, 0.01138228364288807)
1570,32.0,1570,(5.6843418860808015e-12, 0.004612247925251722)
1580,46.0,1580,(2.4016344468691386e-12, 0.0007411236874759197)
1590,44.0,1590,(2.2737367544323206e-13, 0.00014329905388876796)
1600,46.0,1600,(6.963318810448982e-13, 0.000605020672082901)
1610,68.0,1610,(1.6044943151882762e-12, 0.0009863621089607477)
1620,63.0,1620,(1.6209256159527285e-13, 4.1909825085895136e-05)
1630,55.0,1630,(1.559330442546525e-11, 0.024667290970683098)
1640,45.0,1640,(5.403677505455562e-12, 0.0029781146440654993)
1650,41.0,1650,(4.4366732510070506e-11, 0.016954995691776276)
1660,67.0,1660,(3.1445956949482934e-12, 0.0016545271500945091)
1670,75.0,1670,(1.9062529332813938e-11, 0.007096330635249615)
1680,64.0,1680,(4.7983839124299266e-12, 0.001231640693731606)
1690,51.0,1690,(7.216449660063518e-13, 0.00047530417214147747)
1700,69.0,1700,(1.6914469824769185e-11, 0.0052607436664402485)
1710,74.0,1710,(3.552713678800501e-15, 4.454131158126984e-06)
1720,65.0,1720,(7.194245199571014e-12, 0.0015716091729700565)
1730,54.0,1730,(1.189992548944474e-11, 0.04495749995112419)
1740,53.0,1740,(1.4570566975180554e-12, 0.0008481947588734329)
1750,92.0,1750,(1.0456080445919724e-11, 0.0028200268279761076)
1760,77.0,1760,(5.773159728050814e-15, 1.8075083062285557e-05)
1770,64.0,1770,(3.3795188869589765e-13, 0.0003683504182845354)
1780,46.0,1780,(2.96218605200238e-12, 0.004800267517566681)
1790,200.0,1790,(1.1593503934648197e-11, 0.03070063330233097)
1800,67.0,1800,(3.774758283725532e-14, 1.1198681932000909e-05)
1810,50.0,1810,(5.438427486126329e-12, 0.010813292115926743)
1820,37.0,1820,(2.6123547769429933e-11, 0.011314114555716515)
1830,51.0,1830,(1.7408297026122455e-11, 0.011458567343652248)
1840,54.0,1840,(1.9323653788205775e-11, 0.004698104225099087)
1850,69.0,1850,(1.5126122576702983e-11, 0.015295532532036304)
1860,87.0,1860,(9.094947017729282e-13, 0.001409302232787013)
1870,49.0,1870,(3.197442310920451e-12, 0.002333192154765129)
1880,66.0,1880,(1.6427748050773516e-11, 0.007644171826541424)
1890,178.0,1890,(7.889799924498675e-12, 0.013437406159937382)
1900,48.0,1900,(6.645795025406187e-12, 0.004776147659868002)
1910,52.0,1910,(1.6044943151882762e-12, 0.0018424226436764002)
1920,108.0,1920,(1.879385536085465e-12, 0.005529251880943775)
1930,60.0,1930,(4.352074256530614e-12, 0.0031119862105697393)
1940,47.0,1940,(3.637978807091713e-12, 0.0015920151490718126)
1950,62.0,1950,(1.566746732351021e-12, 0.00025644374545663595)
1960,84.0,1960,(2.2652990594451694e-12, 0.0007642917335033417)
1970,90.0,1970,(5.340172748447003e-14, 0.00012599493493326008)
1980,200.0,1980,(2.0041746040533326e-12, 0.00682994956150651)
1990,72.0,1990,(9.263284583838072e-12, 0.09697838127613068)
2000,54.0,2000,(7.806311153046863e-12, 0.0011985476594418287)
2010,51.0,2010,(1.2366996315904544e-11, 0.005226042587310076)
2020,90.0,2020,(1.0649703341414352e-11, 0.006823921576142311)
2030,77.0,2030,(1.6209256159527285e-13, 0.0003306819126009941)
2040,99.0,2040,(7.436273818939299e-12, 0.0026443323586136103)
2050,200.0,2050,(1.1352030426792226e-12, 0.00530208507552743)
2060,98.0,2060,(2.1983526110602725e-12, 0.004138699267059565)
2070,50.0,2070,(7.73159314348959e-13, 0.00019961300131399184)
2080,29.0,2080,(5.115907697472721e-13, 0.00018014400848187506)
2090,37.0,2090,(1.7100210136788974e-13, 0.0014635891420766711)
2100,55.0,2100,(8.100631276874992e-12, 0.004193946253508329)
2110,92.0,2110,(1.7037482535897652e-11, 0.0040561058558523655)
2120,200.0,2120,(9.514611321037592e-12, 0.02310231700539589)
2130,101.0,2130,(1.1542766742422828e-11, 0.002142624231055379)
2140,56.0,2140,(3.696243311424041e-11, 0.021947918459773064)
2150,139.0,2150,(2.589928271845565e-12, 0.0029111504554748535)
2160,104.0,2160,(6.917244554927038e-12, 0.03949626162648201)
2170,97.0,2170,(3.4650060598551136e-13, 0.0006714959163218737)
2180,79.0,2180,(7.274625346553876e-12, 0.011487986892461777)
2190,200.0,2190,(1.9454660105111543e-11, 0.009323833510279655)
2200,48.0,2200,(2.8141045049778768e-11, 0.011480526067316532)
2210,54.0,2210,(2.4016344468691386e-12, 0.000568297749850899)
2220,45.0,2220,(4.4565240386873484e-11, 0.018406270071864128)
2230,55.0,2230,(1.7037482535897652e-11, 0.005550404544919729)
2240,108.0,2240,(1.3273937504720834e-11, 0.03212210163474083)
2250,144.0,2250,(1.1951328815484885e-11, 0.20328658819198608)
2260,151.0,2260,(9.240608278560103e-12, 0.0012008929625153542)
2270,166.0,2270,(1.5298873279334657e-12, 0.018408987671136856)
2280,130.0,2280,(1.1195488980320079e-12, 0.0007851150585338473)
2290,179.0,2290,(3.8689051962137455e-12, 0.0016554775647819042)
2300,164.0,2300,(5.45588574318856e-12, 0.000717251910828054)
2310,200.0,2310,(7.73159314348959e-13, 0.0019343140302225947)
2320,200.0,2320,(1.2492229473082261e-12, 0.001591044943779707)
2330,200.0,2330,(1.7195134205394424e-12, 0.00047113426262512803)
2340,200.0,2340,(7.216449660063518e-13, 0.0007391648250631988)
2350,126.0,2350,(1.5126788710517758e-14, 0.00016906848759390414)
2360,175.0,2360,(1.176836406102666e-13, 0.000249828357482329)
2370,164.0,2370,(4.352074256530614e-12, 0.0021458480041474104)
2380,200.0,2380,(1.8999246620410304e-12, 0.0033803749829530716)
2390,200.0,2390,(8.953948693601887e-13, 0.002490062965080142)
2400,189.0,2400,(1.2545520178264269e-14, 3.067457873839885e-05)
2410,126.0,2410,(3.774758283725532e-14, 1.787494147720281e-05)
2420,129.0,2420,(9.094947017729282e-13, 0.00022679485846310854)
2430,140.0,2430,(9.336975637097567e-14, 0.00029484002152457833)
2440,136.0,2440,(9.336975637097567e-14, 0.00018158688908442855)
2450,131.0,2450,(5.7558402488666616e-12, 0.0020515506621450186)
2460,164.0,2460,(1.2789769243681803e-13, 0.00022853599512018263)
2470,150.0,2470,(3.4650060598551136e-13, 0.0018056031549349427)
2480,155.0,2480,(2.355893258254582e-12, 0.0030124580953270197)
2490,163.0,2490,(1.2545520178264269e-14, 2.4023811420192942e-05)
2500,200.0,2500,(5.130118552187923e-12, 0.0014145879540592432)
2510,200.0,2510,(1.0267342531733448e-12, 0.0002508846519049257)
2520,200.0,2520,(1.2545520178264269e-14, 3.547315645846538e-05)
2530,200.0,2530,(1.3167245072054357e-12, 0.0004290123761165887)
2540,159.0,2540,(1.0419443086107094e-12, 0.002229074714705348)
2550,200.0,2550,(1.1042278202921807e-11, 0.003889578627422452)
2560,200.0,2560,(3.508582313571651e-13, 0.006665830034762621)
2570,110.0,2570,(9.383605004131823e-13, 0.00023624091409146786)
2580,79.0,2580,(2.9878322038712213e-12, 0.000540534034371376)
2590,71.0,2590,(3.4219849176508887e-13, 0.0026658806018531322)
2600,185.0,2600,(3.907552059700947e-11, 0.004681744147092104)
2610,87.0,2610,(9.383605004131823e-13, 0.0030342459212988615)
2620,73.0,2620,(7.847944516470307e-12, 0.0009573460556566715)
2630,82.0,2630,(1.920685832601521e-12, 0.0025665699504315853)
2640,145.0,2640,(1.8622472452989314e-09, 5.434032917022705)
2650,156.0,2650,(7.806311153046863e-12, 0.016527628526091576)
2660,200.0,2660,(9.969802761133906e-13, 0.00018393334175925702)
2670,138.0,2670,(1.8207657603852567e-14, 5.986732867313549e-05)
2680,146.0,2680,(1.2545520178264269e-14, 2.8356465918477625e-05)
2690,150.0,2690,(9.094947017729282e-13, 0.0003860562283080071)
2700,140.0,2700,(9.814371537686384e-14, 0.0006484425393864512)
2710,145.0,2710,(1.176836406102666e-13, 2.7108526410302147e-05)
2720,182.0,2720,(5.684341886080802e-14, 0.00030518847052007914)
2730,200.0,2730,(8.815170815523743e-13, 0.00025887772790156305)
2740,200.0,2740,(5.889733145636455e-13, 0.0010939303319901228)
2750,69.0,2750,(4.2021941482062175e-13, 0.006142880767583847)
2760,74.0,2760,(2.067790383364354e-12, 0.011801137588918209)
2770,52.0,2770,(3.4141578453272814e-12, 0.0020448823925107718)
2780,37.0,2780,(5.403677505455562e-12, 0.001905481331050396)
2790,50.0,2790,(7.993605777301127e-13, 0.00014217676653061062)
2800,76.0,2800,(1.226796442210798e-13, 0.0006609605043195188)
2810,83.0,2810,(1.630739987490415e-11, 0.0058829220943152905)
2820,78.0,2820,(3.224198685813917e-12, 0.008293690159916878)
2830,56.0,2830,(1.0456080445919724e-11, 0.004255747422575951)
2840,57.0,2840,(2.2540025401696084e-12, 0.02145306207239628)
2850,60.0,2850,(3.927969061123804e-12, 0.00589331379160285)
2860,76.0,2860,(7.993605777301127e-13, 0.011737457476556301)
2870,57.0,2870,(5.115907697472721e-13, 0.0025611373130232096)
2880,65.0,2880,(1.7408297026122455e-13, 4.5970402425155044e-05)
2890,68.0,2890,(1.1195488980320079e-12, 0.00042335217585787177)
2900,138.0,2900,(1.4210854715202004e-14, 1.5284877008525655e-05)
2910,90.0,2910,(2.708944180085382e-14, 4.162938421359286e-05)
2920,70.0,2920,(7.152334280391415e-13, 0.005405568052083254)
2930,72.0,2930,(2.936761944738464e-12, 0.003301741788163781)
2940,61.0,2940,(6.2112814891435164e-12, 0.0007259749108925462)
2950,148.0,2950,(1.2995160503237457e-12, 0.004764060955494642)
2960,135.0,2960,(1.8207657603852567e-14, 1.1568701665964909e-05)
2970,157.0,2970,(0.0, 6.148184183984995e-08)
2980,140.0,2980,(1.1431133817296768e-12, 0.01562798023223877)
2990,151.0,2990,(2.067790383364354e-12, 0.007563381921499968)
3000,165.0,3000,(7.114753231007853e-12, 0.004546968266367912)
3010,200.0,3010,(3.3795188869589765e-13, 0.00018663993978407234)
3020,200.0,3020,(8.195943923539062e-13, 0.008879910223186016)
3030,200.0,3030,(1.1951328815484885e-11, 0.0025576152838766575)
3040,200.0,3040,(2.4482638139033952e-12, 0.001603336539119482)
3050,146.0,3050,(2.0463630789890885e-12, 0.0019087089458480477)
3060,67.0,3060,(1.0419443086107094e-12, 0.002830646699294448)
3070,69.0,3070,(9.979572723750607e-12, 0.022521134465932846)
3080,98.0,3080,(2.0463630789890885e-12, 0.008692723698914051)
3090,121.0,3090,(4.318367885502994e-11, 0.005764079745858908)
3100,84.0,3100,(2.345901251032956e-13, 0.0018939466681331396)
3110,76.0,3110,(5.340172748447003e-14, 0.0001308472128584981)
3120,112.0,3120,(6.956657472301231e-12, 0.0019512330181896687)
3130,100.0,3130,(9.78985781330266e-11, 0.01325259916484356)
3140,65.0,3140,(3.197442310920451e-12, 0.004145604558289051)
3150,63.0,3150,(1.7408297026122455e-13, 5.325025995261967e-05)
3160,76.0,3160,(6.004086117172847e-13, 0.00036855178768746555)
3170,119.0,3170,(1.566746732351021e-12, 0.003141796449199319)
3180,63.0,3180,(1.609823385706477e-14, 0.0002731475397013128)
3190,70.0,3190,(1.4210854715202004e-14, 2.5883817215799354e-05)
3200,69.0,3200,(3.47499806707674e-14, 6.83854304952547e-05)
3210,82.0,3210,(5.684341886080802e-14, 0.00030158390291035175)
3220,55.0,3220,(6.439293542825908e-14, 2.548989505157806e-05)
3230,61.0,3230,(1.1102230246251565e-14, 3.197150363121182e-05)
3240,68.0,3240,(2.0463630789890885e-12, 0.01877300813794136)
3250,57.0,3250,(3.552713678800501e-13, 0.0038395121227949858)
3260,44.0,3260,(6.120659534758488e-13, 0.0021305899135768414)
3270,43.0,3270,(1.566746732351021e-12, 0.0003671981976367533)
3280,73.0,3280,(1.7721935030579061e-13, 0.002864488633349538)
3290,76.0,3290,(2.447464453325665e-11, 0.004942271858453751)
3300,57.0,3300,(2.7755575615628914e-17, 1.2717521258309716e-08)
3310,45.0,3310,(1.566746732351021e-12, 0.0003929826198145747)
3320,43.0,3320,(9.331646566579366e-12, 0.003202491207048297)
3330,48.0,3330,(5.972111694063642e-12, 0.002330175833776593)
3340,35.0,3340,(3.705313833535229e-11, 0.005267836153507233)
3350,38.0,3350,(1.007416372544867e-11, 0.010967950336635113)
3360,41.0,3360,(2.877698079828406e-13, 0.0003013520617969334)
3370,45.0,3370,(7.861489237370733e-13, 0.00407623453065753)
3380,46.0,3380,(2.432765100479628e-11, 0.0032788210082799196)
3390,36.0,3390,(3.4650060598551136e-13, 4.381085091154091e-05)
3400,52.0,3400,(1.7195134205394424e-12, 0.0007345438934862614)
3410,88.0,3410,(7.51754214434186e-12, 0.0017524280119687319)
3420,70.0,3420,(4.046984969363621e-12, 0.007723504677414894)
3430,63.0,3430,(1.2366996315904544e-11, 0.01737034320831299)
3440,95.0,3440,(3.6654707047389934e-13, 0.013752474449574947)
3450,70.0,3450,(3.0397906414236786e-12, 0.002595543162897229)
3460,44.0,3460,(2.881722638292672e-14, 0.0036688405089080334)
3470,71.0,3470,(2.958744360626042e-13, 0.005077202804386616)
3480,80.0,3480,(5.334843677928802e-12, 0.006021464243531227)
3490,48.0,3490,(8.161873954470877e-13, 0.027947019785642624)
3500,46.0,3500,(2.942091015256665e-14, 0.00023304898058995605)
3510,49.0,3510,(7.785577738061988e-12, 0.0009511889074929059)
3520,56.0,3520,(5.333511410299252e-13, 0.00045399804366752505)
3530,80.0,3530,(7.993605777301127e-13, 0.00902274064719677)
3540,56.0,3540,(3.1445956949482934e-12, 0.03293193504214287)
3550,93.0,3550,(8.448797217397441e-14, 1.0161153113585897e-05)
3560,76.0,3560,(4.298783551348606e-13, 0.0010158417280763388)
3570,92.0,3570,(9.383605004131823e-13, 0.0015930046793073416)
3580,91.0,3580,(1.176836406102666e-13, 4.441257624421269e-05)
3590,91.0,3590,(3.066991105526995e-14, 0.000400008779251948)
3600,159.0,3600,(8.953948693601887e-13, 0.00011904445273103192)
3610,103.0,3610,(3.883587895714413e-12, 0.032610565423965454)
3620,86.0,3620,(8.953948693601887e-13, 0.005314244423061609)
3630,87.0,3630,(3.622102617839573e-14, 0.000350122747477144)
3640,101.0,3640,(6.963318810448982e-13, 8.252746920334175e-05)
3650,69.0,3650,(4.2021941482062175e-13, 0.0011938803363591433)
3660,88.0,3660,(1.1042278202921807e-11, 0.004579049535095692)
3670,72.0,3670,(1.3350431871117507e-14, 9.717335342429578e-05)
3680,74.0,3680,(7.931877377131968e-12, 0.0019006761722266674)
3690,76.0,3690,(2.2737367544323206e-13, 0.004015695303678513)
3700,78.0,3700,(4.2021941482062175e-13, 0.017287736758589745)
3710,78.0,3710,(2.3901158829886526e-12, 0.0552249513566494)
3720,73.0,3720,(6.340067360000035e-14, 0.01758948154747486)
3730,52.0,3730,(1.007416372544867e-11, 0.004570664372295141)
3740,47.0,3740,(1.0267342531733448e-12, 0.00026918225921690464)
3750,72.0,3750,(1.1102230246251565e-16, 3.6470794384513283e-06)
3760,103.0,3760,(2.382816166601742e-13, 0.0017139760311692953)
3770,86.0,3770,(3.4219849176508887e-13, 0.016222599893808365)
3780,94.0,3780,(3.2741809263825417e-11, 0.011425209231674671)
3790,169.0,3790,(2.176481217475157e-12, 0.0012542344629764557)
3800,200.0,3800,(1.879385536085465e-12, 0.0008782304357737303)
3810,200.0,3810,(2.6275870368408505e-11, 0.010267728939652443)
3820,200.0,3820,(2.581979074989249e-11, 0.018992383033037186)
3830,200.0,3830,(1.4570566975180554e-12, 0.0018507622880861163)
3840,191.0,3840,(1.2366996315904544e-11, 0.014509930275380611)
3850,200.0,3850,(4.546507614833217e-11, 0.007356433197855949)
3860,115.0,3860,(5.6137317017146415e-12, 0.0010435053845867515)
3870,163.0,3870,(7.927269951579774e-13, 0.014437074773013592)
3880,150.0,3880,(2.220446049250313e-12, 0.0014513559872284532)
3890,200.0,3890,(2.7755575615628914e-15, 3.80575584131293e-05)
3900,200.0,3900,(9.094947017729282e-13, 0.0009693785104900599)
3910,200.0,3910,(2.942091015256665e-14, 9.226385736837983e-05)
3920,200.0,3920,(3.552713678800501e-15, 7.697963155806065e-07)
3930,200.0,3930,(1.1834977442504169e-12, 0.0003844277234748006)
3940,200.0,3940,(1.734723475976807e-16, 1.0263248441333417e-05)
3950,200.0,3950,(2.220446049250313e-12, 0.0008061099797487259)
3960,200.0,3960,(4.551914400963142e-15, 8.066673763096333e-05)
3970,200.0,3970,(2.220446049250313e-12, 0.0006648646667599678)
3980,200.0,3980,(2.877698079828406e-13, 0.015626847743988037)
3990,200.0,3990,(1.7909229654833325e-11, 0.003103267401456833)
4000,200.0,4000,(2.5217605781335806e-11, 0.007194801699370146)
4010,200.0,4010,(8.881784197001252e-14, 0.00043983536306768656)
4020,200.0,4020,(1.2825296380469808e-12, 0.0028292008209973574)
4030,200.0,4030,(1.4570566975180554e-12, 0.0006299857050180435)
4040,170.0,4040,(2.355893258254582e-12, 0.0014935856452211738)
4050,200.0,4050,(6.004086117172847e-13, 0.00015550106763839722)
4060,200.0,4060,(2.338140792090826e-11, 0.0034138925839215517)
4070,200.0,4070,(1.265765270375141e-12, 0.0028269945178180933)
4080,200.0,4080,(1.6209256159527285e-13, 0.003883246798068285)
4090,200.0,4090,(8.100631276874992e-12, 0.0026457058265805244)
4100,200.0,4100,(3.552713678800501e-13, 0.0008582510054111481)
4110,200.0,4110,(1.176836406102666e-13, 0.00014113252109382302)
4120,186.0,4120,(4.167777234442838e-12, 0.0017264356138184667)
4130,141.0,4130,(5.130118552187923e-12, 0.0015937850112095475)
4140,145.0,4140,(9.814371537686384e-14, 4.088207788299769e-05)
4150,164.0,4150,(2.722266856380884e-13, 0.00036055821692571044)
4160,169.0,4160,(1.566746732351021e-12, 0.00021123012993484735)
