epoch,reward,tr,loss
700,10.0,700,(1.4551915228366852e-11, 0.005675904918462038)
710,8.0,710,(9.699352432335218e-12, 0.00444345036521554)
720,9.0,720,(1.1639045283118321e-10, 0.03989632800221443)
730,9.0,730,(4.2792880350361884e-11, 0.019412092864513397)
740,10.0,740,(1.7909229654833325e-11, 0.006290293764322996)
750,10.0,750,(1.0694467533767238e-08, 4.95206880569458)
760,9.0,760,(2.2032597968291157e-11, 0.009675264358520508)
770,9.0,770,(4.4146908351194725e-12, 0.001659612637013197)
780,10.0,780,(1.332844945522993e-11, 0.005995627958327532)
790,10.0,790,(1.0746958878371515e-11, 0.004891116172075272)
800,10.0,800,(2.7853275241795927e-12, 0.0012772551272064447)
810,11.0,810,(8.185452315956354e-12, 0.0038114353083074093)
820,8.0,820,(5.964893023957529e-09, 2.0415329933166504)
830,10.0,830,(8.271161533457416e-12, 0.0027525722980499268)
840,9.0,840,(2.0894397323445446e-12, 0.0006716936477459967)
850,9.0,850,(2.106403940160817e-11, 0.011119784787297249)
860,9.0,860,(3.7690739418394514e-11, 0.01333104819059372)
870,9.0,870,(6.004086117172847e-13, 0.0001962320093298331)
880,10.0,880,(1.1834977442504169e-12, 0.0004078575875610113)
890,9.0,890,(1.9984014443252818e-11, 0.006657695863395929)
900,11.0,900,(7.264944201779144e-11, 0.024698229506611824)
910,9.0,910,(5.9487916814759956e-09, 2.129284620285034)
920,10.0,920,(3.6817624504692503e-09, 1.6765645742416382)
930,9.0,930,(2.0421042634666264e-10, 0.10821840912103653)
940,9.0,940,(1.3989254199486822e-11, 0.006471904926002026)
950,10.0,950,(2.4202861936828413e-13, 8.747269748710096e-05)
960,9.0,960,(3.8689051962137455e-12, 0.0021229153499007225)
970,10.0,970,(2.1151436158106662e-10, 0.06913164258003235)
980,9.0,980,(9.094947017729282e-13, 0.00046559268957935274)
990,8.0,990,(5.640288236463675e-11, 0.01789938658475876)
1000,10.0,1000,(2.5067947717616335e-11, 0.013635518029332161)
1010,9.0,1010,(1.6044943151882762e-12, 0.0007929238490760326)
1020,10.0,1020,(8.530065542800003e-12, 0.0027227329555898905)
1030,10.0,1030,(2.2595703086381036e-11, 0.01269360352307558)
1040,10.0,1040,(3.2511771053123084e-12, 0.0016652703052386642)
1050,9.0,1050,(3.0397906414236786e-12, 0.00153642101213336)
1060,9.0,1060,(2.982685209929059e-10, 0.11341182142496109)
1070,10.0,1070,(1.8417267710901797e-11, 0.005980462767183781)
1080,10.0,1080,(8.535394613318203e-11, 0.03184563294053078)
1090,12.0,1090,(6.266986929404084e-12, 0.0019613353069871664)
1100,9.0,1100,(4.9678039459877255e-11, 0.017677685245871544)
1110,12.0,1110,(2.722266856380884e-13, 0.00011458159133326262)
1120,15.0,1120,(3.8689051962137455e-12, 0.0014004374388605356)
1130,15.0,1130,(6.956657472301231e-12, 0.0021837635431438684)
1140,15.0,1140,(2.877698079828406e-13, 0.00013526935072150081)
1150,17.0,1150,(4.352074256530614e-12, 0.0018991173710674047)
1160,14.0,1160,(1.0540945893922071e-10, 0.0431128554046154)
1170,36.0,1170,(1.0954920526273781e-08, 4.523696422576904)
1180,93.0,1180,(1.1644463171478492e-11, 0.003972330596297979)
1190,57.0,1190,(8.185452315956354e-12, 0.003331537125632167)
1200,45.0,1200,(2.110813746014628e-10, 0.09840212762355804)
1210,33.0,1210,(4.298783551348606e-13, 0.00017812728765420616)
1220,43.0,1220,(1.1951328815484885e-11, 0.004512692801654339)
1230,52.0,1230,(6.004086117172847e-13, 0.00026336219161748886)
1240,41.0,1240,(5.684341886080802e-14, 2.0917666915920563e-05)
1250,35.0,1250,(2.9878322038712213e-12, 0.0017162668518722057)
1260,32.0,1260,(6.963318810448982e-13, 0.00031424290500581264)
1270,44.0,1270,(1.2789769243681803e-11, 0.0034992278087884188)
1280,39.0,1280,(3.624123223744391e-11, 0.006565997842699289)
1290,41.0,1290,(1.9586554600437012e-11, 0.007066957652568817)
1300,35.0,1300,(2.355893258254582e-12, 0.0008410578593611717)
1310,56.0,1310,(3.93556298661224e-11, 0.018200157210230827)
1320,33.0,1320,(8.398304274237489e-11, 0.11021245270967484)
1330,31.0,1330,(9.094947017729282e-13, 0.000545723654795438)
1340,43.0,1340,(4.863665026277886e-12, 0.001980238826945424)
1350,61.0,1350,(5.820766091346741e-11, 0.019218582659959793)
1360,91.0,1360,(5.777600620149315e-13, 0.00020983944705221802)
1370,102.0,1370,(4.290345856361455e-12, 0.0018049750942736864)
1380,70.0,1380,(1.5298873279334657e-12, 0.0005616108537651598)
1390,200.0,1390,(2.751221472863108e-11, 0.03321567922830582)
1400,65.0,1400,(6.800338070434009e-12, 0.002229660050943494)
1410,62.0,1410,(1.0746958878371515e-11, 0.006506783422082663)
1420,48.0,1420,(1.9062529332813938e-11, 0.007021893747150898)
1430,95.0,1430,(8.617551117140465e-12, 0.003085124772042036)
1440,47.0,1440,(2.566835632933362e-11, 0.0053185210563242435)
1450,200.0,1450,(2.877698079828406e-13, 0.00010067327821161598)
1460,76.0,1460,(5.684341886080802e-14, 2.4982073227874935e-05)
1470,121.0,1470,(1.2789769243681803e-11, 0.0030195023864507675)
1480,63.0,1480,(1.255671122635249e-10, 0.023494690656661987)
1490,68.0,1490,(1.5829559885105482e-11, 0.009167897514998913)
1500,46.0,1500,(7.194245199571014e-12, 0.0018928468925878406)
1510,28.0,1510,(6.839084853993427e-12, 0.027952441945672035)
1520,32.0,1520,(3.15591996979947e-11, 0.019445791840553284)
1530,35.0,1530,(2.4016344468691386e-12, 0.001333275344222784)
1540,57.0,1540,(8.44346814687924e-12, 0.002171858446672559)
1550,66.0,1550,(1.4210854715202004e-14, 1.2990068171347957e-05)
1560,87.0,1560,(1.389999226830696e-13, 3.212807496311143e-05)
1570,69.0,1570,(2.067790383364354e-12, 0.0037415188271552324)
1580,167.0,1580,(9.878542428509718e-11, 0.013428784906864166)
1590,71.0,1590,(7.806311153046863e-12, 0.0011633342364802957)
1600,102.0,1600,(2.9258817590971375e-11, 0.014858932234346867)
1610,100.0,1610,(1.1195488980320079e-12, 0.00027862825663760304)
1620,74.0,1620,(2.589928271845565e-12, 0.0029215021058917046)
1630,60.0,1630,(2.6429081145806776e-11, 0.006294000428169966)
1640,200.0,1640,(1.7195134205394424e-12, 0.0019433633424341679)
1650,92.0,1650,(3.552713678800501e-15, 2.5661938707344234e-06)
1660,139.0,1660,(1.8207657603852567e-14, 2.6474228434381075e-05)
1670,69.0,1670,(6.719069745031447e-13, 0.0007659668335691094)
1680,200.0,1680,(1.4210854715202004e-14, 2.315995516255498e-05)
1690,75.0,1690,(6.342038005868744e-12, 0.0013813204132020473)
1700,82.0,1700,(6.439293542825908e-14, 4.207977690384723e-05)
1710,73.0,1710,(5.651490386782143e-11, 0.009332584217190742)
1720,143.0,1720,(1.0649703341414352e-11, 0.0029186164028942585)
1730,112.0,1730,(6.800338070434009e-12, 0.0139160742983222)
1740,90.0,1740,(1.2825296380469808e-12, 0.00025266269221901894)
1750,200.0,1750,(6.719069745031447e-13, 0.0007453616126440465)
1760,149.0,1760,(6.004086117172847e-13, 0.00034195344778709114)
1770,200.0,1770,(1.6209256159527285e-13, 4.5377448259387165e-05)
1780,78.0,1780,(1.2825296380469808e-12, 0.00175962143111974)
1790,63.0,1790,(3.552713678800501e-13, 8.065817382885143e-05)
1800,200.0,1800,(1.3167245072054357e-12, 0.002950103022158146)
1810,100.0,1810,(1.333377852574813e-13, 0.00031083726207725704)
1820,100.0,1820,(7.216449660063518e-13, 0.0004146069986745715)
1830,90.0,1830,(3.552713678800501e-13, 0.0011279730824753642)
1840,200.0,1840,(5.684341886080802e-14, 0.00016071725985966623)
1850,136.0,1850,(1.4210854715202004e-14, 6.09271701250691e-05)
1860,80.0,1860,(1.2673873062141183e-10, 0.016105717048048973)
1870,96.0,1870,(3.552713678800501e-13, 0.00012475624680519104)
1880,64.0,1880,(2.4016344468691386e-12, 0.0015450119972229004)
1890,89.0,1890,(1.1352030426792226e-12, 0.00018872381770052016)
1900,200.0,1900,(1.4210854715202004e-14, 1.9326576875755563e-05)
1910,165.0,1910,(3.3795188869589765e-13, 0.00014014291809871793)
1920,100.0,1920,(7.194245199571014e-12, 0.005176967941224575)
1930,200.0,1930,(3.455707942023878e-12, 0.05631600320339203)
1940,107.0,1940,(4.896638650109253e-12, 0.0007376358844339848)
1950,105.0,1950,(6.963318810448982e-13, 0.0005588569911196828)
1960,200.0,1960,(1.333377852574813e-13, 0.000619283935520798)
1970,200.0,1970,(3.927969061123804e-12, 0.001347135752439499)
1980,112.0,1980,(3.898326106366312e-12, 0.0006652704323641956)
1990,86.0,1990,(1.8389734179891093e-12, 0.0008896569488570094)
2000,86.0,2000,(1.167177465788427e-12, 0.0027550244703888893)
2010,200.0,2010,(3.695266315162371e-12, 0.001578497583977878)
2020,85.0,2020,(4.929834318545545e-12, 0.001697374740615487)
2030,106.0,2030,(5.130118552187923e-12, 0.0016332219820469618)
2040,82.0,2040,(1.5298873279334657e-12, 0.007778499275445938)
2050,76.0,2050,(2.743416604999993e-11, 0.003519594669342041)
2060,79.0,2060,(9.514611321037592e-12, 0.0025576152838766575)
2070,77.0,2070,(1.2015388684005757e-13, 0.001435974147170782)
2080,71.0,2080,(5.889733145636455e-13, 0.00340860104188323)
2090,70.0,2090,(9.238165787905928e-13, 0.001763243693858385)
2100,200.0,2100,(2.589928271845565e-12, 0.0004781881580129266)
2110,200.0,2110,(1.2825296380469808e-12, 0.018768304958939552)
2120,200.0,2120,(3.7347902548390266e-13, 0.0006322737317532301)
2130,129.0,2130,(1.8041124150158794e-13, 3.282917896285653e-05)
2140,200.0,2140,(1.4210854715202004e-14, 8.923864515963942e-05)
2150,141.0,2150,(5.992550899946991e-11, 0.007959493435919285)
2160,200.0,2160,(7.73159314348959e-13, 0.004879850894212723)
2170,200.0,2170,(4.107825191113079e-13, 0.002984363352879882)
2180,200.0,2180,(3.3795188869589765e-13, 0.006572335958480835)
2190,90.0,2190,(4.604316927725449e-12, 0.0019675276707857847)
2200,123.0,2200,(3.898326106366312e-12, 0.0006304046837612987)
2210,162.0,2210,(6.120659534758488e-13, 0.016179507598280907)
2220,178.0,2220,(1.920685832601521e-12, 0.012307573109865189)
2230,200.0,2230,(1.2843170971166273e-11, 0.0017567422473803163)
2240,138.0,2240,(5.773159728050814e-15, 1.8390746845398098e-06)
2250,124.0,2250,(1.6797674362578618e-13, 0.0018681988585740328)
2260,200.0,2260,(3.4141578453272814e-12, 0.002234120387583971)
2270,129.0,2270,(8.264500195309665e-13, 0.0008583487942814827)
2280,106.0,2280,(8.127942763280771e-13, 0.007605199236422777)
2290,104.0,2290,(1.3167245072054357e-12, 0.004395109601318836)
2300,200.0,2300,(9.814371537686384e-14, 0.000105803701444529)
2310,200.0,2310,(4.4986236957811343e-13, 0.0012500499142333865)
2320,182.0,2320,(2.722266856380884e-13, 0.00033600995084270835)
2330,140.0,2330,(1.6209256159527285e-13, 0.0001351196551695466)
2340,135.0,2340,(1.226796442210798e-13, 0.0008192957611754537)
2350,200.0,2350,(6.963318810448982e-13, 0.00015768498997204006)
2360,200.0,2360,(1.226796442210798e-13, 0.0002391963789705187)
2370,152.0,2370,(1.680877659282487e-12, 0.00022137010819278657)
2380,154.0,2380,(5.010436510133331e-13, 0.0020276254508644342)
2390,166.0,2390,(4.107825191113079e-13, 0.0005831483285874128)
2400,120.0,2400,(3.197442310920451e-14, 6.906846465426497e-06)
2410,114.0,2410,(3.4650060598551136e-13, 0.0012924328912049532)
2420,118.0,2420,(3.7347902548390266e-13, 0.00023972027702257037)
2430,122.0,2430,(4.298783551348606e-13, 0.0028617840725928545)
2440,173.0,2440,(4.2021941482062175e-13, 0.0016860777977854013)
2450,200.0,2450,(5.115907697472721e-13, 0.0012620484922081232)
2460,200.0,2460,(3.552713678800501e-13, 0.00028265424771234393)
2470,200.0,2470,(1.2526091275333329e-13, 0.002752697328105569)
2480,200.0,2480,(1.4210854715202004e-14, 2.7432237402535975e-05)
2490,157.0,2490,(3.4650060598551136e-13, 0.0006557362503372133)
2500,149.0,2500,(2.4482638139033952e-12, 0.0005722148343920708)
2510,105.0,2510,(1.8389734179891093e-12, 0.00309169664978981)
2520,137.0,2520,(1.5843284018046688e-08, 6.119115352630615)
2530,138.0,2530,(6.120659534758488e-13, 0.0029875943437218666)
2540,131.0,2540,(2.1983526110602725e-12, 0.012653021141886711)
2550,156.0,2550,(1.828981410767483e-11, 0.00416730809956789)
2560,175.0,2560,(8.038014698286133e-14, 0.00044526217970997095)
2570,187.0,2570,(6.192824031359123e-12, 0.0020101640839129686)
2580,200.0,2580,(9.106604359487847e-14, 0.007513741962611675)
2590,179.0,2590,(6.004086117172847e-13, 0.0005716560990549624)
2600,200.0,2600,(5.0182080713057076e-14, 0.0004021383065264672)
2610,133.0,2610,(5.340172748447003e-14, 0.0046599749475717545)
2620,139.0,2620,(8.815170815523743e-13, 0.0006943739135749638)
2630,120.0,2630,(5.130118552187923e-12, 0.0019093131413683295)
2640,111.0,2640,(1.3167245072054357e-12, 0.003771914169192314)
2650,200.0,2650,(6.963318810448982e-13, 0.000986676663160324)
2660,200.0,2660,(2.722266856380884e-13, 0.004436269868165255)
2670,200.0,2670,(3.1363800445660672e-15, 9.037739073392004e-05)
2680,200.0,2680,(1.8696155734687636e-13, 0.0038254018872976303)
2690,200.0,2690,(5.010436510133331e-13, 0.0013786456547677517)
2700,194.0,2700,(6.004086117172847e-13, 0.00017484594718553126)
2710,200.0,2710,(2.877698079828406e-13, 0.00029146004817448556)
2720,200.0,2720,(1.389999226830696e-13, 0.00014753680443391204)
2730,190.0,2730,(2.4702462297909733e-15, 1.1358821211615577e-05)
2740,179.0,2740,(1.226796442210798e-13, 0.0003434452519286424)
2750,187.0,2750,(3.197442310920451e-14, 2.608312752272468e-05)
2760,179.0,2760,(5.340172748447003e-14, 0.002930297516286373)
2770,171.0,2770,(4.440892098500626e-16, 8.623729286227899e-07)
2780,187.0,2780,(3.839706330666104e-12, 0.0005128714838065207)
2790,200.0,2790,(3.552713678800501e-15, 4.741050361189991e-05)
2800,200.0,2800,(1.2545520178264269e-14, 6.871706136735156e-05)
2810,200.0,2810,(3.003847171001439e-14, 0.0012929472140967846)
2820,200.0,2820,(1.0267342531733448e-12, 0.0006531501421704888)
2830,200.0,2830,(7.436273818939299e-12, 0.0013246187008917332)
2840,200.0,2840,(3.3334446314370325e-14, 0.0005189366056583822)
2850,196.0,2850,(5.010436510133331e-13, 0.0030500786378979683)
2860,200.0,2860,(1.2492229473082261e-12, 0.0031172819435596466)
2870,200.0,2870,(5.447031714567174e-15, 0.0004163078556302935)
2880,200.0,2880,(5.130118552187923e-12, 0.0017002244712784886)
2890,200.0,2890,(2.1983526110602725e-12, 0.004164846148341894)
2900,200.0,2900,(8.127942763280771e-13, 0.0025365822948515415)
2910,200.0,2910,(1.8696155734687636e-13, 0.00013428398233372718)
2920,200.0,2920,(3.4035274598664955e-14, 0.0018176791490986943)
2930,200.0,2930,(8.662515149637784e-14, 0.001645462354645133)
2940,200.0,2940,(6.963318810448982e-13, 0.0004060972132720053)
2950,200.0,2950,(1.2545520178264269e-14, 4.9173293518833816e-05)
2960,200.0,2960,(2.942091015256665e-14, 0.001453027711249888)
2970,200.0,2970,(8.881784197001252e-14, 0.00014808174455538392)
2980,177.0,2980,(1.3860024239420454e-12, 0.0005580118740908802)
2990,200.0,2990,(1.4210854715202004e-14, 1.7428197679691948e-05)
3000,200.0,3000,(4.551914400963142e-15, 3.158442996209487e-05)
3010,200.0,3010,(2.498001805406602e-16, 6.379697879310697e-06)
3020,200.0,3020,(2.708944180085382e-14, 0.00013085266982670873)
3030,200.0,3030,(3.552713678800501e-15, 1.159279236162547e-06)
3040,200.0,3040,(3.197442310920451e-14, 1.734071884129662e-05)
3050,200.0,3050,(5.684341886080802e-14, 3.0064938982832246e-05)
3060,200.0,3060,(4.604316927725449e-12, 0.0011196448467671871)
3070,200.0,3070,(9.238165787905928e-13, 0.008453914895653725)
3080,199.0,3080,(2.8380076066980564e-13, 0.013394216075539589)
3090,171.0,3090,(1.2995160503237457e-12, 0.007645172532647848)
3100,200.0,3100,(2.7988722450800196e-13, 0.0027572023682296276)
3110,200.0,3110,(9.383605004131823e-13, 0.0013887203531339765)
3120,200.0,3120,(5.198064201294983e-12, 0.0018161750631406903)
3130,200.0,3130,(8.881784197001252e-14, 0.00010214744543191046)
3140,200.0,3140,(3.4696689965585392e-12, 0.0006357796955853701)
3150,200.0,3150,(2.7755575615628914e-15, 5.643488293571863e-06)
3160,187.0,3160,(6.439293542825908e-14, 2.283068715769332e-05)
3170,190.0,3170,(1.1102230246251565e-16, 2.642273102537729e-07)
3180,200.0,3180,(3.1363800445660672e-15, 7.762526365695521e-05)
3190,171.0,3190,(6.245004513516506e-17, 4.2630063035176136e-06)
3200,200.0,3200,(2.7755575615628914e-15, 1.184606026072288e-05)
3210,200.0,3210,(0.0, 8.641842441647896e-08)
3220,200.0,3220,(8.881784197001252e-14, 1.925746073538903e-05)
3230,200.0,3230,(3.4650060598551136e-13, 5.177482671570033e-05)
3240,187.0,3240,(1.734723475976807e-16, 1.2844397133449093e-05)
3250,200.0,3250,(2.7755575615628914e-15, 2.6341907869209535e-05)
3260,200.0,3260,(8.448797217397441e-14, 0.0013896090677008033)
3270,200.0,3270,(4.2502112940212555e-13, 0.009663308039307594)
3280,200.0,3280,(2.8228808179875386e-12, 0.018596826121211052)
3290,200.0,3290,(5.7558402488666616e-12, 0.005438467487692833)
3300,200.0,3300,(9.814371537686384e-14, 7.527387788286433e-05)
3310,200.0,3310,(3.810729509723387e-12, 0.0022976964246481657)
3320,200.0,3320,(3.1363800445660672e-15, 0.000138067698571831)
3330,200.0,3330,(6.004086117172847e-13, 0.00033511899528093636)
3340,200.0,3340,(3.264749581788351e-14, 0.0032707438804209232)
3350,200.0,3350,(1.226796442210798e-13, 0.0021636218298226595)
3360,200.0,3360,(4.106937012693379e-12, 0.0036288900300860405)
3370,200.0,3370,(3.131522818833332e-14, 0.005078629590570927)
3380,200.0,3380,(2.708944180085382e-14, 0.00010935464524663985)
3390,200.0,3390,(1.566746732351021e-12, 0.0018157890299335122)
3400,200.0,3400,(1.0267342531733448e-12, 0.0010485483799129725)
3410,200.0,3410,(4.440892098500626e-16, 1.4860443116049282e-06)
3420,200.0,3420,(9.814371537686384e-14, 0.0011542118154466152)
3430,200.0,3430,(9.336975637097567e-14, 0.002011061878874898)
3440,200.0,3440,(9.572898029830412e-14, 0.0009037214331328869)
3450,200.0,3450,(1.1102230246251565e-16, 6.586569725186564e-07)
3460,200.0,3460,(2.4482638139033952e-12, 0.0015571060357615352)
3470,200.0,3470,(4.847261481089049e-12, 0.00051499018445611)
3480,125.0,3480,(2.0463630789890885e-12, 0.0030562705360352993)
3490,117.0,3490,(5.198064201294983e-12, 0.0020801371429115534)
3500,200.0,3500,(2.4702462297909733e-15, 3.6497163819149137e-05)
3510,200.0,3510,(4.0245584642661925e-15, 0.00011654483387246728)
3520,200.0,3520,(1.1195488980320079e-12, 0.0012621162459254265)
3530,200.0,3530,(3.1445956949482934e-12, 0.001822174759581685)
3540,200.0,3540,(3.774758283725532e-14, 9.547511581331491e-06)
3550,200.0,3550,(3.197442310920451e-14, 1.8239665223518386e-05)
3560,200.0,3560,(3.1391778065881226e-11, 0.004120344761759043)
3570,200.0,3570,(1.5126122576702983e-11, 0.0034227860160171986)
3580,200.0,3580,(1.3058998327153404e-13, 0.008574956096708775)
3590,200.0,3590,(2.1696533458737122e-13, 0.004976422991603613)
3600,200.0,3600,(9.336975637097567e-14, 0.000639186822809279)
3610,200.0,3610,(6.120659534758488e-13, 0.01968717761337757)
3620,200.0,3620,(2.2037927038809357e-13, 0.0026260230224579573)
3630,200.0,3630,(8.448797217397441e-14, 0.0022178548388183117)
