epoch,reward,tr,loss
370,10.0,370,(1.7533086094090322e-11, 0.0068475366570055485)
380,11.0,380,(3.2741809263825417e-11, 0.01302691362798214)
390,10.0,390,(2.8776980798284058e-11, 0.011447391472756863)
400,11.0,400,(4.5364600964603596e-11, 0.018178485333919525)
410,10.0,410,(9.266276634889437e-09, 3.5232081413269043)
420,10.0,420,(4.143885234952904e-11, 0.01668684557080269)
430,9.0,430,(5.843547867812049e-11, 0.022242775186896324)
440,10.0,440,(3.6421088367433185e-11, 0.015296711586415768)
450,9.0,450,(9.699352432335218e-12, 0.00405489094555378)
460,9.0,460,(5.130118552187923e-12, 0.0020296659786254168)
470,9.0,470,(1.893241119432787e-11, 0.008276806212961674)
480,9.0,480,(3.2741809263825417e-11, 0.012061141431331635)
490,9.0,490,(7.364349574601192e-09, 3.2974116802215576)
500,10.0,500,(1.7408297026122455e-11, 0.007544815074652433)
510,8.0,510,(9.979572723750607e-12, 0.004376004915684462)
520,9.0,520,(2.1614710021822248e-11, 0.00988804828375578)
530,10.0,530,(1.6427748050773516e-11, 0.007524533662945032)
540,9.0,540,(1.3219647598816664e-11, 0.004709681496024132)
550,8.0,550,(3.696243311424041e-11, 0.01341966912150383)
560,10.0,560,(1.3656631381309126e-11, 0.006009629461914301)
570,10.0,570,(8.271161533457416e-12, 0.0030663488432765007)
580,10.0,580,(3.072742060794553e-11, 0.011326645500957966)
590,9.0,590,(7.397634504968664e-09, 3.1078310012817383)
600,8.0,600,(2.7853275241795927e-12, 0.0011571134673431516)
610,9.0,610,(1.879385536085465e-12, 0.0008396893972530961)
620,9.0,620,(8.620961722272114e-09, 3.1154990196228027)
630,10.0,630,(6.474820679613913e-11, 0.030602123588323593)
640,9.0,640,(6.4930283372177655e-12, 0.0030112280510365963)
650,9.0,650,(3.2741809263825417e-11, 0.011560983024537563)
660,9.0,660,(1.7351808878629527e-10, 0.08437192440032959)
670,8.0,670,(1.0456080445919724e-11, 0.0035839607007801533)
680,10.0,680,(1.2492229473082261e-12, 0.0005973626393824816)
690,10.0,690,(5.972111694063642e-12, 0.0029516054783016443)
700,10.0,700,(4.298783551348606e-13, 0.00021307759743649513)
710,10.0,710,(3.842615114990622e-11, 0.013250074349343777)
720,10.0,720,(1.9619861291175766e-10, 0.10253672301769257)
730,10.0,730,(1.6590892215617714e-08, 5.44379997253418)
740,8.0,740,(9.383605004131823e-13, 0.00048089263145811856)
750,8.0,750,(7.469580509678053e-11, 0.02408977970480919)
760,9.0,760,(1.0267342531733448e-12, 0.0005154123064130545)
770,9.0,770,(1.035971308738226e-11, 0.0051856860518455505)
780,9.0,780,(2.4919177832316564e-11, 0.008608371019363403)
790,10.0,790,(1.8389734179891093e-12, 0.0008718688623048365)
800,10.0,800,(2.581979074989249e-11, 0.009205648675560951)
810,9.0,810,(1.8696155734687636e-13, 9.322360710939392e-05)
820,8.0,820,(1.828981410767483e-11, 0.008859521709382534)
830,9.0,830,(1.566746732351021e-12, 0.0007192071061581373)
840,12.0,840,(2.220446049250313e-12, 0.0009937138529494405)
850,9.0,850,(2.0591750526932628e-10, 0.08283574134111404)
860,10.0,860,(3.7347902548390266e-13, 0.00011067000741604716)
870,9.0,870,(1.7195134205394424e-12, 0.0008173996466211975)
880,11.0,880,(1.577959984899735e-10, 0.057860422879457474)
890,10.0,890,(1.5076295767357806e-10, 0.0991065576672554)
900,11.0,900,(6.004086117172847e-13, 0.0002682364429347217)
910,9.0,910,(3.552713678800501e-13, 0.0001613768545212224)
920,12.0,920,(3.197442310920451e-10, 0.1306976079940796)
930,18.0,930,(2.1325163857000007e-10, 0.08813150972127914)
940,32.0,940,(1.3989254199486822e-11, 0.0070551373064517975)
950,17.0,950,(2.1360690993788012e-13, 8.579946734244004e-05)
960,21.0,960,(2.387801067982309e-10, 0.1015835702419281)
970,31.0,970,(1.2683631922527638e-11, 0.003989208489656448)
980,37.0,980,(1.3989254199486822e-11, 0.005303161684423685)
990,46.0,990,(1.1510792319313623e-10, 0.06226383149623871)
1000,35.0,1000,(3.7347902548390266e-13, 0.00013662592391483486)
1010,85.0,1010,(4.397060493488425e-11, 0.030988464131951332)
1020,33.0,1020,(9.814371537686384e-14, 3.9740738429827616e-05)
1030,40.0,1030,(9.240608278560103e-12, 0.003417487721890211)
1040,52.0,1040,(5.899725152858082e-12, 0.0027808640152215958)
1050,45.0,1050,(3.552713678800501e-15, 1.759131464496022e-06)
1060,37.0,1060,(4.167777234442838e-12, 0.0015726489946246147)
1070,34.0,1070,(2.1360690993788012e-13, 3.958758316002786e-05)
1080,29.0,1080,(7.194245199571014e-12, 0.003166648792102933)
1090,44.0,1090,(3.588329633430476e-09, 1.6747387647628784)
1100,32.0,1100,(1.83067783154911e-10, 0.08364440500736237)
1110,29.0,1110,(1.0746958878371515e-11, 0.00445490051060915)
1120,53.0,1120,(9.323741778644035e-11, 0.04214910790324211)
1130,44.0,1130,(3.197442310920451e-14, 1.2726751265290659e-05)
1140,200.0,1140,(2.106403940160817e-11, 0.006681099999696016)
1150,42.0,1150,(6.864198098810448e-11, 0.03943317383527756)
1160,189.0,1160,(7.847944516470307e-12, 0.002394534647464752)
1170,112.0,1170,(2.2172486069393926e-11, 0.006089181639254093)
1180,34.0,1180,(2.220446049250313e-12, 0.0009913553949445486)
1190,46.0,1190,(1.8545609492548465e-11, 0.012525632977485657)
1200,134.0,1200,(7.847944516470307e-12, 0.004040298983454704)
1210,83.0,1210,(1.5298873279334657e-12, 0.0009706408600322902)
1220,54.0,1220,(5.063061081500564e-12, 0.0017938906094059348)
1230,64.0,1230,(5.333511410299252e-13, 0.00032833623117767274)
1240,49.0,1240,(6.568967592102126e-12, 0.003914420027285814)
1250,200.0,1250,(1.6690870907609678e-10, 0.13152706623077393)
1260,85.0,1260,(1.4666046155298318e-11, 0.010841771960258484)
1270,85.0,1270,(7.194245199571014e-12, 0.0064751277677714825)
1280,200.0,1280,(9.094947017729282e-13, 0.0003258267242927104)
1290,117.0,1290,(9.383605004131823e-13, 0.0015258975327014923)
1300,83.0,1300,(5.403677505455562e-12, 0.002052068943157792)
1310,43.0,1310,(1.1195488980320079e-12, 0.0011313707800582051)
1320,35.0,1320,(1.4210854715202004e-14, 1.108091055357363e-05)
1330,32.0,1330,(6.963318810448982e-13, 0.002006851602345705)
1340,15.0,1340,(7.366907084360719e-11, 0.017243940383195877)
1350,56.0,1350,(8.316547450704093e-11, 0.034407563507556915)
1360,104.0,1360,(2.722266856380884e-13, 0.00013042755017522722)
1370,200.0,1370,(8.264500195309665e-13, 0.00025768225896172225)
1380,135.0,1380,(4.907185768843192e-13, 0.00010594599007163197)
1390,96.0,1390,(1.2683631922527638e-11, 0.0042769890278577805)
1400,197.0,1400,(1.4210854715202004e-14, 1.5801841072971e-05)
1410,48.0,1410,(6.3044014453339514e-12, 0.01277038175612688)
1420,52.0,1420,(1.6209256159527285e-13, 0.0002037777449004352)
1430,33.0,1430,(3.4650060598551136e-13, 0.000787869852501899)
1440,83.0,1440,(1.609823385706477e-14, 3.720926179084927e-05)
1450,59.0,1450,(1.0419443086107094e-12, 0.004322921857237816)
1460,200.0,1460,(1.6044943151882762e-12, 0.0004672300710808486)
1470,200.0,1470,(1.389999226830696e-13, 0.0001570987224113196)
1480,200.0,1480,(1.3989254199486822e-11, 0.0020904147531837225)
1490,128.0,1490,(1.759037360216098e-12, 0.002015790669247508)
1500,82.0,1500,(1.879385536085465e-12, 0.03304729983210564)
1510,92.0,1510,(6.045386413688902e-12, 0.015004425309598446)
1520,74.0,1520,(7.2343242507599825e-12, 0.019945740699768066)
1530,86.0,1530,(1.7783552408445757e-11, 0.04314365237951279)
1540,80.0,1540,(6.719069745031447e-13, 0.0006634145975112915)
1550,200.0,1550,(1.759037360216098e-12, 0.00048458040691912174)
1560,200.0,1560,(5.333511410299252e-13, 0.00014933192869648337)
1570,90.0,1570,(5.972111694063642e-12, 0.006889821961522102)
1580,74.0,1580,(3.552713678800501e-13, 0.00012179151235613972)
1590,70.0,1590,(2.566835632933362e-11, 0.005769076757133007)
1600,200.0,1600,(2.0041746040533326e-12, 0.0007761621964164078)
1610,58.0,1610,(4.076849968726037e-12, 0.019345514476299286)
1620,103.0,1620,(1.0267342531733448e-12, 0.0003867217164952308)
1630,94.0,1630,(8.264500195309665e-13, 0.0002934170770458877)
1640,200.0,1640,(7.993605777301127e-13, 0.00041543267434462905)
1650,103.0,1650,(1.265765270375141e-12, 0.002652798779308796)
1660,200.0,1660,(2.4016344468691386e-12, 0.005771938245743513)
1670,85.0,1670,(3.0397906414236786e-12, 0.003135038074105978)
1680,200.0,1680,(6.23945339839338e-13, 0.00018403035937808454)
1690,89.0,1690,(1.057376408652999e-12, 0.000949983368627727)
1700,109.0,1700,(1.7195134205394424e-12, 0.0014194343239068985)
1710,107.0,1710,(6.839084853993427e-12, 0.03696190193295479)
1720,106.0,1720,(1.4210854715202004e-14, 3.9093406485335436e-06)
1730,70.0,1730,(9.094947017729282e-13, 0.00307834823615849)
1740,65.0,1740,(7.436273818939299e-12, 0.008511138148605824)
1750,110.0,1750,(3.552713678800501e-15, 1.2516688912000973e-05)
1760,200.0,1760,(6.050715484207103e-14, 0.0002722656063269824)
1770,102.0,1770,(4.604316927725449e-12, 0.004657696466892958)
1780,76.0,1780,(3.3595348725157237e-12, 0.0024130740202963352)
1790,114.0,1790,(4.298783551348606e-13, 0.00011069509491790086)
1800,88.0,1800,(1.6044943151882762e-12, 0.001040334696881473)
1810,86.0,1810,(5.777600620149315e-13, 0.00132116733584553)
1820,89.0,1820,(3.4650060598551136e-13, 0.0009078832808881998)
1830,130.0,1830,(6.120659534758488e-13, 0.001269733882509172)
1840,73.0,1840,(2.614020111479931e-12, 0.006215447559952736)
1850,80.0,1850,(1.057376408652999e-12, 0.00020568128093145788)
1860,200.0,1860,(3.8689051962137455e-12, 0.0007692960789427161)
1870,88.0,1870,(5.972111694063642e-12, 0.0013981899246573448)
1880,200.0,1880,(8.100631276874992e-12, 0.0016460620099678636)
1890,96.0,1890,(2.8103075422336588e-12, 0.010577084496617317)
1900,141.0,1900,(6.23945339839338e-13, 0.00036272546276450157)
1910,116.0,1910,(2.7755575615628914e-15, 4.7041003199410625e-06)
1920,96.0,1920,(9.969802761133906e-13, 0.0010242635617032647)
1930,85.0,1930,(1.3167245072054357e-12, 0.0006705201230943203)
1940,74.0,1940,(7.847944516470307e-12, 0.0022712363861501217)
1950,200.0,1950,(1.2789769243681803e-13, 0.00019963321392424405)
1960,120.0,1960,(3.197442310920451e-14, 0.00011653968977043405)
1970,95.0,1970,(4.440892098500626e-16, 9.799296094570309e-07)
1980,106.0,1980,(1.7195134205394424e-12, 0.0006536133587360382)
1990,84.0,1990,(9.094947017729282e-13, 0.0014019010122865438)
2000,200.0,2000,(3.2511771053123084e-12, 0.00042932850192300975)
2010,158.0,2010,(8.264500195309665e-13, 0.003448835574090481)
2020,200.0,2020,(7.216449660063518e-13, 0.000310711155179888)
2030,160.0,2030,(1.920685832601521e-12, 0.0005692075355909765)
2040,141.0,2040,(3.197442310920451e-14, 2.4844031941029243e-05)
2050,126.0,2050,(1.1644463171478492e-11, 0.0025770647916942835)
2060,193.0,2060,(7.73159314348959e-13, 0.0002723600482568145)
2070,158.0,2070,(2.83550960489265e-12, 0.0024938478600233793)
2080,76.0,2080,(6.23945339839338e-13, 0.004864174406975508)
2090,106.0,2090,(1.257466353266068e-12, 0.013128448277711868)
2100,200.0,2100,(6.963318810448982e-13, 0.0038424083031713963)
2110,200.0,2110,(6.719069745031447e-13, 0.0012824751902371645)
2120,160.0,2120,(1.7408297026122455e-13, 0.0009149370598606765)
2130,173.0,2130,(2.958744360626042e-13, 0.000777265231590718)
2140,156.0,2140,(2.7988722450800196e-13, 0.0004538964421954006)
2150,200.0,2150,(1.8207657603852567e-14, 7.639621799171437e-06)
2160,177.0,2160,(4.668709863153708e-12, 0.0009410832426510751)
2170,146.0,2170,(5.115907697472721e-13, 0.0006496816640719771)
2180,114.0,2180,(8.881784197001252e-14, 1.345998407487059e-05)
2190,116.0,2190,(8.138628659892788e-14, 0.002885223366320133)
2200,118.0,2200,(3.552713678800501e-15, 3.4256878279848024e-05)
2210,131.0,2210,(6.266986929404084e-12, 0.001175057259388268)
2220,144.0,2220,(2.067790383364354e-12, 0.004142688121646643)
2230,200.0,2230,(1.2789769243681803e-11, 0.00385030428878963)
2240,65.0,2240,(8.771455783929127e-14, 0.024449540302157402)
2250,200.0,2250,(8.953948693601887e-13, 0.00168666522949934)
2260,200.0,2260,(1.600775068055782e-11, 0.00263030081987381)
2270,200.0,2270,(4.551914400963142e-15, 0.0001019403207465075)
2280,184.0,2280,(7.755618369742479e-11, 0.008819845505058765)
2290,200.0,2290,(1.389999226830696e-13, 5.866694846190512e-05)
2300,137.0,2300,(4.0245584642661925e-15, 5.170280201127753e-05)
2310,161.0,2310,(3.066991105526995e-14, 0.00045446553849615157)
2320,149.0,2320,(3.197442310920451e-14, 0.00021162533084861934)
2330,144.0,2330,(3.47499806707674e-14, 0.0001465018722228706)
2340,200.0,2340,(1.176836406102666e-13, 5.079819311504252e-05)
2350,200.0,2350,(2.4202861936828413e-13, 0.0015301286475732923)
2360,200.0,2360,(5.777600620149315e-13, 0.0007096863118931651)
2370,200.0,2370,(2.722266856380884e-13, 0.00013529152784030885)
2380,200.0,2380,(6.963318810448982e-13, 0.00026415984029881656)
2390,200.0,2390,(7.861489237370733e-13, 0.002138631185516715)
2400,136.0,2400,(2.220446049250313e-15, 2.9157401968404884e-06)
2410,181.0,2410,(1.4299950112928173e-12, 0.035233717411756516)
2420,173.0,2420,(8.815170815523743e-13, 0.003089417004957795)
2430,143.0,2430,(1.1441958491786863e-11, 0.0025482431519776583)
2440,101.0,2440,(8.264500195309665e-13, 0.0008182314923033118)
2450,180.0,2450,(2.0198911987456825e-12, 0.05788623169064522)
2460,159.0,2460,(1.2545520178264269e-14, 5.051650441600941e-05)
2470,162.0,2470,(8.088148206741863e-14, 0.00922203529626131)
2480,200.0,2480,(2.942091015256665e-14, 0.0002863459230866283)
2490,163.0,2490,(7.216449660063518e-13, 0.00033600119058974087)
2500,200.0,2500,(5.169475958410885e-13, 0.004073342774063349)
2510,193.0,2510,(6.839084853993427e-12, 0.024741338565945625)
2520,200.0,2520,(1.7880835700978537e-13, 0.00518317986279726)
2530,200.0,2530,(2.2652990594451694e-12, 0.0017600614810362458)
2540,149.0,2540,(8.881784197001252e-14, 2.7727730412152596e-05)
2550,200.0,2550,(5.6137317017146415e-12, 0.021415922790765762)
2560,156.0,2560,(1.585509501467186e-12, 0.006539634428918362)
2570,146.0,2570,(2.1983526110602725e-12, 0.009945981204509735)
2580,107.0,2580,(1.0117462423409052e-12, 0.007235467433929443)
2590,109.0,2590,(5.773159728050814e-15, 0.00016650522593408823)
2600,200.0,2600,(1.2526091275333329e-13, 0.002273190999403596)
2610,200.0,2610,(6.340067360000035e-14, 0.002831458579748869)
2620,200.0,2620,(2.498001805406602e-16, 5.781386335002026e-06)
2630,200.0,2630,(1.7408297026122455e-13, 0.0005816408665850759)
2640,200.0,2640,(5.010436510133331e-13, 0.0008567709010094404)
2650,200.0,2650,(2.7755575615628914e-15, 7.902808647486381e-06)
2660,158.0,2660,(8.038014698286133e-14, 0.007046688813716173)
2670,200.0,2670,(5.59621793350118e-14, 0.0040664984844625)
2680,200.0,2680,(2.7602919949742954e-13, 0.0025754915550351143)
2690,200.0,2690,(3.197442310920451e-14, 0.00012950885866302997)
2700,200.0,2700,(6.568967592102126e-12, 0.0022650593891739845)
2710,200.0,2710,(6.062095270209511e-13, 0.006237911060452461)
2720,200.0,2720,(6.004086117172847e-13, 0.000657190103083849)
2730,200.0,2730,(3.78052658622785e-11, 5.32895565032959)
2740,151.0,2740,(1.5605572389887357e-14, 0.0013614196795970201)
2750,200.0,2750,(4.107825191113079e-13, 0.0009306241990998387)
2760,200.0,2760,(2.220446049250313e-15, 1.4341677342599723e-05)
2770,169.0,2770,(4.440892098500626e-16, 3.139724867651239e-06)
2780,200.0,2780,(4.440892098500626e-16, 6.07820993536734e-07)
2790,200.0,2790,(2.708944180085382e-14, 5.457015140564181e-05)
2800,200.0,2800,(2.8380076066980564e-13, 0.0027022692374885082)
2810,200.0,2810,(2.220446049250313e-12, 0.0004079635255038738)
2820,200.0,2820,(2.0463630789890885e-12, 0.0011362035293132067)
2830,200.0,2830,(2.589928271845565e-12, 0.0018322234973311424)
2840,200.0,2840,(8.448797217397441e-14, 0.007777868304401636)
2850,200.0,2850,(4.3479109201882693e-13, 0.015585863962769508)
2860,200.0,2860,(5.134781488891349e-15, 4.776575951837003e-05)
2870,200.0,2870,(4.0817821345129346e-11, 0.004757809918373823)
2880,200.0,2880,(1.594813170413545e-11, 0.0032776743173599243)
2890,200.0,2890,(2.0463630789890885e-12, 0.0011800151551142335)
2900,200.0,2900,(1.680877659282487e-12, 0.0012183061335235834)
2910,200.0,2910,(2.8227420401094605e-14, 0.0003482693573459983)
2920,200.0,2920,(9.979572723750607e-12, 0.001861074473708868)
2930,197.0,2930,(5.348713472130839e-09, 5.633401870727539)
2940,84.0,2940,(3.697736561392162e-14, 0.0011755803134292364)
2950,200.0,2950,(3.552713678800501e-13, 0.002815420040860772)
2960,200.0,2960,(5.340172748447003e-14, 0.0001022101059788838)
2970,200.0,2970,(1.3350431871117507e-14, 0.00020315198344178498)
2980,179.0,2980,(1.566746732351021e-12, 0.00037960006739012897)
2990,200.0,2990,(3.552713678800501e-15, 6.738360411873145e-07)
3000,200.0,3000,(8.127942763280771e-13, 0.0028275016229599714)
3010,200.0,3010,(1.2789769243681803e-13, 0.0030268696136772633)
3020,200.0,3020,(1.226796442210798e-13, 0.003964610863476992)
3030,200.0,3030,(5.4241333646842804e-14, 0.0027728735003620386)
3040,175.0,3040,(4.4986236957811343e-13, 0.00011077035742346197)
3050,200.0,3050,(1.1102230246251565e-14, 6.691749149467796e-06)
3060,200.0,3060,(3.5974001555416635e-13, 0.0064928666688501835)
3070,200.0,3070,(2.0463630789890885e-12, 0.0003582711215130985)
3080,200.0,3080,(3.774758283725532e-14, 2.6725074349087663e-05)
3090,200.0,3090,(2.7755575615628914e-17, 6.868149284855463e-07)
3100,200.0,3100,(1.8489931807863513e-12, 0.013767465017735958)
3110,182.0,3110,(1.1510792319313623e-12, 0.007394107989966869)
3120,164.0,3120,(2.1696533458737122e-13, 0.0053294808603823185)
3130,147.0,3130,(3.6654707047389934e-13, 0.011261983774602413)
3140,200.0,3140,(4.107825191113079e-13, 0.002735212678089738)
3150,200.0,3150,(3.072742060794553e-11, 0.004278174135833979)
3160,200.0,3160,(5.7558402488666616e-12, 0.0024750952143222094)
3170,200.0,3170,(2.0894397323445446e-12, 0.0011970128398388624)
3180,200.0,3180,(3.197442310920451e-12, 0.0013896090677008033)
3190,200.0,3190,(2.2737367544323206e-13, 0.00018069484212901443)
3200,200.0,3200,(2.220446049250313e-15, 1.3074904927634634e-06)
3210,171.0,3210,(5.340172748447003e-14, 0.0003149618278257549)
3220,200.0,3220,(5.257599910990507e-14, 0.0022795384284108877)
3230,200.0,3230,(2.7755575615628914e-15, 9.783216228242964e-06)
3240,188.0,3240,(1.1510792319313623e-12, 0.0008330287528224289)
3250,200.0,3250,(1.5605572389887357e-14, 0.006011663004755974)
3260,200.0,3260,(3.3334446314370325e-14, 0.0011998355621472)
3270,190.0,3270,(1.7408297026122455e-13, 3.3226533560082316e-05)
3280,200.0,3280,(9.094947017729282e-13, 0.00373976887203753)
3290,171.0,3290,(5.334843677928802e-12, 0.0015187718672677875)
3300,200.0,3300,(1.609823385706477e-14, 0.0014952815836295485)
3310,200.0,3310,(9.106604359487847e-14, 0.0021563752088695765)
3320,200.0,3320,(9.106604359487847e-14, 0.004736290778964758)
3330,200.0,3330,(1.1102230246251565e-16, 3.952760039283021e-07)
3340,200.0,3340,(2.7853275241795927e-12, 0.0005922109121456742)
3350,200.0,3350,(2.7755575615628914e-17, 1.6686228718754137e-06)
3360,200.0,3360,(5.1764148523147924e-14, 0.00044364368659444153)
3370,200.0,3370,(4.0245584642661925e-15, 3.544759965734556e-05)
3380,200.0,3380,(9.454242944073599e-14, 0.0029913224279880524)
3390,200.0,3390,(2.7853275241795927e-12, 0.0004431416455190629)
3400,200.0,3400,(6.963318810448982e-13, 0.000508862198330462)
3410,200.0,3410,(1.226796442210798e-13, 0.007334895897656679)
3420,200.0,3420,(1.650068970349139e-13, 0.0036572101525962353)
3430,200.0,3430,(6.050715484207103e-14, 0.0005585977341979742)
3440,200.0,3440,(6.439293542825908e-14, 0.0007250244962051511)
3450,200.0,3450,(9.692940894368007e-14, 0.0027990234084427357)
3460,200.0,3460,(1.3614109839465982e-13, 0.005276491865515709)
3470,200.0,3470,(2.9727956207814543e-14, 0.003867632709443569)
3480,200.0,3480,(5.773159728050814e-15, 0.00012207584222778678)
3490,200.0,3490,(2.722266856380884e-13, 0.00012635379971470684)
3500,200.0,3500,(1.8041124150158794e-13, 0.0023991335183382034)
3510,200.0,3510,(1.7721935030579061e-13, 0.005976849235594273)
3520,200.0,3520,(1.9389045924356196e-11, 0.00280980602838099)
3530,200.0,3530,(1.6209256159527285e-13, 0.00026576651725918055)
3540,200.0,3540,(2.942091015256665e-14, 0.00011608199565671384)
3550,200.0,3550,(1.4210854715202004e-14, 0.0002698241441976279)
3560,200.0,3560,(1.2545520178264269e-14, 0.00019736919784918427)
3570,200.0,3570,(3.337607967779377e-15, 0.00015881269064266235)
3580,200.0,3580,(1.5126788710517758e-14, 0.00011330909183016047)
3590,200.0,3590,(5.684341886080802e-14, 6.962523184483871e-05)
