epoch,reward,tr,loss
430,10.0,430,(1.3219647598816664e-11, 0.007564211264252663)
440,9.0,440,(1.4213075161251254e-11, 0.004169340245425701)
450,8.0,450,(6.645795025406187e-12, 0.0038843462243676186)
460,9.0,460,(3.197442310920451e-14, 1.881640127976425e-05)
470,9.0,470,(2.280802746668087e-08, 5.374053001403809)
480,9.0,480,(1.2896794743255668e-11, 0.008606689982116222)
490,10.0,490,(7.640612587067608e-10, 0.15150019526481628)
500,10.0,500,(1.2472245458639009e-11, 0.008970457129180431)
510,9.0,510,(1.8998713713358484e-10, 0.06130001321434975)
520,9.0,520,(1.566746732351021e-12, 0.0007431761478073895)
530,10.0,530,(2.0763168961934753e-10, 0.06964775919914246)
540,10.0,540,(7.479886932060253e-09, 2.2303783893585205)
550,9.0,550,(6.87805368215777e-12, 0.002105813007801771)
560,9.0,560,(2.1476598277558878e-11, 0.007919172756373882)
570,10.0,570,(2.673639087902302e-11, 0.009919367730617523)
580,9.0,580,(2.4482638139033952e-12, 0.0008803937816992402)
590,9.0,590,(3.552713678800501e-15, 1.4057791304367129e-06)
600,13.0,600,(1.0456080445919724e-11, 0.004241295158863068)
610,11.0,610,(9.979572723750607e-12, 0.004122273065149784)
620,9.0,620,(5.899725152858082e-12, 0.0023871902376413345)
630,9.0,630,(5.684341886080802e-14, 1.964652255992405e-05)
640,10.0,640,(9.383605004131823e-13, 0.00045073239016346633)
650,10.0,650,(2.9878322038712213e-12, 0.0010057754116132855)
660,10.0,660,(6.438899635696771e-09, 2.8208045959472656)
670,9.0,670,(5.115907697472721e-13, 0.0002261131739942357)
680,14.0,680,(9.240608278560103e-12, 0.0031487762462347746)
690,16.0,690,(1.985123176950765e-11, 0.007205483503639698)
700,18.0,700,(5.2015280971318134e-11, 0.01821334846317768)
710,17.0,710,(2.432765100479628e-11, 0.00876676943153143)
720,22.0,720,(4.54081217071689e-12, 0.0016683656722307205)
730,14.0,730,(1.6067591701585116e-11, 0.006044130772352219)
740,11.0,740,(3.552713678800501e-11, 0.01294627320021391)
750,34.0,750,(1.6044943151882762e-12, 0.0005424980772659183)
760,34.0,760,(5.551115123125783e-11, 0.028561614453792572)
770,25.0,770,(9.672262990534364e-11, 0.055528927594423294)
780,24.0,780,(1.042801578421404e-08, 4.663932800292969)
790,31.0,790,(1.0746958878371515e-11, 0.004570664372295141)
800,41.0,800,(1.8389734179891093e-12, 0.0006657501799054444)
810,33.0,810,(1.3167245072054357e-12, 0.0004661793354898691)
820,15.0,820,(1.2859091569339398e-10, 0.06684547662734985)
830,24.0,830,(1.1951328815484885e-11, 0.005562560632824898)
840,13.0,840,(1.692268547515141e-10, 0.07172493636608124)
850,14.0,850,(1.6422418980255316e-10, 0.07056120038032532)
860,18.0,860,(6.192824031359123e-12, 0.002894733566790819)
870,57.0,870,(8.185452315956354e-12, 0.003691229736432433)
880,45.0,880,(2.9878322038712213e-12, 0.0013056318275630474)
890,49.0,890,(2.7360336218862358e-12, 0.001082651549950242)
900,24.0,900,(5.473399511402022e-12, 0.002522360999137163)
910,59.0,910,(1.0264233907264497e-11, 0.004082843661308289)
920,39.0,920,(1.4210854715202004e-12, 0.000522843562066555)
930,65.0,930,(5.333511410299252e-13, 0.0001890842686407268)
940,33.0,940,(2.2737367544323206e-13, 7.402146729873493e-05)
950,52.0,950,(2.3309354446610087e-11, 0.008347145281732082)
960,29.0,960,(3.197442310920451e-12, 0.0011691312538459897)
970,24.0,970,(1.035971308738226e-11, 0.0026210893411189318)
980,15.0,980,(7.967004833631108e-11, 0.03380434587597847)
990,19.0,990,(5.6843418860808015e-12, 0.0027186290826648474)
1000,34.0,1000,(1.7469803381686688e-10, 0.08890383690595627)
1010,50.0,1010,(2.4202861936828413e-13, 0.0001540062512503937)
1020,46.0,1020,(5.130118552187923e-12, 0.003915553912520409)
1030,59.0,1030,(7.650990951901804e-11, 0.018069226294755936)
1040,42.0,1040,(1.0267342531733448e-10, 0.022979706525802612)
1050,28.0,1050,(7.16369186193333e-11, 0.016574742272496223)
1060,39.0,1060,(1.6427748050773516e-11, 0.004059963393956423)
1070,33.0,1070,(3.197442310920451e-14, 1.4906938304193318e-05)
1080,25.0,1080,(2.638333995719222e-12, 0.0011025266721844673)
1090,22.0,1090,(6.23945339839338e-13, 0.00015937806165311486)
1100,30.0,1100,(2.3165913631828516e-11, 0.010879290290176868)
1110,17.0,1110,(2.106403940160817e-11, 0.012042505666613579)
1120,23.0,1120,(7.392531031769067e-11, 0.10761063545942307)
1130,10.0,1130,(5.773159728050814e-15, 1.2653074463742087e-06)
1140,9.0,1140,(9.969802761133906e-13, 0.0005541662103496492)
1150,22.0,1150,(4.617106696969131e-11, 0.01244150847196579)
1160,20.0,1160,(7.392531031769067e-11, 0.04078585281968117)
1170,34.0,1170,(1.3370993201533565e-10, 0.09886127710342407)
1180,139.0,1180,(9.606537787476555e-12, 0.00177065993193537)
1190,41.0,1190,(8.264500195309665e-13, 0.0007737198029644787)
1200,49.0,1200,(9.240608278560103e-12, 0.0036388931330293417)
1210,77.0,1210,(1.8696155734687636e-13, 6.814904190832749e-05)
1220,48.0,1220,(1.035971308738226e-11, 0.0040519763715565205)
1230,115.0,1230,(2.689048983484099e-11, 0.04015227407217026)
1240,119.0,1240,(9.969802761133906e-13, 0.0006273314938880503)
1250,102.0,1250,(2.1159896057554306e-09, 3.7164604663848877)
1260,42.0,1260,(5.730171892537328e-11, 0.06823699921369553)
1270,54.0,1270,(2.2737367544323206e-11, 0.019011640921235085)
1280,37.0,1280,(4.2792880350361884e-11, 0.04669477045536041)
1290,93.0,1290,(3.552713678800501e-11, 0.026830753311514854)
1300,38.0,1300,(6.719069745031447e-13, 0.00024166588264051825)
1310,71.0,1310,(1.0358158775147785e-10, 0.021175161004066467)
1320,74.0,1320,(3.8689051962137455e-12, 0.0014612185768783092)
1330,82.0,1330,(4.298783551348606e-13, 0.0007007463718764484)
1340,62.0,1340,(1.594813170413545e-11, 0.0028972483705729246)
1350,68.0,1350,(3.774758283725532e-14, 7.643254502909258e-05)
1360,150.0,1360,(1.1833140023398414e-09, 4.75744104385376)
1370,47.0,1370,(6.963318810448982e-11, 0.1235826164484024)
1380,102.0,1380,(4.048539281598096e-11, 0.014802256599068642)
1390,49.0,1390,(3.8611336350413694e-11, 0.008315547369420528)
1400,64.0,1400,(1.594813170413545e-11, 0.005648707039654255)
1410,54.0,1410,(3.552713678800501e-11, 0.015385479666292667)
1420,30.0,1420,(1.899735924126844e-11, 0.05038405954837799)
1430,27.0,1430,(5.6843418860808015e-12, 0.002371234819293022)
1440,49.0,1440,(1.5475620784854982e-11, 0.03897809237241745)
1450,53.0,1450,(6.439293542825908e-14, 1.7683933037915267e-05)
1460,46.0,1460,(1.2419509864969314e-11, 0.026209617033600807)
1470,59.0,1470,(2.323752301691684e-11, 0.05797012522816658)
1480,39.0,1480,(2.581979074989249e-11, 0.019655678421258926)
1490,71.0,1490,(9.699352432335218e-12, 0.001532479771412909)
1500,36.0,1500,(1.7408297026122455e-13, 0.00014066838775761425)
1510,37.0,1510,(3.110248769644386e-08, 3.9584691524505615)
1520,22.0,1520,(3.552713678800501e-15, 1.9240999336034292e-06)
1530,31.0,1530,(2.3309354446610087e-11, 0.015727687627077103)
1540,45.0,1540,(3.072742060794553e-11, 0.011648718267679214)
1550,172.0,1550,(4.352074256530614e-12, 0.0017740726470947266)
1560,137.0,1560,(6.963318810448982e-13, 0.00037076123408041894)
1570,115.0,1570,(4.907185768843192e-13, 0.0001774152333382517)
1580,150.0,1580,(3.973044115923585e-11, 0.0059324000030756)
1590,69.0,1590,(1.4821255334140915e-10, 4.070062637329102)
1600,70.0,1600,(4.167777234442838e-12, 0.0008777500479482114)
1610,61.0,1610,(3.637978807091713e-12, 0.006165811792016029)
1620,79.0,1620,(1.389999226830696e-13, 0.0005483556888066232)
1630,162.0,1630,(1.88031812342615e-11, 0.011222345754504204)
1640,72.0,1640,(5.010436510133331e-13, 0.0009071219828911126)
1650,120.0,1650,(6.045386413688902e-12, 0.007390008307993412)
1660,102.0,1660,(1.3219647598816664e-11, 0.004294438753277063)
1670,51.0,1670,(2.7853275241795927e-12, 0.00345811084844172)
1680,119.0,1680,(7.063150064823276e-11, 0.04353884980082512)
1690,113.0,1690,(1.167177465788427e-12, 0.002389240777119994)
1700,85.0,1700,(4.046984969363621e-12, 0.008418657816946507)
1710,102.0,1710,(7.436273818939299e-12, 0.003813702380284667)
1720,126.0,1720,(1.226796442210798e-13, 0.00028574911993928254)
1730,172.0,1730,(1.594813170413545e-11, 0.004736914299428463)
1740,116.0,1740,(1.3656631381309126e-11, 0.012949529103934765)
1750,133.0,1750,(1.1102230246251565e-14, 1.281449840462301e-06)
1760,200.0,1760,(3.224198685813917e-12, 0.006657112389802933)
1770,86.0,1770,(2.877698079828406e-13, 0.0014325971715152264)
1780,79.0,1780,(5.223599330861362e-13, 0.003376882756128907)
1790,91.0,1790,(8.815170815523743e-13, 0.0005116303800605237)
1800,41.0,1800,(1.8041124150158794e-13, 0.0006466952036134899)
1810,51.0,1810,(6.4930283372177655e-12, 0.0022758517879992723)
1820,68.0,1820,(3.2511771053123084e-12, 0.006687883287668228)
1830,79.0,1830,(1.489519618758095e-11, 0.026405753567814827)
1840,72.0,1840,(1.4210854715202004e-14, 1.0378138540545478e-05)
1850,97.0,1850,(2.2737367544323206e-13, 6.997979653533548e-05)
1860,55.0,1860,(7.73159314348959e-13, 0.006366842892020941)
1870,80.0,1870,(6.568967592102126e-12, 0.0012435339158400893)
1880,80.0,1880,(1.4666046155298318e-11, 0.007689472753554583)
1890,200.0,1890,(1.1241230168934635e-11, 0.017672615125775337)
1900,135.0,1900,(8.971046128181115e-12, 0.004074438475072384)
1910,168.0,1910,(1.566746732351021e-12, 0.0022105849348008633)
1920,118.0,1920,(3.4644731528032935e-11, 0.0173326563090086)
1930,151.0,1930,(4.107825191113079e-13, 0.00034737115493044257)
1940,153.0,1940,(3.637978807091713e-12, 0.0029722366016358137)
1950,200.0,1950,(3.5974001555416635e-13, 0.002706435276195407)
1960,200.0,1960,(9.094947017729282e-13, 0.00019661293481476605)
1970,118.0,1970,(2.4202861936828413e-13, 9.472590318182483e-05)
1980,92.0,1980,(1.2789769243681803e-13, 0.0002815010375343263)
1990,126.0,1990,(2.025157819218748e-12, 0.01034329179674387)
2000,187.0,2000,(3.3334446314370325e-14, 0.00028614423354156315)
2010,106.0,2010,(6.120659534758488e-13, 0.0011282452614977956)
2020,84.0,2020,(3.6665115388245795e-12, 0.009445691481232643)
2030,143.0,2030,(5.403677505455562e-12, 0.034218452870845795)
2040,200.0,2040,(1.2545520178264269e-14, 0.0001274173118872568)
2050,200.0,2050,(4.143885234952904e-11, 0.010633899830281734)
2060,167.0,2060,(9.814371537686384e-14, 0.00021706352708861232)
2070,111.0,2070,(5.820766091346741e-11, 0.008256472647190094)
2080,125.0,2080,(2.0041746040533326e-12, 0.003138456493616104)
2090,98.0,2090,(2.4016344468691386e-12, 0.002287399722263217)
2100,200.0,2100,(2.176481217475157e-12, 0.0007667060126550496)
2110,200.0,2110,(9.383605004131823e-13, 0.000532196369022131)
2120,200.0,2120,(2.7988722450800196e-13, 0.0012304360279813409)
2130,200.0,2130,(7.993605777301127e-13, 0.0012180397752672434)
2140,194.0,2140,(1.1195488980320079e-12, 0.0007188746822066605)
2150,200.0,2150,(1.4210854715202004e-14, 4.592838013195433e-05)
2160,168.0,2160,(0.0, 9.415367685505771e-08)
2170,105.0,2170,(1.2492229473082261e-12, 0.022389443591237068)
2180,192.0,2180,(2.7602919949742954e-13, 0.002472841879352927)
2190,200.0,2190,(3.197442310920451e-14, 3.8852973375469446e-05)
2200,200.0,2200,(2.2037927038809357e-13, 0.0014616379048675299)
2210,200.0,2210,(2.722266856380884e-13, 0.0002823256654664874)
2220,191.0,2220,(8.195943923539062e-13, 0.005489646457135677)
2230,106.0,2230,(3.3795188869589765e-13, 0.01573958992958069)
2240,120.0,2240,(1.7909229654833325e-11, 0.0033959182910621166)
2250,200.0,2250,(1.5829559885105482e-11, 0.001972924917936325)
2260,200.0,2260,(2.75513223346735e-11, 0.003501767059788108)
2270,200.0,2270,(1.9389045924356196e-11, 0.002748721046373248)
2280,200.0,2280,(5.773159728050814e-15, 3.9773811295162886e-05)
2290,167.0,2290,(1.2545520178264269e-14, 8.0628196883481e-05)
2300,132.0,2300,(5.3691495693897195e-12, 0.000904667773284018)
2310,153.0,2310,(2.4016344468691386e-12, 0.0014060462126508355)
2320,125.0,2320,(6.963318810448982e-13, 0.0020271746907383204)
2330,101.0,2330,(1.3058998327153404e-13, 0.004453564062714577)
2340,112.0,2340,(1.226796442210798e-13, 0.0005333300214260817)
2350,87.0,2350,(2.589928271845565e-12, 0.0009888196364045143)
2360,74.0,2360,(3.552713678800501e-15, 4.01755914936075e-06)
2370,86.0,2370,(8.530065542800003e-12, 0.0025010444223880768)
2380,145.0,2380,(9.238165787905928e-13, 0.015247507020831108)
2390,181.0,2390,(1.4210854715202004e-14, 5.483112545334734e-05)
2400,200.0,2400,(6.87805368215777e-12, 0.0018906070617958903)
2410,197.0,2410,(1.1510792319313623e-12, 0.017896387726068497)
2420,166.0,2420,(8.815170815523743e-13, 0.0012966705253347754)
2430,200.0,2430,(4.046984969363621e-12, 0.0005867233849130571)
2440,145.0,2440,(1.7408297026122455e-13, 0.0008884342387318611)
2450,200.0,2450,(3.552713678800501e-15, 2.5687686502351426e-05)
2460,175.0,2460,(0.0, 6.042233735570335e-08)
2470,200.0,2470,(2.220446049250313e-12, 0.000700834731105715)
2480,200.0,2480,(1.2545520178264269e-14, 9.18658115551807e-05)
2490,200.0,2490,(8.826446518117592e-14, 0.012703543528914452)
2500,154.0,2500,(6.120659534758488e-13, 0.0011140832211822271)
2510,154.0,2510,(1.7408297026122455e-13, 0.0006064876797609031)
2520,85.0,2520,(1.1195488980320079e-12, 0.006081109866499901)
2530,111.0,2530,(5.777600620149315e-13, 0.00020528484310489148)
2540,135.0,2540,(3.695266315162371e-12, 0.004217974841594696)
2550,200.0,2550,(1.389999226830696e-13, 4.564122355077416e-05)
2560,200.0,2560,(1.8035795079640593e-11, 0.006211463361978531)
2570,130.0,2570,(1.489519618758095e-11, 0.010908056981861591)
2580,46.0,2580,(2.1360690993788012e-13, 0.0003620083734858781)
2590,49.0,2590,(1.035971308738226e-11, 0.002206148114055395)
2600,142.0,2600,(7.194245199571014e-12, 0.002393181435763836)
2610,200.0,2610,(3.042011087472929e-13, 0.002967325272038579)
2620,200.0,2620,(1.8696155734687636e-13, 0.02704119123518467)
2630,200.0,2630,(4.397593400540245e-13, 6.956556171644479e-05)
2640,200.0,2640,(1.8207657603852567e-14, 1.5271831216523424e-05)
2650,200.0,2650,(1.226796442210798e-13, 0.0015907787019386888)
2660,200.0,2660,(3.1363800445660672e-15, 8.831312879920006e-05)
2670,161.0,2670,(3.774758283725532e-14, 9.928422514349222e-06)
2680,200.0,2680,(5.115907697472721e-13, 0.00018918918794952333)
2690,200.0,2690,(5.777600620149315e-13, 0.009285518899559975)
2700,132.0,2700,(1.6948248360293405e-13, 0.005111747421324253)
2710,69.0,2710,(1.4661882818955974e-14, 0.0011404346441850066)
2720,68.0,2720,(5.573363992539271e-11, 0.010660273022949696)
2730,77.0,2730,(1.7284396136574287e-11, 0.0038276140112429857)
2740,110.0,2740,(2.1360690993788012e-13, 0.00023649749346077442)
2750,200.0,2750,(1.4034329254286604e-12, 0.0026905080303549767)
2760,200.0,2760,(5.957040416504356e-14, 0.002756926929578185)
2770,200.0,2770,(4.298783551348606e-13, 0.0011374898022040725)
2780,200.0,2780,(1.8696155734687636e-13, 0.0007361472817137837)
2790,200.0,2790,(1.991751208407777e-11, 0.0026778345927596092)
2800,123.0,2800,(3.066991105526995e-14, 0.0007488937117159367)
2810,117.0,2810,(5.5094817597023393e-14, 0.0006710511515848339)
2820,116.0,2820,(1.609823385706477e-14, 5.640288145514205e-05)
2830,116.0,2830,(4.046984969363621e-12, 0.0011827850248664618)
2840,132.0,2840,(3.1363800445660672e-15, 5.534784577321261e-05)
2850,143.0,2850,(5.063061081500564e-12, 0.005027311854064465)
2860,177.0,2860,(2.4248381080838044e-12, 0.0324331633746624)
2870,200.0,2870,(1.585509501467186e-12, 0.004089854191988707)
2880,200.0,2880,(3.5974001555416635e-13, 0.006556225940585136)
2890,200.0,2890,(1.8207657603852567e-14, 5.9852573031093925e-05)
2900,200.0,2900,(3.637978807091713e-12, 0.0023863515816628933)
2910,111.0,2910,(2.345901251032956e-13, 0.009820926934480667)
2920,101.0,2920,(1.609823385706477e-14, 0.0006593433208763599)
2930,106.0,2930,(8.881784197001252e-14, 0.0005210569361224771)
2940,79.0,2940,(4.907185768843192e-13, 0.002106841653585434)
2950,114.0,2950,(1.759037360216098e-12, 0.003358923364430666)
2960,181.0,2960,(4.4986236957811343e-13, 0.00043952540727332234)
2970,200.0,2970,(8.881784197001252e-12, 0.002311843680217862)
2980,200.0,2980,(1.991751208407777e-11, 0.002580091590061784)
2990,200.0,2990,(1.332844945522993e-11, 0.006618147250264883)
3000,200.0,3000,(1.8590684547348246e-12, 0.005549161229282618)
3010,200.0,3010,(8.240630400280224e-14, 0.000616474833805114)
3020,200.0,3020,(1.0267342531733448e-12, 0.0005795038305222988)
3030,200.0,3030,(3.695266315162371e-12, 0.004411943722516298)
3040,200.0,3040,(2.8227420401094605e-14, 0.00037452601827681065)
3050,200.0,3050,(5.340172748447003e-14, 8.152554801199585e-05)
3060,200.0,3060,(2.7853275241795927e-12, 0.0012921415036544204)
3070,200.0,3070,(8.127409856228951e-11, 0.02036450244486332)
3080,200.0,3080,(3.4696689965585392e-12, 0.0157791581004858)
3090,200.0,3090,(5.115907697472721e-13, 0.0005943014984950423)
3100,200.0,3100,(7.599698648164122e-12, 0.0023781361524015665)
3110,200.0,3110,(1.7408297026122455e-13, 0.0008632873650640249)
3120,200.0,3120,(1.4661882818955974e-14, 0.0004310988588258624)
3130,200.0,3130,(4.0245584642661925e-15, 0.00012876649270765483)
3140,200.0,3140,(2.2371618446648256e-12, 0.0002533073420636356)
3150,200.0,3150,(2.498001805406602e-16, 3.279094016761519e-05)
3160,200.0,3160,(5.27827781482415e-13, 0.006115032359957695)
3170,200.0,3170,(4.352074256530614e-12, 0.0028082390781491995)
3180,200.0,3180,(1.2526091275333329e-13, 0.0036781467497348785)
3190,200.0,3190,(1.6797674362578618e-13, 0.0014364620437845588)
3200,200.0,3200,(1.1510792319313623e-12, 0.000709038635250181)
3210,200.0,3210,(1.2789769243681803e-13, 4.579921005642973e-05)
3220,200.0,3220,(5.6843418860808015e-12, 0.001971654361113906)
3230,200.0,3230,(5.1800785882960554e-11, 0.008920576423406601)
3240,200.0,3240,(2.4482638139033952e-12, 0.0008421507081948221)
3250,200.0,3250,(1.566746732351021e-12, 0.0003549483953975141)
3260,200.0,3260,(1.4570566975180554e-12, 0.0006599556654691696)
3270,200.0,3270,(4.107825191113079e-13, 0.0009458873537369072)
3280,131.0,3280,(3.810729509723387e-12, 0.0027655214071273804)
3290,76.0,3290,(1.7000845176085022e-12, 0.003503544954583049)
3300,180.0,3300,(1.4100720591159188e-11, 0.14110533893108368)
3310,187.0,3310,(6.120659534758488e-13, 0.001913545187562704)
3320,200.0,3320,(1.879385536085465e-12, 0.006722321733832359)
3330,200.0,3330,(8.573697307667771e-12, 0.025353355333209038)
3340,200.0,3340,(1.8590684547348246e-12, 0.006313876714557409)
3350,200.0,3350,(9.969802761133906e-13, 0.002259956207126379)
3360,200.0,3360,(2.4016344468691386e-12, 0.001369948498904705)
3370,200.0,3370,(3.637978807091713e-12, 0.0006946000503376126)
3380,200.0,3380,(8.617551117140465e-12, 0.0069146608002483845)
3390,200.0,3390,(3.810729509723387e-12, 0.05387163162231445)
3400,200.0,3400,(4.154732113903492e-13, 0.003012876957654953)
3410,200.0,3410,(3.7347902548390266e-13, 0.0003258267242927104)
3420,200.0,3420,(5.334843677928802e-12, 0.002876137848943472)
3430,200.0,3430,(1.8389734179891093e-12, 0.0015710988081991673)
3440,200.0,3440,(1.566746732351021e-12, 0.0004298522835597396)
3450,200.0,3450,(5.86475312758239e-14, 0.0011793272569775581)
3460,200.0,3460,(1.0267342531733448e-12, 0.0013038577744737267)
3470,200.0,3470,(3.197442310920451e-14, 4.352725591161288e-05)
3480,200.0,3480,(2.4702462297909733e-15, 2.886145557567943e-05)
3490,200.0,3490,(2.4702462297909733e-15, 1.6169789887499064e-05)
3500,200.0,3500,(5.206904352128561e-11, 0.005950814578682184)
3510,200.0,3510,(4.440892098500626e-16, 5.809857270833163e-07)
3520,200.0,3520,(1.389999226830696e-13, 0.00011543557047843933)
3530,200.0,3530,(5.684341886080802e-14, 7.8319226304302e-06)
3540,200.0,3540,(3.1363800445660672e-15, 3.0965769838076085e-05)
3550,200.0,3550,(4.0245584642661925e-15, 5.7460649259155616e-05)
3560,200.0,3560,(4.298783551348606e-13, 0.006699743214994669)
3570,200.0,3570,(1.4210854715202004e-12, 0.001764825894497335)
3580,200.0,3580,(4.397593400540245e-13, 0.001963384449481964)
3590,200.0,3590,(5.0182080713057076e-14, 3.1855674023972824e-05)
3600,200.0,3600,(5.403677505455562e-12, 0.01687883585691452)
3610,200.0,3610,(6.23945339839338e-13, 0.00017329203546978533)
3620,200.0,3620,(3.552713678800501e-15, 1.2663887900998816e-05)
3630,200.0,3630,(3.3334446314370325e-14, 0.0005595222464762628)
3640,200.0,3640,(2.4702462297909733e-15, 0.0005304597434587777)
3650,200.0,3650,(2.0041746040533326e-12, 0.0003748582967091352)
3660,200.0,3660,(1.2789769243681803e-13, 0.0029300395399332047)
3670,200.0,3670,(3.197442310920451e-12, 0.0027191510889679193)
3680,100.0,3680,(4.107825191113079e-13, 0.00011908607848454267)
3690,200.0,3690,(0.0, 1.4551915228366852e-11)
3700,200.0,3700,(2.7755575615628914e-15, 7.215849473141134e-05)
3710,200.0,3710,(8.554962294127222e-14, 0.006598416715860367)
3720,200.0,3720,(3.003847171001439e-14, 0.002728209597989917)
3730,200.0,3730,(8.127942763280771e-13, 0.00014698709128424525)
3740,200.0,3740,(2.4202861936828413e-13, 0.00010460056364536285)
3750,200.0,3750,(2.722266856380884e-13, 0.0007637118105776608)
3760,200.0,3760,(5.134781488891349e-15, 5.550760033656843e-05)
3770,200.0,3770,(4.907185768843192e-13, 0.00048170858644880354)
3780,200.0,3780,(4.298783551348606e-13, 0.00018914329120889306)
3790,200.0,3790,(1.893241119432787e-11, 0.01604066975414753)
3800,200.0,3800,(2.877698079828406e-13, 0.00019132677698507905)
3810,200.0,3810,(1.0117462423409052e-12, 0.0047831363044679165)
3820,200.0,3820,(1.1796119636642288e-14, 0.00014658269356004894)
3830,200.0,3830,(9.094947017729282e-13, 0.0005251357215456665)
3840,200.0,3840,(9.336975637097567e-14, 0.001098461332730949)
3850,200.0,3850,(3.6426417437951386e-13, 4.5021606638329104e-05)
3860,200.0,3860,(9.31060784026272e-13, 0.00010846887016668916)
3870,200.0,3870,(4.836409051023338e-15, 0.00016100755601655692)
3880,200.0,3880,(2.7755575615628914e-17, 9.78042407950852e-07)
3890,200.0,3890,(9.814371537686384e-14, 7.269415800692514e-05)
3900,200.0,3900,(1.7659484985443896e-14, 0.0017348662950098515)
3910,200.0,3910,(4.4986236957811343e-13, 0.0009096513385884464)
3920,200.0,3920,(1.2789769243681803e-13, 4.157709554419853e-05)
3930,200.0,3930,(1.7408297026122455e-11, 0.0029732505790889263)
3940,200.0,3940,(1.609823385706477e-14, 0.00010574485349934548)
