epoch,reward,tr,loss
410,10.0,410,(1.0756195933936397e-10, 0.03246838226914406)
420,10.0,420,(3.842615114990622e-11, 0.012945513240993023)
430,10.0,430,(8.840972398616032e-11, 0.030807584524154663)
440,10.0,440,(4.2792880350361884e-11, 0.016429385170340538)
450,9.0,450,(3.7930769636318473e-10, 0.1212366595864296)
460,9.0,460,(9.642997511605245e-11, 0.040321286767721176)
470,10.0,470,(6.888933867799096e-11, 0.031309355050325394)
480,10.0,480,(4.6984638402136625e-11, 0.021788908168673515)
490,10.0,490,(6.790346063212382e-11, 0.02713002637028694)
500,8.0,500,(6.284395226430206e-11, 0.027456633746623993)
510,10.0,510,(3.4294789230671086e-11, 0.014071986079216003)
520,9.0,520,(3.007016857736744e-11, 0.011984544806182384)
530,9.0,530,(2.5517810087194448e-11, 0.009822864085435867)
540,9.0,540,(3.552713678800501e-13, 0.0001385331415804103)
550,10.0,550,(4.907185768843192e-13, 0.00022187411377672106)
560,10.0,560,(1.879385536085465e-12, 0.0007095846813172102)
570,10.0,570,(2.3743229604633598e-11, 0.008300856687128544)
580,9.0,580,(2.2737367544323206e-11, 0.009303770028054714)
590,11.0,590,(5.730171892537328e-11, 0.021804677322506905)
600,9.0,600,(9.606537787476555e-12, 0.003874040674418211)
610,9.0,610,(2.3309354446610087e-11, 0.008453607559204102)
620,10.0,620,(2.8776980798284058e-11, 0.013283796608448029)
630,9.0,630,(7.874151108921978e-09, 4.17266845703125)
640,10.0,640,(8.673639584344528e-11, 0.04254297539591789)
650,8.0,650,(5.820766091346741e-11, 0.030060257762670517)
660,10.0,660,(5.7558402488666616e-12, 0.0027866254094988108)
670,11.0,670,(4.759970195777896e-11, 0.02276948094367981)
680,10.0,680,(3.842615114990622e-11, 0.013141126371920109)
690,9.0,690,(1.680877659282487e-12, 0.0005515090888366103)
700,9.0,700,(2.958211453574222e-11, 0.01047078799456358)
710,10.0,710,(1.2366996315904544e-11, 0.005849468521773815)
720,10.0,720,(1.2028067430946976e-10, 0.04206134006381035)
730,10.0,730,(3.023403749580211e-11, 0.013709506951272488)
740,9.0,740,(9.642997511605245e-11, 0.033541496843099594)
750,9.0,750,(3.4644731528032935e-11, 0.011867119930684566)
760,10.0,760,(3.2511771053123084e-12, 0.0015435691457241774)
770,10.0,770,(1.2825296380469808e-12, 0.0006140146870166063)
780,9.0,780,(4.4986236957811343e-13, 0.00023191477521322668)
790,9.0,790,(2.751221472863108e-11, 0.009050617925822735)
800,10.0,800,(2.7360336218862358e-12, 0.0013953919988125563)
810,9.0,810,(1.563020823880379e-10, 0.04660557955503464)
820,9.0,820,(1.2825296380469808e-12, 0.0006867303163744509)
830,11.0,830,(3.842615114990622e-11, 0.022655004635453224)
840,8.0,840,(1.6044943151882762e-12, 0.0009109317907132208)
850,8.0,850,(5.777600620149315e-13, 0.0003251470916438848)
860,9.0,860,(4.759970195777896e-11, 0.016303719952702522)
870,8.0,870,(1.3111733920823099e-11, 0.005922047421336174)
880,9.0,880,(7.274625346553876e-12, 0.0032455401960760355)
890,9.0,890,(5.6843418860808015e-12, 0.0024396388325840235)
900,8.0,900,(3.774758283725532e-14, 1.4901415852364153e-05)
910,10.0,910,(1.2825296380469808e-12, 0.0005783909000456333)
920,10.0,920,(1.879385536085465e-12, 0.0008439921075478196)
930,9.0,930,(2.3309354446610087e-11, 0.011210780590772629)
940,10.0,940,(5.0099036030815114e-11, 0.017416249960660934)
950,9.0,950,(2.556466149883363e-10, 0.09068950265645981)
960,9.0,960,(1.354694134647616e-11, 0.004822063725441694)
970,10.0,970,(4.929834318545545e-12, 0.002298359526321292)
980,10.0,980,(7.993605777301127e-13, 0.00036258925683796406)
990,9.0,990,(1.3111733920823099e-11, 0.006334846839308739)
1000,8.0,1000,(5.684341886080802e-14, 2.6012552552856505e-05)
1010,9.0,1010,(1.6427748050773516e-11, 0.006753987167030573)
1020,9.0,1020,(2.4016344468691386e-12, 0.000968443404417485)
1030,10.0,1030,(2.751221472863108e-11, 0.010928983800113201)
1040,10.0,1040,(1.0267342531733448e-12, 0.000413180940086022)
1050,10.0,1050,(4.668709863153708e-12, 0.001955005107447505)
1060,10.0,1060,(3.245586022160296e-10, 0.10588647425174713)
1070,9.0,1070,(1.205480160137995e-11, 0.0051558553241193295)
1080,9.0,1080,(2.403455212629524e-11, 0.009877430275082588)
1090,9.0,1090,(2.0806112388527254e-10, 0.08346301317214966)
1100,16.0,1100,(1.7039170074895083e-10, 0.06866928189992905)
1110,10.0,1110,(2.589928271845565e-12, 0.001028846949338913)
1120,9.0,1120,(5.972111694063642e-12, 0.0023062070831656456)
1130,8.0,1130,(6.355493908927201e-11, 0.02603144198656082)
1140,9.0,1140,(3.973044115923585e-11, 0.01611110381782055)
1150,9.0,1150,(9.979572723750607e-12, 0.0040027122013270855)
1160,10.0,1160,(1.1951328815484885e-11, 0.004965126980096102)
1170,10.0,1170,(1.7408297026122455e-11, 0.006634837947785854)
1180,10.0,1180,(8.881784197001252e-14, 3.2763640774646774e-05)
1190,10.0,1190,(1.7195134205394424e-12, 0.0007532715681008995)
1200,8.0,1200,(2.432765100479628e-11, 0.010895410552620888)
1210,8.0,1210,(1.985123176950765e-11, 0.009371411055326462)
1220,8.0,1220,(1.5112933127170436e-10, 0.053818631917238235)
1230,9.0,1230,(7.650990951901804e-11, 0.0278765968978405)
1240,9.0,1240,(1.4246426260910994e-10, 0.05492068827152252)
1250,9.0,1250,(8.530065542800003e-12, 0.0035646893084049225)
1260,9.0,1260,(3.7690739418394514e-11, 0.01803264580667019)
1270,9.0,1270,(1.7037482535897652e-11, 0.006044686771929264)
1280,10.0,1280,(4.004907516730327e-10, 0.14626188576221466)
1290,10.0,1290,(1.4551915228366852e-11, 0.006219056900590658)
1300,8.0,1300,(2.877698079828406e-13, 0.00010745319013949484)
1310,10.0,1310,(9.979572723750607e-12, 0.003264256753027439)
1320,8.0,1320,(3.023403749580211e-11, 0.013118068687617779)
1330,9.0,1330,(1.109889957717769e-10, 0.0421515554189682)
1340,21.0,1340,(3.0397906414236786e-12, 0.0013034273870289326)
1350,9.0,1350,(2.2737367544323206e-13, 9.030034561874345e-05)
1360,10.0,1360,(1.9454660105111543e-11, 0.008783028461039066)
1370,8.0,1370,(1.566746732351021e-12, 0.000524884439073503)
1380,9.0,1380,(2.877698079828406e-13, 0.00013264239532873034)
1390,21.0,1390,(3.042011087472929e-13, 0.00011233158147661015)
1400,10.0,1400,(3.0893065883219606e-11, 0.014418231323361397)
1410,9.0,1410,(3.4141578453272814e-12, 0.001583502977155149)
1420,8.0,1420,(1.4666046155298318e-11, 0.006189122796058655)
1430,10.0,1430,(4.440892098500626e-16, 1.88081287433306e-07)
1440,9.0,1440,(1.4213075161251254e-11, 0.0060542551800608635)
1450,10.0,1450,(7.038147842308717e-11, 0.026841141283512115)
1460,11.0,1460,(1.9245982585402999e-10, 0.07415144890546799)
1470,33.0,1470,(3.4141578453272814e-12, 0.0010929054114967585)
1480,37.0,1480,(1.262693949399818e-08, 3.941739082336426)
1490,22.0,1490,(2.4919177832316564e-11, 0.013972382061183453)
1500,9.0,1500,(3.552713678800501e-15, 1.326094434261904e-06)
1510,8.0,1510,(1.4210854715202004e-14, 6.407429282262456e-06)
1520,10.0,1520,(6.87805368215777e-12, 0.0017360183410346508)
1530,9.0,1530,(1.4134315939884345e-09, 1.667624592781067)
1540,10.0,1540,(8.530065542800003e-12, 0.0039584580808877945)
1550,10.0,1550,(5.6843418860808015e-12, 0.0036977508570998907)
1560,14.0,1560,(1.057376408652999e-12, 0.0005708583048544824)
1570,24.0,1570,(5.1159076974727213e-11, 0.018964333459734917)
1580,18.0,1580,(4.298783551348606e-13, 0.00021509391081053764)
1590,16.0,1590,(5.0182080713057076e-14, 1.2991786206839606e-05)
1600,21.0,1600,(1.879385536085465e-12, 0.0010759624419733882)
1610,19.0,1610,(0.0, 5.8908199207508005e-08)
1620,22.0,1620,(8.185452315956354e-12, 0.002807733602821827)
1630,22.0,1630,(4.759970195777896e-11, 0.013063675723969936)
1640,20.0,1640,(2.958211453574222e-11, 0.013036058284342289)
1650,32.0,1650,(1.2789769243681803e-09, 0.688478410243988)
1660,36.0,1660,(2.1360690993788012e-13, 6.980837497394532e-05)
1670,36.0,1670,(1.0845102593748379e-11, 0.006577014457434416)
1680,43.0,1680,(2.4016344468691386e-10, 0.22417381405830383)
1690,34.0,1690,(3.916866830877552e-11, 0.015858743339776993)
1700,46.0,1700,(2.0463630789890885e-12, 0.00131241197232157)
1710,44.0,1710,(1.2366996315904544e-11, 0.004928269423544407)
1720,40.0,1720,(3.637978807091713e-12, 0.0012474549002945423)
1730,46.0,1730,(2.3743229604633598e-11, 0.013068580999970436)
1740,43.0,1740,(3.927969061123804e-12, 0.0016249269247055054)
1750,53.0,1750,(1.5112933127170436e-10, 0.1341598778963089)
1760,58.0,1760,(9.295009206766736e-11, 0.12475425004959106)
1770,49.0,1770,(1.559330442546525e-11, 0.003546321764588356)
1780,44.0,1780,(2.355893258254582e-12, 0.0011301200138404965)
1790,40.0,1790,(4.2016612411543974e-11, 0.00987065490335226)
1800,54.0,1800,(9.383605004131823e-13, 0.00020458173821680248)
1810,58.0,1810,(9.969802761133906e-13, 0.00032760220346972346)
1820,38.0,1820,(7.547074076796889e-11, 0.015558016486465931)
1830,58.0,1830,(2.877698079828406e-13, 0.00012158636673120782)
1840,74.0,1840,(2.958211453574222e-11, 0.007489622570574284)
1850,45.0,1850,(1.2791590009442189e-10, 0.022512905299663544)
1860,92.0,1860,(4.54081217071689e-12, 0.0028076579328626394)
1870,170.0,1870,(3.8689051962137455e-12, 0.0012250894214957952)
1880,52.0,1880,(1.1042278202921807e-11, 0.015492720529437065)
1890,71.0,1890,(2.885702787835953e-11, 0.05829376354813576)
1900,41.0,1900,(1.630739987490415e-11, 0.0036974900867789984)
1910,67.0,1910,(1.035971308738226e-11, 0.006074083968997002)
1920,55.0,1920,(1.893241119432787e-11, 0.04752833768725395)
1930,31.0,1930,(1.2789769243681803e-13, 4.991840978618711e-05)
1940,28.0,1940,(2.2652990594451694e-12, 0.0013898223405703902)
1950,37.0,1950,(4.4146908351194725e-12, 0.010554096661508083)
1960,89.0,1960,(1.2825296380469808e-12, 0.002671225694939494)
1970,39.0,1970,(3.197442310920451e-14, 2.1903866581851617e-05)
1980,110.0,1980,(6.963318810448982e-13, 0.0002686974185053259)
1990,64.0,1990,(6.004086117172847e-13, 0.0006624201196245849)
2000,73.0,2000,(1.5482060078397808e-12, 0.002844973001629114)
2010,43.0,2010,(2.3309354446610087e-11, 0.004741936922073364)
2020,65.0,2020,(1.7195134205394424e-12, 0.005169697105884552)
2030,32.0,2030,(5.889733145636455e-13, 0.00010132500756299123)
2040,39.0,2040,(1.1510792319313623e-12, 0.0003482782340142876)
2050,42.0,2050,(1.0267342531733448e-12, 0.0004848743847105652)
2060,58.0,2060,(8.127942763280771e-13, 0.0013255386147648096)
2070,75.0,2070,(1.8389734179891093e-12, 0.0018133515259250998)
2080,64.0,2080,(5.473399511402022e-12, 0.0019202675903216004)
2090,46.0,2090,(1.920685832601521e-12, 0.0024706609547138214)
2100,81.0,2100,(5.473399511402022e-12, 0.0015899990685284138)
2110,57.0,2110,(1.0267342531733448e-12, 0.00022112895385362208)
2120,55.0,2120,(6.004086117172847e-13, 0.0005490817129611969)
2130,29.0,2130,(1.4570566975180554e-12, 0.0004972370807081461)
2140,41.0,2140,(2.0117685295417687e-11, 0.02453789860010147)
2150,124.0,2150,(9.814371537686384e-14, 4.407320375321433e-05)
2160,141.0,2160,(7.847944516470307e-12, 0.036114517599344254)
2170,97.0,2170,(4.352074256530614e-12, 0.0015563910128548741)
2180,46.0,2180,(8.038014698286133e-14, 0.00031586794648319483)
2190,48.0,2190,(3.3795188869589765e-13, 0.00016597034118603915)
2200,58.0,2200,(7.2343242507599825e-12, 0.05250231921672821)
2210,51.0,2210,(5.0182080713057076e-14, 2.9661046937690116e-05)
2220,85.0,2220,(1.985123176950765e-11, 0.004669940564781427)
2230,88.0,2230,(1.4100720591159188e-11, 0.0028478733729571104)
2240,105.0,2240,(6.192824031359123e-12, 0.007029007654637098)
2250,128.0,2250,(1.4210854715202004e-12, 0.016477767378091812)
2260,104.0,2260,(2.4401036746724003e-11, 0.004219987895339727)
2270,90.0,2270,(4.604316927725449e-12, 0.005921717267483473)
2280,39.0,2280,(3.637978807091713e-12, 0.001319452072493732)
2290,44.0,2290,(2.5660584768161243e-12, 0.033457886427640915)
2300,53.0,2300,(1.3860024239420454e-12, 0.0011288380483165383)
2310,43.0,2310,(3.468850207077878e-11, 0.004465441685169935)
2320,43.0,2320,(1.2789769243681803e-13, 0.0003144204674754292)
2330,86.0,2330,(6.120659534758488e-13, 0.003749310504645109)
2340,44.0,2340,(1.5298873279334657e-12, 0.0013347035273909569)
2350,54.0,2350,(3.7347902548390266e-13, 0.00022951740538701415)
2360,56.0,2360,(3.581579477440755e-12, 0.0011755313025787473)
2370,174.0,2370,(5.010436510133331e-13, 0.0023297385778278112)
2380,106.0,2380,(5.115907697472721e-13, 0.0002993192174471915)
2390,78.0,2390,(3.695266315162371e-12, 0.008023989386856556)
2400,110.0,2400,(5.684341886080802e-14, 2.2091728169471025e-05)
2410,84.0,2410,(1.8389734179891093e-12, 0.0006415156531147659)
2420,96.0,2420,(5.773159728050814e-15, 6.516520898003364e-06)
2430,77.0,2430,(2.7755575615628914e-15, 4.600225111062173e-06)
2440,116.0,2440,(2.7853275241795927e-12, 0.008868500590324402)
2450,200.0,2450,(4.604316927725449e-12, 0.0009378094109706581)
2460,113.0,2460,(5.010436510133331e-13, 0.00994198676198721)
2470,97.0,2470,(7.075684482771294e-11, 0.008204691112041473)
2480,89.0,2480,(2.936761944738464e-12, 0.0007856228621676564)
2490,94.0,2490,(4.907185768843192e-13, 0.0007462861831299961)
2500,81.0,2500,(3.4650060598551136e-13, 0.0013739754213020205)
2510,118.0,2510,(2.877698079828406e-13, 0.0029165043961256742)
2520,148.0,2520,(3.552713678800501e-13, 0.00027466274332255125)
2530,187.0,2530,(1.0419443086107094e-12, 0.0029317173175513744)
2540,73.0,2540,(1.8202800378119832e-13, 0.012532358057796955)
2550,61.0,2550,(7.436273818939299e-12, 0.0040191104635596275)
2560,128.0,2560,(2.4482638139033952e-12, 0.002394301351159811)
2570,60.0,2570,(1.5482060078397808e-12, 0.0030293362215161324)
2580,85.0,2580,(8.953948693601887e-13, 0.0014826225815340877)
2590,62.0,2590,(5.684341886080802e-14, 2.3153070287662558e-05)
2600,55.0,2600,(5.9358074011583994e-12, 0.0010157657088711858)
2610,52.0,2610,(5.889733145636455e-13, 0.0024417589884251356)
2620,73.0,2620,(1.5010215292932116e-11, 0.0033505272585898638)
2630,83.0,2630,(6.004086117172847e-13, 0.018103791400790215)
2640,73.0,2640,(1.1834977442504169e-12, 0.0009247567504644394)
2650,63.0,2650,(2.4016344468691386e-12, 0.0038154989015311003)
2660,53.0,2660,(3.4141578453272814e-12, 0.003027630504220724)
2670,63.0,2670,(2.338407245616736e-15, 4.729565989691764e-05)
2680,64.0,2680,(1.2175604968689413e-10, 0.015624940395355225)
2690,80.0,2690,(3.0397906414236786e-12, 0.0007706059841439128)
2700,108.0,2700,(8.448797217397441e-14, 0.0004573978658299893)
2710,178.0,2710,(8.729239553417756e-11, 3.390610456466675)
2720,158.0,2720,(3.1709079806319096e-12, 0.009135464206337929)
2730,174.0,2730,(6.800338070434009e-12, 0.0066003152169287205)
2740,95.0,2740,(2.2737367544323206e-13, 8.142655133269727e-05)
2750,178.0,2750,(6.004086117172847e-13, 0.0007308911299332976)
2760,200.0,2760,(5.4241333646842804e-14, 0.0016187819419428706)
2770,200.0,2770,(2.0041746040533326e-12, 0.0008914071950130165)
2780,112.0,2780,(4.397593400540245e-13, 0.0052107833325862885)
2790,56.0,2790,(1.680877659282487e-12, 0.0004644204746000469)
2800,123.0,2800,(2.7988722450800196e-13, 0.011101188138127327)
2810,98.0,2810,(2.238487173400472e-13, 0.0017953652422875166)
2820,122.0,2820,(1.8041124150158794e-13, 0.001207263208925724)
2830,75.0,2830,(4.387168406339015e-11, 0.005261539481580257)
2840,65.0,2840,(8.881784197001252e-14, 0.00014986848691478372)
2850,58.0,2850,(2.0463630789890885e-12, 0.0005547837936319411)
2860,162.0,2860,(1.3219647598816664e-11, 0.0026851436123251915)
2870,89.0,2870,(0.0, 9.93190951703582e-09)
2880,97.0,2880,(1.6797674362578618e-13, 0.0016116145998239517)
2890,83.0,2890,(1.333377852574813e-13, 0.0015883642481639981)
2900,110.0,2900,(1.7721935030579061e-13, 0.003161713248118758)
2910,169.0,2910,(1.0043355036515322e-12, 0.013875603675842285)
2920,97.0,2920,(1.7408297026122455e-13, 0.00013888694229535758)
2930,181.0,2930,(8.881784197001252e-14, 0.0006672890158370137)
2940,200.0,2940,(1.7000845176085022e-12, 0.03558221459388733)
2950,135.0,2950,(6.23945339839338e-13, 0.0014429211150854826)
2960,108.0,2960,(4.440892098500626e-16, 1.6875270603122772e-07)
2970,122.0,2970,(4.896638650109253e-12, 0.0008410025620833039)
2980,189.0,2980,(5.889733145636455e-13, 0.0029254211112856865)
2990,119.0,2990,(8.138628659892788e-14, 0.002624459331855178)
3000,83.0,3000,(0.0, 2.2284893930191174e-09)
3010,83.0,3010,(1.1441958491786863e-11, 0.003934284672141075)
3020,106.0,3020,(8.884282198806659e-13, 0.0123567134141922)
3030,114.0,3030,(4.290345856361455e-12, 0.005134785547852516)
3040,133.0,3040,(1.2789769243681803e-13, 0.0016946254763752222)
3050,200.0,3050,(4.4146908351194725e-12, 0.001173439552076161)
3060,179.0,3060,(8.264500195309665e-13, 0.0008683805936016142)
3070,146.0,3070,(5.134781488891349e-15, 0.00018914329120889306)
3080,68.0,3080,(1.167177465788427e-12, 0.008943920955061913)
3090,157.0,3090,(3.224198685813917e-12, 0.01911770924925804)
3100,169.0,3100,(4.929834318545545e-12, 0.04438626766204834)
3110,200.0,3110,(4.352074256530614e-12, 0.003070680657401681)
3120,200.0,3120,(2.877698079828406e-13, 0.0003978183085564524)
3130,179.0,3130,(3.197442310920451e-14, 0.00015425488527398556)
3140,147.0,3140,(1.8696155734687636e-13, 0.00010343340545659885)
3150,134.0,3150,(9.336975637097567e-14, 0.0006148302345536649)
3160,139.0,3160,(2.355893258254582e-12, 0.0007654918008483946)
3170,153.0,3170,(6.004086117172847e-13, 0.0008119556005112827)
3180,116.0,3180,(1.3614109839465982e-13, 0.0034926587250083685)
3190,167.0,3190,(1.3350431871117507e-14, 0.00029684120090678334)
3200,116.0,3200,(5.684341886080802e-14, 1.0371994903835002e-05)
3210,120.0,3210,(1.4034329254286604e-12, 0.005681259091943502)
3220,122.0,3220,(1.5298873279334657e-12, 0.0012237712508067489)
3230,130.0,3230,(2.958744360626042e-13, 0.0022402324248105288)
3240,137.0,3240,(4.54081217071689e-12, 0.0041929273866117)
3250,137.0,3250,(6.568967592102126e-12, 0.003745165653526783)
3260,97.0,3260,(2.4016344468691386e-12, 0.005099754314869642)
3270,136.0,3270,(5.684341886080802e-14, 5.0489394197938964e-05)
3280,71.0,3280,(3.6884384435609263e-13, 0.004200742579996586)
3290,65.0,3290,(4.250072738187782e-09, 5.596582889556885)
3300,120.0,3300,(1.265765270375141e-12, 0.002047815825790167)
3310,185.0,3310,(6.23945339839338e-13, 0.018073907122015953)
3320,200.0,3320,(1.0419443086107094e-12, 0.004482185933738947)
3330,200.0,3330,(5.305825223622662e-13, 0.01911197230219841)
3340,94.0,3340,(2.220446049250313e-12, 0.006531423423439264)
3350,200.0,3350,(1.7100210136788974e-13, 0.0017791978316381574)
3360,200.0,3360,(1.2825296380469808e-12, 0.0013635142240673304)
3370,200.0,3370,(3.264749581788351e-14, 0.0009989667451009154)
3380,181.0,3380,(1.8207657603852567e-14, 1.2289980077184737e-05)
3390,115.0,3390,(2.220446049250313e-15, 7.143526659092458e-07)
3400,179.0,3400,(2.2737367544323206e-13, 0.00033089006319642067)
3410,173.0,3410,(4.863665026277886e-12, 0.007074094843119383)
3420,154.0,3420,(2.942091015256665e-14, 3.859531716443598e-06)
3430,200.0,3430,(2.09277040141842e-11, 0.0037784476298838854)
3440,136.0,3440,(5.3639870323252126e-11, 0.009016536176204681)
3450,200.0,3450,(2.2737367544323206e-13, 0.00038743470213375986)
3460,193.0,3460,(1.0267342531733448e-12, 0.0006249809521250427)
3470,200.0,3470,(5.134781488891349e-15, 0.0002912728232331574)
3480,200.0,3480,(7.861489237370733e-13, 0.0012900340370833874)
3490,200.0,3490,(7.120875000765636e-09, 5.2969069480896)
3500,98.0,3500,(4.0245584642661925e-15, 5.173709359951317e-05)
3510,118.0,3510,(8.881784197001252e-14, 0.004246234428137541)
3520,48.0,3520,(3.552713678800501e-13, 0.0007515973411500454)
3530,48.0,3530,(6.342038005868744e-12, 0.0018815366784110665)
3540,70.0,3540,(2.958744360626042e-13, 0.007223952561616898)
3550,74.0,3550,(1.8696155734687636e-13, 8.86809648363851e-05)
3560,117.0,3560,(2.2737367544323206e-13, 0.0004285581817384809)
3570,169.0,3570,(7.025768855584147e-13, 0.012621073052287102)
3580,126.0,3580,(3.5974001555416635e-13, 0.005946842487901449)
3590,103.0,3590,(2.7755575615628914e-17, 3.735945483640535e-06)
3600,167.0,3600,(2.176481217475157e-12, 0.0012775107752531767)
3610,122.0,3610,(2.2037927038809357e-13, 0.00462903780862689)
3620,146.0,3620,(4.929834318545545e-12, 0.0023788337130099535)
3630,200.0,3630,(4.2502112940212555e-13, 0.012941716238856316)
3640,141.0,3640,(1.3989254199486822e-11, 0.011872210539877415)
3650,86.0,3650,(1.7408297026122455e-13, 0.0002408881700830534)
3660,100.0,3660,(2.3165913631828516e-11, 0.011697506532073021)
3670,110.0,3670,(5.250869183903717e-13, 0.02818443439900875)
3680,104.0,3680,(7.73159314348959e-13, 0.002563695888966322)
3690,121.0,3690,(6.439293542825908e-14, 1.854025322245434e-05)
3700,200.0,3700,(7.216449660063518e-13, 0.00020113169739488512)
3710,126.0,3710,(1.3773704399255848e-14, 0.000644647516310215)
3720,174.0,3720,(3.230922474006803e-14, 0.01726836897432804)
3730,156.0,3730,(3.552713678800501e-13, 0.002933809068053961)
3740,69.0,3740,(8.993500388854159e-14, 0.00791879091411829)
3750,82.0,3750,(1.332844945522993e-11, 0.003364148549735546)
3760,86.0,3760,(1.8696155734687636e-13, 4.990156594431028e-05)
3770,41.0,3770,(5.684341886080802e-14, 3.375082087586634e-05)
3780,60.0,3780,(8.881784197001252e-14, 0.002023226348683238)
3790,46.0,3790,(6.719069745031447e-13, 0.00015554865240119398)
3800,49.0,3800,(2.0894397323445446e-12, 0.006677787285298109)
3810,45.0,3810,(7.51754214434186e-12, 0.005798159632831812)
3820,71.0,3820,(1.0267342531733448e-12, 0.0004719626158475876)
3830,83.0,3830,(4.106937012693379e-12, 0.006213455460965633)
3840,127.0,3840,(2.8227420401094605e-14, 0.0003394625964574516)
3850,78.0,3850,(3.6884384435609263e-13, 0.019241992384195328)
3860,165.0,3860,(2.867723419841539e-13, 0.04995428025722504)
3870,115.0,3870,(4.166545580774894e-13, 0.05951841175556183)
3880,36.0,3880,(2.638333995719222e-12, 0.0033104605972766876)
3890,42.0,3890,(3.197442310920451e-12, 0.0005396031774580479)
3900,45.0,3900,(5.010436510133331e-13, 0.001940253539942205)
3910,48.0,3910,(2.722266856380884e-13, 0.0015069205546751618)
3920,97.0,3920,(2.0463630789890885e-12, 0.02046131156384945)
3930,47.0,3930,(2.893729700303993e-11, 0.006089032627642155)
3940,66.0,3940,(1.4210854715202004e-14, 8.34309230413055e-06)
3950,41.0,3950,(3.552713678800501e-13, 0.0006777379894629121)
3960,56.0,3960,(6.439293542825908e-14, 0.0006992577109485865)
3970,71.0,3970,(2.7360336218862358e-12, 0.011755338869988918)
3980,47.0,3980,(6.439293542825908e-14, 0.00014624804316554219)
3990,64.0,3990,(1.2825296380469808e-12, 0.001206501154229045)
4000,80.0,4000,(1.1510792319313623e-12, 0.00028643468976952136)
4010,69.0,4010,(1.609823385706477e-14, 0.00030073983361944556)
4020,45.0,4020,(1.2825296380469808e-12, 0.0027144537307322025)
4030,63.0,4030,(1.4551915228366852e-11, 0.004116091411560774)
4040,64.0,4040,(1.1995426874022996e-10, 0.02211991511285305)
4050,91.0,4050,(1.4210854715202004e-12, 0.0005016808863729239)
4060,108.0,4060,(1.2545520178264269e-14, 2.5244928110623732e-05)
4070,101.0,4070,(1.4210854715202004e-14, 0.0002520642592571676)
4080,118.0,4080,(1.2657236370117175e-13, 0.006311527453362942)
4090,123.0,4090,(1.226796442210798e-13, 0.0002284639049321413)
4100,146.0,4100,(1.2545520178264269e-14, 1.4965257832955103e-06)
4110,75.0,4110,(9.15045816896054e-12, 0.028541309759020805)
4120,88.0,4120,(8.849657118226162e-13, 0.04330425336956978)
4130,176.0,4130,(7.114753231007853e-12, 0.07670876383781433)
4140,93.0,4140,(1.7195134205394424e-12, 0.004225813318043947)
4150,87.0,4150,(9.238165787905928e-13, 0.0016671778867021203)
4160,161.0,4160,(1.6209256159527285e-13, 0.001523607294075191)
