epoch,reward,tr,loss
380,13.0,380,(8.835346676505651e-09, 3.446502447128296)
390,11.0,390,(4.048539281598096e-11, 0.01653854362666607)
400,9.0,400,(2.689048983484099e-11, 0.010484649799764156)
410,10.0,410,(4.106937012693379e-12, 0.001611806103028357)
420,9.0,420,(4.668709863153708e-12, 0.0019113973248749971)
430,9.0,430,(3.042011087472929e-13, 0.00012482549936976284)
440,10.0,440,(4.907185768843192e-13, 0.00018569655367173254)
450,10.0,450,(1.3167245072054357e-12, 0.0005219389568082988)
460,10.0,460,(3.624123223744391e-11, 0.01525581069290638)
470,10.0,470,(2.0117685295417687e-11, 0.008552716113626957)
480,10.0,480,(5.843547867812049e-11, 0.03061213344335556)
490,8.0,490,(1.6156187498950203e-10, 0.05714383348822594)
500,10.0,500,(8.100631276874992e-12, 0.0036018243990838528)
510,9.0,510,(5.820766091346741e-11, 0.02330358698964119)
520,10.0,520,(3.197442310920451e-12, 0.0012418866390362382)
530,9.0,530,(3.552713678800501e-11, 0.014950037002563477)
540,9.0,540,(1.2436775165269864e-08, 4.73684549331665)
550,9.0,550,(4.759970195777896e-11, 0.020716382190585136)
560,9.0,560,(5.7558402488666616e-12, 0.002504694275557995)
570,9.0,570,(8.961855257894058e-09, 3.333052635192871)
580,10.0,580,(2.689048983484099e-11, 0.01150352880358696)
590,8.0,590,(6.355493908927201e-11, 0.03076248988509178)
600,10.0,600,(3.552713678800501e-11, 0.01753823086619377)
610,9.0,610,(4.0675018908586935e-11, 0.014658903703093529)
620,10.0,620,(6.595302082246235e-11, 0.025141512975096703)
630,10.0,630,(5.0309978405493894e-11, 0.018155861645936966)
640,9.0,640,(3.412026217120001e-11, 0.01231027115136385)
650,9.0,650,(2.3309354446610087e-11, 0.008501418866217136)
660,9.0,660,(1.1424623025391156e-08, 3.773495674133301)
670,8.0,670,(1.566746732351021e-12, 0.0007472895667888224)
680,9.0,680,(3.197442310920451e-12, 0.0010870177065953612)
690,8.0,690,(2.5067947717616335e-11, 0.00865799281746149)
700,9.0,700,(3.023403749580211e-11, 0.014910184778273106)
710,8.0,710,(1.205480160137995e-11, 0.005517592653632164)
720,10.0,720,(6.439293542825908e-14, 2.344306994928047e-05)
730,10.0,730,(3.552713678800501e-13, 0.0001708214549580589)
740,10.0,740,(1.2366996315904544e-11, 0.00575485173612833)
750,10.0,750,(1.1510792319313623e-12, 0.0004155590431764722)
760,8.0,760,(1.007416372544867e-11, 0.004600693937391043)
770,8.0,770,(2.936761944738464e-12, 0.0010346825001761317)
780,10.0,780,(3.6421088367433185e-11, 0.0173015333712101)
790,10.0,790,(1.2262635351589779e-11, 0.0041006566025316715)
800,10.0,800,(3.197442310920451e-12, 0.0010768385836854577)
810,9.0,810,(1.1294392976424206e-08, 3.474874973297119)
820,9.0,820,(3.581579477440755e-12, 0.0010526905534788966)
830,8.0,830,(1.0267342531733448e-12, 0.0005631939857266843)
840,9.0,840,(1.8696155734687636e-13, 0.00011260465544182807)
850,10.0,850,(9.863715177971244e-09, 6.443995952606201)
860,9.0,860,(2.2737367544323206e-11, 0.01163086760789156)
870,10.0,870,(7.392531031769067e-11, 0.024392906576395035)
880,10.0,880,(0.0, 1.7953652786673047e-08)
890,10.0,890,(4.929834318545545e-12, 0.0025092782452702522)
900,10.0,900,(3.624123223744391e-11, 0.01770356297492981)
910,10.0,910,(1.8035795079640593e-11, 0.008874563500285149)
920,10.0,920,(5.972111694063642e-12, 0.0030955953989177942)
930,9.0,930,(2.829958489769524e-11, 0.015637995675206184)
940,9.0,940,(4.106937012693379e-12, 0.0012672373559325933)
950,9.0,950,(2.2172486069393926e-11, 0.007263765670359135)
960,11.0,960,(1.680877659282487e-12, 0.0007444245857186615)
970,11.0,970,(1.9454660105111543e-11, 0.009467300027608871)
980,11.0,980,(2.4016344468691386e-12, 0.0008705740328878164)
990,10.0,990,(2.877698079828406e-13, 0.0001289830106543377)
1000,10.0,1000,(9.699352432335218e-12, 0.003730763914063573)
1010,10.0,1010,(5.773159728050814e-15, 2.363362000323832e-06)
1020,10.0,1020,(2.432765100479628e-11, 0.012897326610982418)
1030,10.0,1030,(1.2789769243681803e-13, 6.0192443925188854e-05)
1040,9.0,1040,(3.552713678800501e-13, 0.0001625602162675932)
1050,13.0,1050,(4.4146908351194725e-12, 0.00161640380974859)
1060,20.0,1060,(5.130118552187923e-12, 0.002197578549385071)
1070,27.0,1070,(9.514611321037592e-12, 0.0035970183089375496)
1080,24.0,1080,(1.0845102593748379e-11, 0.004178828559815884)
1090,48.0,1090,(1.6427748050773516e-11, 0.006218718830496073)
1100,42.0,1100,(2.290821754513672e-09, 1.1675207614898682)
1110,41.0,1110,(6.4930283372177655e-12, 0.002537350868806243)
1120,29.0,1120,(3.774758283725532e-14, 2.3551707272417843e-05)
1130,30.0,1130,(6.719292233725582e-09, 5.7106614112854)
1140,30.0,1140,(1.0388490068180545e-10, 0.035309214144945145)
1150,41.0,1150,(1.205480160137995e-11, 0.005493781063705683)
1160,35.0,1160,(1.7909229654833325e-11, 0.012837828136980534)
1170,26.0,1170,(2.228001960702386e-08, 4.615754127502441)
1180,24.0,1180,(1.5370460459962487e-10, 0.05134914815425873)
1190,16.0,1190,(6.403100272223128e-11, 0.024617064744234085)
1200,42.0,1200,(6.4930283372177655e-12, 0.002779983915388584)
1210,43.0,1210,(3.7690739418394514e-11, 0.01619770936667919)
1220,45.0,1220,(3.552713678800501e-15, 1.1510792319313623e-06)
1230,59.0,1230,(3.3595348725157237e-12, 0.0011237970320507884)
1240,181.0,1240,(1.566746732351021e-10, 0.09522818773984909)
1250,200.0,1250,(9.699352432335218e-12, 0.004870395176112652)
1260,45.0,1260,(8.44346814687924e-12, 0.002644994528964162)
1270,200.0,1270,(1.7408297026122455e-13, 7.25072604836896e-05)
1280,200.0,1280,(4.440892098500626e-16, 8.502235004925751e-08)
1290,200.0,1290,(2.2737367544323206e-13, 0.00015336781507357955)
1300,95.0,1300,(5.6137317017146415e-12, 0.0033625445794314146)
1310,50.0,1310,(2.722266856380884e-13, 0.00021984738123137504)
1320,125.0,1320,(1.1644463171478492e-11, 0.010109283030033112)
1330,55.0,1330,(3.197442310920451e-12, 0.0006882931920699775)
1340,164.0,1340,(9.514611321037592e-12, 0.008126785978674889)
1350,200.0,1350,(1.255671122635249e-10, 0.09015467762947083)
1360,85.0,1360,(1.594813170413545e-11, 0.0156325101852417)
1370,87.0,1370,(7.993605777301127e-13, 0.0002521853893995285)
1380,200.0,1380,(4.863665026277886e-12, 0.001726376125589013)
1390,87.0,1390,(2.7360336218862358e-12, 0.0008698003948666155)
1400,36.0,1400,(8.271161533457416e-12, 0.002038827631622553)
1410,36.0,1410,(2.7853275241795927e-12, 0.0009336814982816577)
1420,36.0,1420,(2.4482638139033952e-12, 0.0009211496217176318)
1430,68.0,1430,(3.412026217120001e-11, 0.0057609668001532555)
1440,49.0,1440,(8.971046128181115e-12, 0.00688198721036315)
1450,52.0,1450,(1.0649703341414352e-11, 0.01594575308263302)
1460,116.0,1460,(9.240608278560103e-12, 0.0038118178490549326)
1470,200.0,1470,(2.950095723264212e-11, 0.05253411829471588)
1480,68.0,1480,(7.194245199571014e-12, 0.0024035030510276556)
1490,47.0,1490,(3.552713678800501e-13, 0.0001425636583007872)
1500,97.0,1500,(1.9454660105111543e-11, 0.003579680109396577)
1510,154.0,1510,(4.4146908351194725e-12, 0.0019442043267190456)
1520,144.0,1520,(1.680877659282487e-12, 0.0016565060941502452)
1530,121.0,1530,(1.3219647598816664e-11, 0.007280722260475159)
1540,59.0,1540,(7.847944516470307e-12, 0.014019711874425411)
1550,73.0,1550,(6.004086117172847e-13, 0.000493935716804117)
1560,102.0,1560,(1.879385536085465e-12, 0.004022103734314442)
1570,84.0,1570,(3.552713678800501e-13, 0.00048566219629719853)
1580,94.0,1580,(1.3860024239420454e-12, 0.0006123615894466639)
1590,89.0,1590,(6.004086117172847e-13, 0.0008397031924687326)
1600,70.0,1600,(3.197442310920451e-14, 2.529047014832031e-05)
1610,79.0,1610,(2.0463630789890885e-12, 0.006707629654556513)
1620,92.0,1620,(1.2314704811444699e-11, 0.0019549629651010036)
1630,200.0,1630,(1.1510792319313623e-12, 0.005652076099067926)
1640,200.0,1640,(1.489519618758095e-11, 0.0027977118734270334)
1650,200.0,1650,(4.617106696969131e-11, 0.017067067325115204)
1660,50.0,1660,(3.3946623290148636e-11, 0.007103241514414549)
1670,71.0,1670,(7.847944516470307e-12, 0.004415428265929222)
1680,200.0,1680,(1.2366996315904544e-11, 0.008551878854632378)
1690,98.0,1690,(4.668709863153708e-12, 0.011970975436270237)
1700,112.0,1700,(7.847944516470307e-12, 0.006307512987405062)
1710,72.0,1710,(7.216449660063518e-13, 0.0006368501926772296)
1720,78.0,1720,(5.899725152858082e-12, 0.0019645043648779392)
1730,112.0,1730,(2.2652990594451694e-12, 0.0016230629989877343)
1740,78.0,1740,(2.4202861936828413e-13, 6.488640792667866e-05)
1750,83.0,1750,(4.352074256530614e-12, 0.0016230245819315314)
1760,200.0,1760,(5.438427486126329e-12, 0.015358816832304)
1770,200.0,1770,(5.972111694063642e-12, 0.013266930356621742)
1780,198.0,1780,(4.863665026277886e-12, 0.009205877780914307)
1790,70.0,1790,(1.7037482535897652e-11, 0.008265834301710129)
1800,125.0,1800,(1.7195134205394424e-12, 0.0017625229666009545)
1810,92.0,1810,(1.6209256159527285e-13, 2.943036815850064e-05)
1820,94.0,1820,(5.340172748447003e-14, 0.00010159878729609773)
1830,116.0,1830,(1.1834977442504169e-12, 0.00023254696861840785)
1840,66.0,1840,(8.881784197001252e-14, 0.00017564762674737722)
1850,115.0,1850,(2.9878322038712213e-12, 0.0019093756563961506)
1860,200.0,1860,(2.0894397323445446e-12, 0.006396898068487644)
1870,93.0,1870,(2.0894397323445446e-12, 0.0010865775402635336)
1880,200.0,1880,(5.130118552187923e-12, 0.0008073560311459005)
1890,80.0,1890,(2.589928271845565e-12, 0.0032976604998111725)
1900,200.0,1900,(8.881784197001252e-14, 6.69576256768778e-05)
1910,89.0,1910,(1.7346235559045908e-11, 0.0023729067761451006)
1920,92.0,1920,(1.1753098494438063e-12, 0.008927243761718273)
1930,168.0,1930,(4.321099034143572e-12, 0.0233855489641428)
1940,99.0,1940,(9.814371537686384e-14, 0.00022020810865797102)
1950,89.0,1950,(5.684341886080802e-14, 8.3792838267982e-05)
1960,72.0,1960,(3.2511771053123084e-12, 0.0007625657599419355)
1970,70.0,1970,(4.896638650109253e-12, 0.023259932175278664)
1980,50.0,1980,(2.1360690993788012e-13, 7.286907930392772e-05)
1990,65.0,1990,(5.115907697472721e-13, 0.0012394344666972756)
2000,103.0,2000,(9.572898029830412e-14, 0.0007263861480168998)
2010,200.0,2010,(7.025768855584147e-13, 0.007003245875239372)
2020,200.0,2020,(9.238165787905928e-13, 0.004255965352058411)
2030,89.0,2030,(5.010436510133331e-13, 0.002316477242857218)
2040,113.0,2040,(2.220446049250313e-12, 0.0070819975808262825)
2050,109.0,2050,(2.0894397323445446e-12, 0.0005166362971067429)
2060,109.0,2060,(1.0456080445919724e-11, 0.0420319102704525)
2070,112.0,2070,(2.2652990594451694e-12, 0.002356721553951502)
2080,193.0,2080,(8.881784197001252e-14, 0.0004739951982628554)
2090,200.0,2090,(4.298783551348606e-13, 0.000240030451095663)
2100,177.0,2100,(2.067790383364354e-12, 0.018453849479556084)
2110,200.0,2110,(1.7408297026122455e-13, 0.0004670651687774807)
2120,149.0,2120,(5.0182080713057076e-14, 0.00012786444858647883)
2130,170.0,2130,(1.1492251594802383e-11, 0.001954942010343075)
2140,99.0,2140,(2.708944180085382e-14, 5.4647673096042126e-05)
2150,153.0,2150,(3.4650060598551136e-13, 0.0012261077063158154)
2160,140.0,2160,(1.5010215292932116e-11, 0.0030907688196748495)
2170,134.0,2170,(4.046984969363621e-12, 0.0019677181262522936)
2180,147.0,2180,(4.274428033745892e-13, 0.011379637755453587)
2190,108.0,2190,(2.8380076066980564e-13, 0.006661237217485905)
2200,145.0,2200,(1.176836406102666e-13, 5.6460194173268974e-05)
2210,200.0,2210,(5.403677505455562e-12, 0.0025921675842255354)
2220,200.0,2220,(2.4202861936828413e-13, 0.0013610501773655415)
2230,194.0,2230,(2.877698079828406e-13, 0.000729885941836983)
2240,155.0,2240,(1.489519618758095e-11, 0.002389707136899233)
2250,200.0,2250,(8.953948693601887e-13, 0.0015982426702976227)
2260,200.0,2260,(1.1102230246251565e-16, 2.3137772586778738e-06)
2270,200.0,2270,(3.47499806707674e-14, 0.0001285231119254604)
2280,200.0,2280,(4.551914400963142e-15, 1.789510679373052e-05)
2290,195.0,2290,(5.684341886080802e-14, 0.0008206884958781302)
2300,136.0,2300,(3.774758283725532e-14, 0.00016915530432015657)
2310,149.0,2310,(3.8982594929848347e-11, 0.005396281369030476)
2320,180.0,2320,(6.050715484207103e-14, 0.0013481510104611516)
2330,138.0,2330,(3.197442310920451e-14, 0.0005211766692809761)
2340,189.0,2340,(2.2037927038809357e-13, 0.0007856496376916766)
2350,183.0,2350,(4.604316927725449e-12, 0.003099655732512474)
2360,200.0,2360,(9.383605004131823e-13, 0.005617249291390181)
2370,200.0,2370,(1.6948248360293405e-13, 0.005477358587086201)
2380,145.0,2380,(3.042011087472929e-13, 0.00029932745383121073)
2390,200.0,2390,(3.6426417437951386e-13, 0.008541739545762539)
2400,200.0,2400,(4.54081217071689e-12, 0.002464502351358533)
2410,193.0,2410,(2.7602919949742954e-13, 0.0036916641984134912)
2420,166.0,2420,(5.134781488891349e-15, 6.39525824226439e-05)
2430,200.0,2430,(3.927969061123804e-12, 0.000921395665500313)
2440,58.0,2440,(2.708944180085382e-14, 8.073955541476607e-05)
2450,191.0,2450,(4.290345856361455e-12, 0.013397693634033203)
2460,200.0,2460,(3.839706330666104e-12, 0.0006604212103411555)
2470,188.0,2470,(1.0267342531733448e-12, 0.0007185295107774436)
2480,152.0,2480,(1.6209256159527285e-13, 0.0012051103403791785)
2490,200.0,2490,(1.176836406102666e-13, 5.103636794956401e-05)
2500,178.0,2500,(1.8365864384861652e-13, 0.0034940396435558796)
2510,143.0,2510,(1.879385536085465e-12, 0.005398173350840807)
2520,200.0,2520,(1.4210854715202004e-14, 0.00023721667821519077)
2530,200.0,2530,(1.7100210136788974e-13, 0.0031152856536209583)
2540,200.0,2540,(1.0267342531733448e-12, 0.0008721082704141736)
2550,122.0,2550,(9.692940894368007e-14, 0.004253166262060404)
2560,177.0,2560,(5.096478794541781e-12, 0.010522915050387383)
2570,176.0,2570,(1.4213075161251254e-11, 0.0029681825544685125)
2580,200.0,2580,(8.617551117140465e-12, 0.00524208415299654)
2590,134.0,2590,(5.27827781482415e-13, 0.009223958477377892)
2600,171.0,2600,(2.4202861936828413e-13, 0.0004440354823600501)
2610,162.0,2610,(6.749115155635366e-13, 0.02173854038119316)
2620,165.0,2620,(2.4482638139033952e-12, 0.0008098373655229807)
2630,134.0,2630,(8.038014698286133e-14, 0.0001400187611579895)
2640,146.0,2640,(2.7755575615628914e-17, 5.42746647624881e-07)
2650,197.0,2650,(1.226796442210798e-13, 0.0018298770301043987)
2660,174.0,2660,(1.2789769243681803e-13, 0.00015231261204462498)
2670,200.0,2670,(7.993605777301127e-13, 0.0011692617554217577)
2680,200.0,2680,(2.220446049250313e-12, 0.0036933738738298416)
2690,200.0,2690,(2.9179436644710677e-13, 0.004155250266194344)
2700,200.0,2700,(1.0419443086107094e-12, 0.0032663275487720966)
2710,200.0,2710,(2.4702462297909733e-15, 4.3842417653650045e-05)
2720,200.0,2720,(8.881784197001252e-14, 0.0008272859267890453)
2730,200.0,2730,(1.1352030426792226e-12, 0.00019443263590801507)
2740,200.0,2740,(1.226796442210798e-13, 0.0004978646175004542)
2750,182.0,2750,(3.197442310920451e-14, 0.00010820582247106358)
2760,200.0,2760,(2.614020111479931e-12, 0.009129813872277737)
2770,170.0,2770,(3.750821875314614e-11, 0.02198990061879158)
2780,200.0,2780,(2.2737367544323206e-13, 0.00014128551993053406)
2790,200.0,2790,(3.774758283725532e-14, 0.001535318442620337)
2800,200.0,2800,(1.7000845176085022e-12, 0.0002325324312550947)
2810,188.0,2810,(2.1360690993788012e-13, 0.0005551656940951943)
2820,200.0,2820,(3.3795188869589765e-13, 0.00055953353876248)
2830,200.0,2830,(1.0267342531733448e-12, 0.0006990307592786849)
2840,200.0,2840,(5.115907697472721e-13, 0.0004260742280166596)
2850,200.0,2850,(1.2545520178264269e-14, 2.560075699875597e-05)
2860,180.0,2860,(1.2314704811444699e-11, 0.0016963925445452332)
2870,200.0,2870,(5.340172748447003e-14, 0.00048637701547704637)
2880,200.0,2880,(2.0554252744275914e-11, 0.002384069375693798)
2890,200.0,2890,(9.572898029830412e-14, 0.0026130881160497665)
2900,200.0,2900,(5.4241333646842804e-14, 0.0023720706813037395)
2910,200.0,2910,(2.9179436644710677e-13, 0.005300106015056372)
2920,200.0,2920,(1.6797674362578618e-13, 0.003685872070491314)
2930,200.0,2930,(5.1764148523147924e-14, 0.0027094625402241945)
2940,200.0,2940,(2.7988722450800196e-13, 0.002359083155170083)
2950,200.0,2950,(6.266986929404084e-12, 0.0012453674571588635)
2960,174.0,2960,(2.355893258254582e-12, 0.002370677422732115)
2970,133.0,2970,(5.333511410299252e-13, 0.00026623313897289336)
2980,151.0,2980,(1.680877659282487e-12, 0.00023956525546964258)
2990,200.0,2990,(0.0, 9.168275028059725e-08)
3000,200.0,3000,(6.963318810448982e-13, 0.00012113460979890078)
3010,200.0,3010,(1.3656631381309126e-11, 0.002682154532521963)
3020,200.0,3020,(1.333377852574813e-13, 0.000483206327771768)
3030,200.0,3030,(5.777600620149315e-13, 0.0011344683589413762)
3040,200.0,3040,(3.3595348725157237e-12, 0.0013117038179188967)
3050,200.0,3050,(1.2941037130786981e-14, 0.0003992842976003885)
3060,192.0,3060,(6.050715484207103e-14, 0.0006233964813873172)
3070,200.0,3070,(8.448797217397441e-14, 0.0019052107818424702)
3080,200.0,3080,(1.1102230246251565e-14, 7.137079956009984e-05)
3090,200.0,3090,(5.773853617441205e-14, 0.005129524972289801)
3100,200.0,3100,(5.773159728050814e-15, 8.447076106676832e-05)
3110,200.0,3110,(1.636746294053637e-11, 0.0020883006509393454)
3120,200.0,3120,(1.3614109839465982e-13, 0.005230145528912544)
3130,200.0,3130,(2.355893258254582e-12, 0.0018847854807972908)
3140,200.0,3140,(3.3334446314370325e-14, 0.00033737486228346825)
3150,200.0,3150,(2.958744360626042e-13, 0.007402269635349512)
3160,200.0,3160,(4.604316927725449e-12, 0.001214663847349584)
3170,156.0,3170,(1.2825296380469808e-12, 0.001338451518677175)
3180,193.0,3180,(6.050715484207103e-14, 0.0014995255041867495)
3190,200.0,3190,(5.684341886080802e-14, 2.6702893592300825e-05)
3200,200.0,3200,(1.712519015484304e-14, 0.00037792036891914904)
3210,200.0,3210,(1.4210854715202004e-12, 0.000316461460897699)
3220,200.0,3220,(8.448797217397441e-14, 0.0001799136953195557)
3230,200.0,3230,(1.226796442210798e-13, 0.004284164402633905)
3240,200.0,3240,(2.7853275241795927e-12, 0.0005653347470797598)
3250,200.0,3250,(3.4650060598551136e-13, 0.0011113474611192942)
3260,200.0,3260,(1.1796119636642288e-14, 6.411666254280135e-05)
3270,200.0,3270,(1.920685832601521e-12, 0.0015056065749377012)
3280,200.0,3280,(6.340067360000035e-14, 0.005781433545053005)
3290,200.0,3290,(6.342038005868744e-12, 0.006201771087944508)
3300,200.0,3300,(2.708944180085382e-14, 0.0001046249526552856)
3310,200.0,3310,(5.972111694063642e-12, 0.001112619531340897)
3320,200.0,3320,(5.333511410299252e-13, 0.0006070044473744929)
3330,200.0,3330,(1.2545520178264269e-14, 6.662638043053448e-05)
3340,200.0,3340,(2.498001805406602e-16, 1.1915089999092743e-05)
3350,200.0,3350,(5.5094817597023393e-14, 0.0010475912131369114)
3360,200.0,3360,(6.23945339839338e-13, 0.0008188863284885883)
3370,200.0,3370,(1.7408297026122455e-13, 0.0007477588951587677)
3380,200.0,3380,(4.4986236957811343e-13, 0.0006250524311326444)
3390,200.0,3390,(1.2789769243681803e-13, 2.8815362384193577e-05)
3400,200.0,3400,(1.1102230246251565e-16, 4.105004336452112e-06)
3410,200.0,3410,(3.337607967779377e-15, 0.00026353244902566075)
3420,200.0,3420,(1.7931836571172255e-14, 0.006646495312452316)
3430,200.0,3430,(1.6604773112049998e-14, 0.000600747240241617)
3440,200.0,3440,(3.552713678800501e-13, 0.0010408730013296008)
3450,200.0,3450,(3.197442310920451e-14, 4.708238066086778e-06)
3460,200.0,3460,(1.712519015484304e-14, 0.0004779900482390076)
3470,200.0,3470,(3.197442310920451e-12, 0.0008961400599218905)
3480,200.0,3480,(3.3334446314370325e-14, 0.00028784869937226176)
3490,200.0,3490,(9.572898029830412e-14, 0.0014725964283570647)
3500,200.0,3500,(1.609823385706477e-14, 4.936072218697518e-05)
3510,200.0,3510,(3.552713678800501e-15, 6.010628112562699e-06)
3520,200.0,3520,(1.3219647598816664e-11, 0.0037860721349716187)
3530,200.0,3530,(2.708944180085382e-14, 6.20451319264248e-05)
3540,200.0,3540,(1.8365864384861652e-13, 0.004527471959590912)
3550,200.0,3550,(3.3334446314370325e-14, 0.0024645498488098383)
3560,200.0,3560,(2.589928271845565e-12, 0.001567415427416563)
3570,133.0,3570,(7.847944516470307e-12, 0.006942047271877527)
3580,138.0,3580,(1.1542766742422828e-11, 0.0014491587644442916)
3590,121.0,3590,(1.057376408652999e-12, 0.00033381959656253457)
3600,200.0,3600,(2.942091015256665e-14, 4.859984983340837e-05)
3610,200.0,3610,(6.23945339839338e-13, 0.00029200571589171886)
3620,200.0,3620,(8.881784197001252e-14, 0.0018165612127631903)
3630,200.0,3630,(2.0894397323445446e-12, 0.0031671584583818913)
3640,200.0,3640,(6.963318810448982e-13, 0.0006491105305030942)
3650,200.0,3650,(9.336975637097567e-14, 0.0017887240974232554)
3660,200.0,3660,(1.040778574434853e-11, 0.0015269967261701822)
