epoch,reward,tr,loss
1110,9.0,1110,(1.4175371987334984e-10, 0.04221981763839722)
1120,10.0,1120,(3.197442310920451e-12, 0.0016122272936627269)
1130,9.0,1130,(5.972111694063642e-12, 0.00186918827239424)
1140,9.0,1140,(1.007416372544867e-11, 0.005316712893545628)
1150,10.0,1150,(3.991829089500243e-11, 0.01294714119285345)
1160,9.0,1160,(2.0978419001949078e-10, 0.11324231326580048)
1170,9.0,1170,(6.23945339839338e-13, 0.0003356429224368185)
1180,9.0,1180,(1.7408297026122455e-11, 0.009323742240667343)
1190,9.0,1190,(6.87805368215777e-12, 0.003307224018499255)
1200,8.0,1200,(9.240608278560103e-12, 0.004885115195065737)
1210,10.0,1210,(1.594813170413545e-11, 0.005070918705314398)
1220,9.0,1220,(6.004086117172847e-13, 0.00018536530842538923)
1230,10.0,1230,(1.676796479443965e-10, 0.13044777512550354)
1240,9.0,1240,(2.8776980798284058e-11, 0.007689974270761013)
1250,9.0,1250,(1.2262635351589779e-11, 0.006361935753375292)
1260,8.0,1260,(1.2825296380469808e-12, 0.0007855560397729278)
1270,9.0,1270,(3.133813208933134e-10, 0.09736648947000504)
1280,10.0,1280,(6.888933867799096e-11, 0.019883697852492332)
1290,10.0,1290,(2.1614710021822248e-11, 0.004387557506561279)
1300,10.0,1300,(3.552713678800501e-13, 0.00021134103008080274)
1310,10.0,1310,(1.1102230246251565e-14, 5.363846867112443e-06)
1320,10.0,1320,(4.604316927725449e-12, 0.003800609614700079)
1330,11.0,1330,(1.7037482535897652e-11, 0.004145389422774315)
1340,9.0,1340,(1.3370993201533565e-10, 0.04117515683174133)
1350,10.0,1350,(5.0182080713057076e-14, 2.65184098680038e-05)
1360,9.0,1360,(4.6556181132473284e-10, 0.16838093101978302)
1370,10.0,1370,(8.181233468462779e-11, 0.027179688215255737)
1380,10.0,1380,(1.893241119432787e-11, 0.004460281226783991)
1390,9.0,1390,(9.094947017729282e-13, 0.0006004901370033622)
1400,9.0,1400,(1.2825296380469808e-12, 0.000580997031647712)
1410,10.0,1410,(2.0293455804676341e-10, 0.07463018596172333)
1420,8.0,1420,(3.370246304257307e-10, 0.13141952455043793)
1430,10.0,1430,(1.566746732351021e-12, 0.0005982720758765936)
1440,10.0,1440,(2.589928271845565e-12, 0.0008266277727670968)
1450,9.0,1450,(1.0267342531733448e-12, 0.0004686638421844691)
1460,8.0,1460,(5.333511410299252e-13, 0.00025654301862232387)
1470,8.0,1470,(2.025104528513566e-10, 0.0795307606458664)
1480,13.0,1480,(1.2683631922527638e-11, 0.003405483905225992)
1490,15.0,1490,(5.374900524657278e-09, 4.0217695236206055)
1500,18.0,1500,(1.6044943151882762e-12, 0.0006179081974551082)
1510,22.0,1510,(5.6137317017146415e-12, 0.0018663443624973297)
1520,28.0,1520,(4.7983839124299266e-12, 0.001841317513026297)
1530,19.0,1530,(1.594813170413545e-11, 0.01067440677434206)
1540,25.0,1540,(6.266986929404084e-12, 0.0023374781012535095)
1550,21.0,1550,(4.4146908351194725e-12, 0.003109220415353775)
1560,24.0,1560,(2.581979074989249e-11, 0.005887201987206936)
1570,18.0,1570,(9.642997511605245e-11, 0.023557590320706367)
1580,20.0,1580,(8.038014698286133e-14, 2.6136731321457773e-05)
1590,19.0,1590,(1.0267342531733448e-12, 0.00043729893513955176)
1600,16.0,1600,(1.1039302805215812e-08, 4.214944839477539)
1610,31.0,1610,(1.1639045283118321e-10, 0.10980457067489624)
1620,26.0,1620,(7.51754214434186e-12, 0.003023565048351884)
1630,19.0,1630,(1.1383249898244685e-10, 0.053006336092948914)
1640,24.0,1640,(8.881784197001252e-14, 6.253813626244664e-05)
1650,28.0,1650,(4.298783551348606e-13, 0.0001385892683174461)
1660,80.0,1660,(5.752776033318696e-11, 0.029228853061795235)
1670,70.0,1670,(9.331646566579366e-12, 0.004367524292320013)
1680,33.0,1680,(1.6232037935992594e-10, 0.10237020254135132)
1690,59.0,1690,(3.197442310920451e-12, 0.001242844620719552)
1700,52.0,1700,(1.6914469824769185e-11, 0.00962261762470007)
1710,57.0,1710,(4.106937012693379e-12, 0.002670609625056386)
1720,62.0,1720,(6.004086117172847e-13, 0.00020890797895845026)
1730,57.0,1730,(3.8689051962137455e-12, 0.0015124231576919556)
1740,52.0,1740,(9.699352432335218e-12, 0.004015695303678513)
1750,71.0,1750,(2.7853275241795927e-12, 0.0008772697765380144)
1760,48.0,1760,(9.208989126818778e-11, 0.08107712119817734)
1770,61.0,1770,(1.3656631381309126e-11, 0.007954048924148083)
1780,102.0,1780,(1.2262635351589779e-11, 0.007717722561210394)
1790,49.0,1790,(1.1042278202921807e-11, 0.0029067269060760736)
1800,36.0,1800,(7.114753231007853e-12, 0.0025958833284676075)
1810,71.0,1810,(6.284395226430206e-11, 0.035323191434144974)
1820,75.0,1820,(6.87805368215777e-12, 0.00180398253723979)
1830,31.0,1830,(3.197442310920451e-12, 0.0009696754277683794)
1840,22.0,1840,(2.0463630789890885e-12, 0.0008026073919609189)
1850,34.0,1850,(7.194245199571014e-12, 0.005703240167349577)
1860,31.0,1860,(6.192824031359123e-12, 0.0026389651466161013)
1870,32.0,1870,(1.6067591701585116e-11, 0.0062700011767446995)
1880,36.0,1880,(6.439293542825908e-14, 5.09546443936415e-05)
1890,31.0,1890,(7.781864042044617e-11, 0.045568108558654785)
1900,21.0,1900,(6.439293542825908e-14, 2.2676018488709815e-05)
1910,25.0,1910,(3.3595348725157237e-12, 0.0008920194813981652)
1920,29.0,1920,(7.599698648164122e-12, 0.0032720803283154964)
1930,17.0,1930,(1.1241230168934635e-11, 0.008091661147773266)
1940,29.0,1940,(4.352074256530614e-12, 0.004446216393262148)
1950,20.0,1950,(1.7408297026122455e-13, 4.0641574742039666e-05)
1960,23.0,1960,(1.2825296380469808e-12, 0.0009223512024618685)
1970,22.0,1970,(2.589928271845565e-12, 0.0025489171966910362)
1980,24.0,1980,(1.057376408652999e-12, 0.0003633614396676421)
1990,17.0,1990,(5.130118552187923e-12, 0.002446662401780486)
2000,23.0,2000,(6.192824031359123e-12, 0.002532333368435502)
2010,27.0,2010,(2.355893258254582e-12, 0.0005447216099128127)
2020,47.0,2020,(3.197442310920451e-12, 0.0013849735260009766)
2030,139.0,2030,(4.106937012693379e-12, 0.0010464803781360388)
2040,71.0,2040,(3.552713678800501e-15, 1.8708969946601428e-06)
2050,46.0,2050,(1.389999226830696e-13, 9.65398212429136e-05)
2060,35.0,2060,(5.843547867812049e-11, 0.05162473022937775)
2070,29.0,2070,(5.684341886080802e-14, 5.09035999129992e-05)
2080,42.0,2080,(5.333511410299252e-13, 0.00015080980665516108)
2090,55.0,2090,(8.881784197001252e-14, 2.557904736022465e-05)
2100,50.0,2100,(1.176836406102666e-13, 5.175767364562489e-05)
2110,50.0,2110,(1.489519618758095e-11, 0.006243071518838406)
2120,141.0,2120,(1.3111733920823099e-11, 0.009850294329226017)
2130,35.0,2130,(2.7360336218862358e-12, 0.0013655045768246055)
2140,28.0,2140,(2.3888446776254568e-11, 0.017834628000855446)
2150,67.0,2150,(2.0655921417755962e-11, 0.006200419273227453)
2160,37.0,2160,(2.106403940160817e-11, 0.0048689646646380424)
2170,35.0,2170,(1.879385536085465e-12, 0.0007078963099047542)
2180,55.0,2180,(5.130118552187923e-12, 0.0040370565839111805)
2190,34.0,2190,(3.3795188869589765e-13, 0.0001543259568279609)
2200,23.0,2200,(5.7558402488666616e-12, 0.01359640248119831)
2210,22.0,2210,(2.8776980798284058e-11, 0.03175940737128258)
2220,39.0,2220,(8.881784197001252e-12, 0.0026522583793848753)
2230,51.0,2230,(2.722266856380884e-13, 0.00012289911683183163)
2240,75.0,2240,(2.877698079828406e-13, 0.0001587345905136317)
2250,25.0,2250,(4.107825191113079e-13, 0.00028887705411762)
2260,23.0,2260,(1.920685832601521e-12, 0.0007640940020792186)
2270,22.0,2270,(7.216449660063518e-13, 0.0007085688994266093)
2280,24.0,2280,(5.648925771595259e-12, 0.009971296414732933)
2290,20.0,2290,(7.993605777301127e-11, 0.13759416341781616)
2300,27.0,2300,(4.863665026277886e-12, 0.006055776495486498)
2310,24.0,2310,(5.843547867812049e-11, 0.04661978781223297)
2320,18.0,2320,(1.2366996315904544e-11, 0.018684128299355507)
2330,23.0,2330,(6.120126627706668e-11, 0.031366586685180664)
2340,16.0,2340,(1.7195134205394424e-12, 0.0006621256470680237)
2350,23.0,2350,(1.4666046155298318e-11, 0.0039373356848955154)
2360,20.0,2360,(3.189493114064135e-11, 0.010743292048573494)
2370,21.0,2370,(3.552713678800501e-15, 9.965201570594218e-07)
2380,21.0,2380,(1.6080514697591752e-10, 0.17390693724155426)
2390,34.0,2390,(1.1141310096718371e-11, 0.00429412629455328)
2400,27.0,2400,(8.617551117140465e-12, 0.0038188279140740633)
2410,39.0,2410,(1.7391643680753077e-12, 0.0047858408652246)
2420,27.0,2420,(3.482014676592371e-11, 0.0103127621114254)
2430,33.0,2430,(1.9390938632568577e-08, 5.30075740814209)
2440,27.0,2440,(2.3743229604633598e-11, 0.004811572842299938)
2450,21.0,2450,(7.910810895239706e-12, 0.0009941498283296824)
2460,18.0,2460,(1.332844945522993e-11, 0.007903607562184334)
2470,17.0,2470,(1.8417267710901797e-11, 0.0036654332652688026)
2480,21.0,2480,(1.0845102593748379e-11, 0.004798516631126404)
2490,23.0,2490,(3.197442310920451e-14, 0.00020960466645192355)
2500,21.0,2500,(2.176481217475157e-12, 0.004033361095935106)
2510,25.0,2510,(2.0117685295417687e-11, 0.0040502771735191345)
2520,20.0,2520,(2.7360336218862358e-12, 0.00048354180762544274)
2530,35.0,2530,(3.0137004003449874e-12, 0.004928972572088242)
2540,29.0,2540,(1.985123176950765e-11, 0.004788447171449661)
2550,24.0,2550,(3.6665115388245795e-12, 0.0006337133818306029)
2560,24.0,2560,(2.3309354446610087e-11, 0.004618726670742035)
2570,26.0,2570,(1.3111733920823099e-11, 0.004744531121104956)
2580,24.0,2580,(7.436273818939299e-12, 0.004512757062911987)
2590,29.0,2590,(2.6429081145806776e-11, 0.0067871022038161755)
2600,22.0,2600,(2.958211453574222e-11, 0.005775162950158119)
2610,24.0,2610,(8.953948693601887e-13, 0.0019880125764757395)
2620,28.0,2620,(4.308564616195554e-11, 0.13759079575538635)
2630,29.0,2630,(2.877698079828406e-13, 7.377551810350269e-05)
2640,27.0,2640,(1.6270007563434774e-10, 0.03867901861667633)
2650,25.0,2650,(1.4389600622166654e-12, 0.0031588717829436064)
2660,26.0,2660,(2.2737367544323206e-13, 0.0003387513570487499)
2670,29.0,2670,(1.4389600622166654e-12, 0.0058804722502827644)
2680,64.0,2680,(1.636746294053637e-11, 0.04606527090072632)
2690,40.0,2690,(1.6792345292060418e-11, 0.0854717567563057)
2700,33.0,2700,(4.4986236957811343e-13, 0.0011244685156270862)
2710,23.0,2710,(2.323752301691684e-11, 0.003670313861221075)
2720,34.0,2720,(2.7853275241795927e-12, 0.0023125545121729374)
2730,24.0,2730,(1.1141310096718371e-11, 0.050243839621543884)
2740,19.0,2740,(9.15045816896054e-12, 0.00506701460108161)
2750,31.0,2750,(7.931877377131968e-12, 0.0010010628029704094)
2760,26.0,2760,(1.609823385706477e-14, 5.8105841162614524e-05)
2770,70.0,2770,(1.7721935030579061e-13, 0.0017428396968171)
2780,27.0,2780,(4.154732113903492e-13, 0.0034644228871911764)
2790,71.0,2790,(3.508582313571651e-13, 0.004930378869175911)
2800,56.0,2800,(2.9179436644710677e-13, 0.009191472083330154)
2810,34.0,2810,(1.1510792319313623e-12, 0.0007892356370575726)
2820,54.0,2820,(1.4389600622166654e-12, 0.008347973227500916)
2830,43.0,2830,(1.5298873279334657e-12, 0.008221112191677094)
2840,27.0,2840,(3.38673533661904e-12, 0.020419180393218994)
2850,48.0,2850,(2.4482638139033952e-12, 0.0014257649891078472)
2860,26.0,2860,(5.935030245041162e-11, 0.011411910876631737)
2870,52.0,2870,(8.264500195309665e-13, 0.0006684103864245117)
2880,54.0,2880,(2.638333995719222e-12, 0.0020741389598697424)
2890,48.0,2890,(1.4210854715202004e-12, 0.0003591652202885598)
2900,62.0,2900,(1.1195488980320079e-12, 0.0007290745852515101)
2910,43.0,2910,(8.038014698286133e-14, 2.4124416086124256e-05)
2920,62.0,2920,(1.6797674362578618e-13, 0.0022966680116951466)
2930,124.0,2930,(1.4210854715202004e-14, 6.630216375924647e-06)
2940,52.0,2940,(1.176836406102666e-13, 8.686722867423669e-05)
2950,42.0,2950,(5.010436510133331e-13, 0.000850056647323072)
2960,111.0,2960,(9.652834087603424e-12, 0.035818807780742645)
2970,47.0,2970,(2.708944180085382e-14, 0.00010395295248599723)
2980,84.0,2980,(1.6209256159527285e-13, 0.0020091806072741747)
2990,62.0,2990,(5.0182080713057076e-14, 9.099495218833908e-05)
3000,56.0,3000,(6.4930283372177655e-12, 0.002582732355222106)
3010,45.0,3010,(1.0419443086107094e-12, 0.00545969232916832)
3020,122.0,3020,(1.1431133817296768e-12, 0.008392427116632462)
3030,41.0,3030,(7.993605777301127e-13, 0.005500675179064274)
3040,62.0,3040,(3.4141578453272814e-12, 0.00045527913607656956)
3050,47.0,3050,(9.336975637097567e-14, 0.0006736848154105246)
3060,148.0,3060,(8.662515149637784e-14, 0.0007015923620201647)
3070,94.0,3070,(4.907185768843192e-13, 0.0005047722370363772)
3080,40.0,3080,(3.189493114064135e-11, 0.012143393978476524)
3090,200.0,3090,(1.7972401344934497e-11, 0.04952103644609451)
3100,41.0,3100,(7.216449660063518e-13, 0.00035573940840549767)
3110,44.0,3110,(4.167777234442838e-12, 0.001638448447920382)
3120,32.0,3120,(3.637978807091713e-12, 0.001462494838051498)
3130,56.0,3130,(1.4213075161251254e-11, 0.003676816588267684)
3140,46.0,3140,(9.240608278560103e-12, 0.030256181955337524)
3150,44.0,3150,(3.3795188869589765e-13, 0.00015884274034760892)
3160,60.0,3160,(1.879385536085465e-12, 0.000971963454503566)
3170,55.0,3170,(2.4016344468691386e-12, 0.002012002980336547)
3180,101.0,3180,(6.242228955954943e-14, 0.001275244983844459)
3190,48.0,3190,(8.881784197001252e-12, 0.044797495007514954)
3200,27.0,3200,(1.2472245458639009e-11, 0.009651124477386475)
3210,36.0,3210,(2.877698079828406e-13, 0.00010204144928138703)
3220,31.0,3220,(1.8417267710901797e-11, 0.0034057064913213253)
3230,40.0,3230,(7.796263634674006e-13, 0.005733565427362919)
3240,36.0,3240,(1.7391643680753077e-12, 0.011001684702932835)
3250,50.0,3250,(2.7605695507304517e-12, 0.006598533131182194)
3260,27.0,3260,(3.4141578453272814e-12, 0.08334802836179733)
3270,31.0,3270,(2.1476598277558878e-11, 0.01881752721965313)
3280,61.0,3280,(1.4551915228366852e-11, 0.0909743383526802)
3290,50.0,3290,(1.0267342531733448e-12, 0.004805753007531166)
3300,29.0,3300,(1.1510792319313623e-12, 0.006431956775486469)
3310,34.0,3310,(2.3453683439811357e-11, 0.006666881497949362)
3320,28.0,3320,(1.2825296380469808e-12, 0.0007730434881523252)
3330,27.0,3330,(1.2262635351589779e-11, 0.010892325080931187)
3340,109.0,3340,(3.8689051962137455e-12, 0.023148871958255768)
3350,58.0,3350,(1.5126788710517758e-14, 0.001140853390097618)
3360,65.0,3360,(2.1360690993788012e-13, 0.00012776201765518636)
3370,171.0,3370,(8.038014698286133e-14, 0.001960089663043618)
3380,68.0,3380,(1.189992548944474e-11, 0.0017665891209617257)
3390,48.0,3390,(1.3860024239420454e-12, 0.002648183610290289)
3400,93.0,3400,(8.617551117140465e-12, 0.0021245635580271482)
3410,102.0,3410,(2.22427631868527e-11, 0.002617867896333337)
3420,57.0,3420,(1.167177465788427e-12, 0.003163000335916877)
3430,115.0,3430,(1.1834977442504169e-12, 0.0005739613552577794)
3440,54.0,3440,(4.298783551348606e-13, 0.0003591832937672734)
3450,55.0,3450,(9.094947017729282e-13, 0.00014772800204809755)
3460,47.0,3460,(5.333511410299252e-13, 0.004707162268459797)
3470,65.0,3470,(5.889733145636455e-13, 0.00010064457455882803)
3480,40.0,3480,(3.122524461218745e-11, 0.020197248086333275)
3490,36.0,3490,(4.397593400540245e-13, 0.0009285016567446291)
3500,56.0,3500,(2.3901158829886526e-12, 0.05920647457242012)
3510,40.0,3510,(5.134781488891349e-15, 0.00012696020712610334)
3520,53.0,3520,(2.4482638139033952e-12, 0.00042587739881128073)
3530,35.0,3530,(2.2037927038809357e-13, 0.0010554306209087372)
3540,34.0,3540,(2.2037927038809357e-13, 0.0012902567395940423)
3550,45.0,3550,(1.0267342531733448e-12, 0.003150087548419833)
3560,60.0,3560,(8.993500388854159e-14, 0.0038546251598745584)
3570,87.0,3570,(2.7853275241795927e-12, 0.011419298127293587)
3580,109.0,3580,(9.814371537686384e-14, 5.262922786641866e-05)
3590,69.0,3590,(6.266986929404084e-12, 0.004738850984722376)
3600,83.0,3600,(1.2526091275333329e-13, 0.0021478806156665087)
3610,74.0,3610,(9.775125153765885e-11, 0.011487935669720173)
3620,74.0,3620,(3.774758283725532e-14, 1.314001656282926e-05)
3630,82.0,3630,(6.23945339839338e-13, 0.00019163689285051078)
3640,76.0,3640,(1.8590684547348246e-12, 0.005450887605547905)
3650,75.0,3650,(7.274625346553876e-12, 0.00841288361698389)
3660,83.0,3660,(7.73159314348959e-13, 0.0003909717779606581)
3670,195.0,3670,(1.6044943151882762e-12, 0.0011465296847745776)
3680,40.0,3680,(3.4141578453272814e-12, 0.000748880673199892)
3690,42.0,3690,(2.2037927038809357e-13, 0.00037677178625017405)
3700,160.0,3700,(2.83550960489265e-12, 0.014079171232879162)
3710,135.0,3710,(8.185452315956354e-12, 0.0073126559145748615)
3720,40.0,3720,(1.4210854715202004e-14, 0.00015946234634611756)
3730,71.0,3730,(1.2545520178264269e-14, 5.4387135605793446e-05)
3740,38.0,3740,(6.839084853993427e-12, 0.0008281776681542397)
3750,75.0,3750,(3.552713678800501e-15, 1.6678010069881566e-05)
3760,57.0,3760,(1.6797674362578618e-13, 0.00045597125426866114)
3770,107.0,3770,(1.7195134205394424e-12, 0.002233759732916951)
3780,51.0,3780,(1.6914469824769185e-11, 0.006507206242531538)
3790,48.0,3790,(1.1273482147799996e-12, 0.009036696515977383)
3800,119.0,3800,(5.899725152858082e-12, 0.0031585502438247204)
3810,88.0,3810,(8.617551117140465e-12, 0.002464975928887725)
3820,62.0,3820,(7.194245199571014e-12, 0.0046973200514912605)
3830,55.0,3830,(4.863665026277886e-12, 0.01253849733620882)
3840,132.0,3840,(1.167177465788427e-12, 0.0051765223033726215)
3850,67.0,3850,(5.983914058704798e-11, 2.0242209434509277)
3860,152.0,3860,(2.70066469187924e-11, 0.0032433674205094576)
3870,175.0,3870,(0.0, 1.6621584109088872e-09)
3880,167.0,3880,(4.863665026277886e-12, 0.002760082483291626)
3890,194.0,3890,(2.025157819218748e-12, 0.009536137804389)
3900,111.0,3900,(4.2502112940212555e-13, 0.02304799295961857)
3910,34.0,3910,(2.0041746040533326e-12, 0.005298439878970385)
3920,32.0,3920,(1.4210854715202004e-14, 0.0003757266094908118)
3930,30.0,3930,(1.1161782609292459e-10, 0.02411317266523838)
3940,36.0,3940,(2.8141045049778768e-11, 0.0996665209531784)
3950,35.0,3950,(1.176836406102666e-13, 0.0005547388573177159)
3960,72.0,3960,(3.552713678800501e-13, 0.001216525910422206)
3970,34.0,3970,(1.5126788710517758e-14, 0.0003068400837946683)
3980,30.0,3980,(1.333377852574813e-13, 0.00035709876101464033)
3990,90.0,3990,(1.4213075161251254e-11, 0.019552860409021378)
4000,43.0,4000,(8.038014698286133e-14, 2.9671435186173767e-05)
4010,52.0,4010,(3.68086117141786e-12, 0.028617488220334053)
4020,58.0,4020,(5.403677505455562e-12, 0.0012141320621594787)
4030,45.0,4030,(1.2545520178264269e-14, 2.529526682337746e-05)
4040,43.0,4040,(1.1102230246251565e-16, 7.693780048612098e-07)
4050,39.0,4050,(4.352074256530614e-12, 0.0035015130415558815)
4060,45.0,4060,(5.334843677928802e-12, 0.006711223162710667)
4070,79.0,4070,(1.3574280588457555e-11, 0.0016629556193947792)
4080,41.0,4080,(1.7408297026122455e-11, 0.0070977769792079926)
4090,74.0,4090,(9.454242944073599e-14, 0.005086006596684456)
4100,49.0,4100,(5.196468255697084e-13, 0.022127078846096992)
4110,44.0,4110,(1.1470893679366156e-12, 0.05554747208952904)
4120,43.0,4120,(3.224198685813917e-12, 0.018207170069217682)
4130,58.0,4130,(4.4366732510070506e-11, 0.01821482740342617)
4140,53.0,4140,(6.120659534758488e-13, 0.0016877620946615934)
4150,69.0,4150,(1.2545520178264269e-14, 6.115815631346777e-05)
4160,49.0,4160,(1.2789769243681803e-13, 0.0013753367820754647)
4170,59.0,4170,(5.5094817597023393e-14, 6.504354132630397e-06)
