epoch,reward,tr,loss
720,30.0,720,(3.3427483003833913e-11, 0.015597057528793812)
730,22.0,730,(4.4146908351194725e-12, 0.0018044686876237392)
740,22.0,740,(4.397060493488425e-11, 0.01780916564166546)
750,44.0,750,(6.568967592102126e-12, 0.002388495020568371)
760,102.0,760,(7.73159314348959e-13, 0.0002798713103402406)
770,51.0,770,(2.6429081145806776e-11, 0.013307549990713596)
780,36.0,780,(1.389999226830696e-13, 5.0472455768613145e-05)
790,114.0,790,(1.0267342531733448e-12, 0.00037109185359440744)
800,54.0,800,(1.7408297026122455e-11, 0.006777834612876177)
810,82.0,810,(1.4930279235159105e-10, 0.06849320977926254)
820,21.0,820,(1.0632916769282019e-10, 0.050428058952093124)
830,48.0,830,(2.5424107263916085e-12, 0.0008661618339829147)
840,30.0,840,(1.0388490068180545e-10, 0.05002838000655174)
850,14.0,850,(3.1391778065881226e-11, 0.009952639229595661)
860,17.0,860,(1.1241230168934635e-11, 0.004037965554744005)
870,15.0,870,(7.599698648164122e-12, 0.003967673983424902)
880,18.0,880,(4.167777234442838e-12, 0.002024577697739005)
890,18.0,890,(9.979572723750607e-12, 0.003201816463842988)
900,46.0,900,(9.208989126818778e-11, 0.034951984882354736)
910,29.0,910,(1.5475620784854982e-11, 0.00540003040805459)
920,23.0,920,(1.0632916769282019e-10, 0.048565272241830826)
930,25.0,930,(3.552713678800501e-15, 7.942528554849559e-07)
940,17.0,940,(2.2879920180685076e-11, 0.008506915532052517)
950,58.0,950,(1.9323653788205775e-11, 0.010201784782111645)
960,66.0,960,(3.2741809263825417e-11, 0.009792311117053032)
970,38.0,970,(7.993605777301127e-13, 0.0003996941086370498)
980,40.0,980,(2.2737367544323206e-11, 0.007638752926141024)
990,31.0,990,(1.6548984405062583e-11, 0.006412009708583355)
1000,51.0,1000,(2.0894397323445446e-12, 0.0006603231886401772)
1010,38.0,1010,(1.389999226830696e-13, 5.13570848852396e-05)
1020,41.0,1020,(4.4565240386873484e-11, 0.026227915659546852)
1030,38.0,1030,(2.2313262348916396e-11, 0.013357928954064846)
1040,25.0,1040,(1.4210854715202004e-12, 0.0006564324139617383)
1050,47.0,1050,(3.3595348725157237e-12, 0.0013743112795054913)
1060,48.0,1060,(4.604316927725449e-12, 0.0023815787862986326)
1070,29.0,1070,(2.673639087902302e-11, 0.02648872882127762)
1080,34.0,1080,(3.197442310920451e-12, 0.001732146367430687)
1090,21.0,1090,(1.1102230246251565e-14, 2.646250322868582e-06)
1100,21.0,1100,(1.2825296380469808e-12, 0.0006087208748795092)
1110,28.0,1110,(7.677058988520002e-11, 0.041938405483961105)
1120,25.0,1120,(3.824185412781844e-11, 0.016088657081127167)
1130,26.0,1130,(6.004086117172847e-13, 0.00025751389330253005)
1140,27.0,1140,(4.637401573859279e-11, 0.018103213980793953)
1150,19.0,1150,(1.676796479443965e-10, 0.12411994487047195)
1160,31.0,1160,(1.3096723705530167e-10, 0.11582459509372711)
1170,29.0,1170,(2.589928271845565e-12, 0.0011470788158476353)
1180,25.0,1180,(3.197442310920451e-12, 0.0038876754697412252)
1190,32.0,1190,(3.3795188869589765e-13, 0.00014434554032050073)
1200,163.0,1200,(2.7605695507304517e-12, 0.004497138783335686)
1210,37.0,1210,(1.4210854715202004e-14, 5.262727427179925e-06)
1220,93.0,1220,(1.680877659282487e-12, 0.0011646193452179432)
1230,48.0,1230,(1.2789769243681803e-13, 3.569787077140063e-05)
1240,40.0,1240,(2.4016344468691386e-12, 0.0024294278118759394)
1250,94.0,1250,(2.4202861936828413e-13, 9.047261119121686e-05)
1260,29.0,1260,(9.240608278560103e-12, 0.009685304015874863)
1270,40.0,1270,(9.331646566579366e-12, 0.0030264761298894882)
1280,38.0,1280,(1.1542766742422828e-11, 0.004768307786434889)
1290,20.0,1290,(4.298783551348606e-13, 0.0003477000573184341)
1300,30.0,1300,(4.298783551348606e-13, 0.0015342909609898925)
1310,30.0,1310,(3.552713678800501e-13, 0.00020186271285638213)
1320,35.0,1320,(2.220446049250313e-12, 0.004105176776647568)
1330,21.0,1330,(7.993605777301127e-13, 0.00018851425556931645)
1340,26.0,1340,(1.7783552408445757e-11, 0.004710696171969175)
1350,60.0,1350,(4.2016612411543974e-11, 0.046910785138607025)
1360,148.0,1360,(1.759037360216098e-12, 0.0014804569073021412)
1370,153.0,1370,(7.73159314348959e-13, 0.0002147793275071308)
1380,88.0,1380,(1.4210854715202004e-12, 0.0006088856025598943)
1390,81.0,1390,(8.038014698286133e-14, 5.2823124860879034e-05)
1400,73.0,1400,(2.377932517561021e-09, 4.590810775756836)
1410,41.0,1410,(2.829958489769524e-11, 0.08148033171892166)
1420,59.0,1420,(1.6427748050773516e-11, 0.011285222135484219)
1430,45.0,1430,(2.210243099654008e-11, 0.0391399972140789)
1440,123.0,1440,(2.722266856380884e-13, 9.969010716304183e-05)
1450,83.0,1450,(7.73159314348959e-13, 0.0005253105773590505)
1460,59.0,1460,(5.403677505455562e-12, 0.0008853952749632299)
1470,38.0,1470,(5.684341886080802e-14, 1.147644070442766e-05)
1480,46.0,1480,(3.122524461218745e-11, 0.14577265083789825)
1490,58.0,1490,(2.0466508487970714e-09, 3.036229133605957)
1500,45.0,1500,(1.5126122576702983e-11, 0.01664547808468342)
1510,82.0,1510,(2.7853275241795927e-12, 0.0009909800719469786)
1520,101.0,1520,(3.197442310920451e-14, 1.0616051440592855e-05)
1530,41.0,1530,(5.115907697472721e-13, 0.00028027829830534756)
1540,43.0,1540,(1.6044943151882762e-12, 0.0005800434737466276)
1550,147.0,1550,(5.6843418860808015e-12, 0.007410189602524042)
1560,100.0,1560,(3.1709079806319096e-12, 0.031098859384655952)
1570,81.0,1570,(3.197442310920451e-14, 3.5891865991288796e-05)
1580,115.0,1580,(1.2825296380469808e-12, 0.0013960511423647404)
1590,63.0,1590,(4.7983839124299266e-12, 0.0017950620967894793)
1600,98.0,1600,(2.220446049250313e-12, 0.0027706644032150507)
1610,55.0,1610,(2.5424107263916085e-12, 0.018960852175951004)
1620,58.0,1620,(6.067168989432048e-10, 4.0787482261657715)
1630,70.0,1630,(5.981037887181628e-11, 0.013437019661068916)
1640,48.0,1640,(1.5126122576702983e-11, 0.02327011525630951)
1650,128.0,1650,(9.15045816896054e-12, 0.0019050650298595428)
1660,117.0,1660,(8.881784197001252e-14, 0.00018006082973442972)
1670,112.0,1670,(1.6044943151882762e-12, 0.0009729299927130342)
1680,131.0,1680,(1.7972401344934497e-11, 0.003117814427241683)
1690,112.0,1690,(1.8696155734687636e-13, 0.00026500524836592376)
1700,127.0,1700,(2.2037927038809357e-13, 0.0005401460803113878)
1710,78.0,1710,(1.1492251594802383e-11, 0.0018369413446635008)
1720,139.0,1720,(1.8207657603852567e-14, 3.5370991099625826e-05)
1730,176.0,1730,(8.264500195309665e-13, 0.0010760719887912273)
1740,73.0,1740,(1.1351497519740406e-10, 0.013488196767866611)
1750,110.0,1750,(4.907185768843192e-13, 0.002682253485545516)
1760,64.0,1760,(7.677058988520002e-11, 0.015535839833319187)
1770,87.0,1770,(6.486822190510111e-11, 0.009494229219853878)
1780,37.0,1780,(3.927969061123804e-12, 0.0017953449860215187)
1790,48.0,1790,(2.220446049250313e-12, 0.002119269920513034)
1800,61.0,1800,(2.4202861936828413e-13, 0.0006862555746920407)
1810,33.0,1810,(1.6209256159527285e-13, 0.00016646830772515386)
1820,17.0,1820,(2.673639087902302e-11, 0.010115324519574642)
1830,31.0,1830,(1.2647040747992833e-08, 3.640247344970703)
1840,51.0,1840,(4.046984969363621e-12, 0.001048749079927802)
1850,70.0,1850,(1.0419443086107094e-12, 0.00598186394199729)
1860,80.0,1860,(1.5534351582857653e-11, 0.00270703062415123)
1870,97.0,1870,(3.2511771053123084e-12, 0.00912667065858841)
1880,95.0,1880,(9.331646566579366e-12, 0.04766513779759407)
1890,94.0,1890,(4.4986236957811343e-13, 0.0001921190705616027)
1900,200.0,1900,(3.695266315162371e-12, 0.002955181524157524)
1910,95.0,1910,(6.120659534758488e-13, 0.0010154618648812175)
1920,127.0,1920,(2.942091015256665e-14, 0.0001300140138482675)
1930,200.0,1930,(3.552713678800501e-15, 7.1457261583418585e-06)
1940,171.0,1940,(1.0746958878371515e-11, 0.0019847184885293245)
1950,200.0,1950,(1.7408297026122455e-13, 0.0003648445417638868)
1960,118.0,1960,(4.440892098500626e-16, 1.893241119432787e-07)
1970,155.0,1970,(3.5974001555416635e-13, 0.0023332613054662943)
1980,200.0,1980,(7.861489237370733e-13, 0.0023439377546310425)
1990,112.0,1990,(6.284395226430206e-11, 0.010429744608700275)
2000,157.0,2000,(1.7408297026122455e-13, 0.0005868389271199703)
2010,200.0,2010,(4.3479109201882693e-13, 0.003416484221816063)
2020,200.0,2020,(2.7988722450800196e-13, 0.005708823446184397)
2030,140.0,2030,(9.106604359487847e-14, 0.0006192958098836243)
2040,138.0,2040,(1.6797674362578618e-13, 0.002220842521637678)
2050,200.0,2050,(3.197442310920451e-14, 4.7894372983137146e-05)
2060,190.0,2060,(2.9878322038712213e-12, 0.0030890724156051874)
2070,118.0,2070,(1.7000845176085022e-12, 0.0031325824093073606)
2080,97.0,2080,(1.1510792319313623e-12, 0.00034109866828657687)
2090,72.0,2090,(2.025157819218748e-12, 0.006194638554006815)
2100,200.0,2100,(7.114753231007853e-12, 0.013633903115987778)
2110,149.0,2110,(3.927969061123804e-12, 0.0008772274013608694)
2120,134.0,2120,(6.439293542825908e-14, 7.368953811237589e-05)
2130,102.0,2130,(3.774758283725532e-14, 4.0885126509238034e-05)
2140,105.0,2140,(1.4570566975180554e-12, 0.00043876597192138433)
2150,200.0,2150,(1.0746958878371515e-11, 0.002841311739757657)
2160,200.0,2160,(1.566746732351021e-12, 0.002249970333650708)
2170,200.0,2170,(9.15045816896054e-12, 0.0030928102787584066)
2180,200.0,2180,(1.5298873279334657e-12, 0.0032098351512104273)
2190,195.0,2190,(1.566746732351021e-12, 0.007456604391336441)
2200,115.0,2200,(1.2825296380469808e-12, 0.00918703805655241)
2210,200.0,2210,(5.773159728050814e-15, 3.561982339306269e-06)
2220,200.0,2220,(6.439293542825908e-14, 5.0367492804070935e-05)
2230,96.0,2230,(2.220446049250313e-15, 4.6155787458701525e-06)
2240,200.0,2240,(2.0463630789890885e-12, 0.000579102139454335)
2250,200.0,2250,(1.3138629073594643e-11, 0.001672029378823936)
2260,200.0,2260,(2.83550960489265e-12, 0.0013210286851972342)
2270,184.0,2270,(9.336975637097567e-14, 0.008435028605163097)
2280,161.0,2280,(4.5364600964603596e-11, 0.01012861356139183)
2290,91.0,2290,(9.699352432335218e-12, 0.00404411880299449)
2300,157.0,2300,(1.3111733920823099e-11, 0.0048295496962964535)
2310,200.0,2310,(2.2737367544323206e-13, 0.00019723523291759193)
2320,155.0,2320,(3.774758283725532e-14, 3.63849030691199e-05)
2330,123.0,2330,(2.638333995719222e-12, 0.0012517364230006933)
2340,119.0,2340,(5.773159728050814e-15, 3.907455266016768e-06)
2350,99.0,2350,(6.719069745031447e-13, 0.0002417845098534599)
2360,86.0,2360,(2.345901251032956e-13, 0.0005015954375267029)
2370,90.0,2370,(1.8389734179891093e-12, 0.0003845679748337716)
2380,125.0,2380,(1.920685832601521e-12, 0.0007946568657644093)
2390,200.0,2390,(4.863665026277886e-12, 0.0011034293565899134)
2400,200.0,2400,(1.1102230246251565e-16, 3.834280050796224e-06)
2410,200.0,2410,(5.0182080713057076e-14, 0.0014389390125870705)
2420,200.0,2420,(9.652834087603424e-12, 0.0017212287057191133)
2430,188.0,2430,(5.298712857371157e-14, 0.005185926798731089)
2440,200.0,2440,(4.4986236957811343e-13, 8.478220843244344e-05)
2450,200.0,2450,(1.3473250293216665e-13, 0.00825772900134325)
2460,200.0,2460,(1.2545520178264269e-14, 5.141519068274647e-05)
2470,147.0,2470,(9.106604359487847e-14, 0.0019480749033391476)
2480,200.0,2480,(5.334843677928802e-12, 0.0011037144577130675)
2490,197.0,2490,(1.3167245072054357e-12, 0.0015215234598144889)
2500,200.0,2500,(1.8590684547348246e-12, 0.010187052190303802)
2510,200.0,2510,(2.2737367544323206e-13, 0.00043442193418741226)
2520,200.0,2520,(1.2825296380469808e-12, 0.0007847276865504682)
2530,200.0,2530,(4.2021941482062175e-13, 0.001373233157210052)
2540,143.0,2540,(1.389999226830696e-13, 0.0008506684680469334)
2550,200.0,2550,(1.2545520178264269e-14, 6.290445162449032e-05)
2560,161.0,2560,(1.3860024239420454e-12, 0.0008370936848223209)
2570,147.0,2570,(2.7755575615628914e-15, 5.47931449546013e-06)
2580,192.0,2580,(3.197442310920451e-14, 2.3811599021428265e-05)
2590,200.0,2590,(1.1951328815484885e-11, 0.0032106726430356503)
2600,163.0,2600,(8.971046128181115e-12, 0.0019203303381800652)
2610,200.0,2610,(2.589928271845565e-12, 0.0005924314027652144)
2620,200.0,2620,(3.197442310920451e-14, 1.284097925235983e-05)
2630,200.0,2630,(7.194245199571014e-12, 0.004566570743918419)
2640,200.0,2640,(1.2789769243681803e-13, 0.0006290046731010079)
2650,200.0,2650,(8.448797217397441e-14, 0.0018207705579698086)
2660,200.0,2660,(8.100631276874992e-12, 0.0077113984152674675)
2670,75.0,2670,(4.2021941482062175e-13, 0.002158235525712371)
2680,44.0,2680,(6.719069745031447e-13, 0.0016307755140587687)
2690,49.0,2690,(7.194245199571014e-12, 0.019751861691474915)
2700,126.0,2700,(6.87805368215777e-12, 0.021784191951155663)
2710,200.0,2710,(2.4482638139033952e-12, 0.01554130855947733)
2720,200.0,2720,(2.589928271845565e-12, 0.0027443477883934975)
2730,200.0,2730,(1.4051437791096077e-10, 0.01751897484064102)
2740,200.0,2740,(7.598943696507376e-11, 0.017357023432850838)
2750,200.0,2750,(3.810729509723387e-12, 0.0007153631304390728)
2760,123.0,2760,(2.355893258254582e-12, 0.004563671536743641)
2770,122.0,2770,(3.0001001682933293e-13, 0.00631001265719533)
2780,91.0,2780,(9.979572723750607e-12, 0.00507020577788353)
2790,103.0,2790,(6.050715484207103e-14, 0.0010130320442840457)
2800,156.0,2800,(2.4016344468691386e-12, 0.003090742276981473)
2810,178.0,2810,(4.604316927725449e-12, 0.0014386496040970087)
2820,176.0,2820,(1.333377852574813e-13, 0.0004950066795572639)
2830,200.0,2830,(1.7408297026122455e-11, 0.0019419342279434204)
2840,200.0,2840,(3.042011087472929e-13, 0.00339533481746912)
2850,127.0,2850,(3.47499806707674e-14, 6.872892117826268e-05)
2860,124.0,2860,(5.340172748447003e-14, 9.508358925813809e-05)
2870,112.0,2870,(1.8041124150158794e-13, 0.005207031965255737)
2880,151.0,2880,(4.397593400540245e-13, 0.0009601808851584792)
2890,127.0,2890,(3.197442310920451e-14, 3.2295865821652114e-05)
2900,191.0,2900,(4.3479109201882693e-13, 0.006276157218962908)
2910,200.0,2910,(1.1102230246251565e-14, 5.364418029785156e-05)
2920,200.0,2920,(1.5482060078397808e-12, 0.002475996734574437)
2930,200.0,2930,(3.197442310920451e-14, 2.2723726942786016e-05)
2940,200.0,2940,(2.7988722450800196e-13, 0.0004842655616812408)
2950,137.0,2950,(1.226796442210798e-13, 0.00023432460147887468)
2960,147.0,2960,(4.604316927725449e-12, 0.0020203960593789816)
2970,133.0,2970,(3.695266315162371e-12, 0.003061439609155059)
2980,147.0,2980,(1.712519015484304e-14, 0.0010913138976320624)
2990,200.0,2990,(1.4210854715202004e-14, 0.00017744064098224044)
3000,200.0,3000,(7.993605777301127e-13, 0.00018865830497816205)
3010,200.0,3010,(1.2526091275333329e-13, 0.004426842089742422)
3020,200.0,3020,(1.8545609492548465e-11, 0.002763340249657631)
3030,200.0,3030,(4.107825191113079e-13, 0.00013096723705530167)
3040,200.0,3040,(2.689048983484099e-11, 0.01014892291277647)
3050,200.0,3050,(1.3860024239420454e-12, 0.002986734267324209)
3060,200.0,3060,(5.773853617441205e-14, 0.0017942743143066764)
3070,200.0,3070,(1.4210854715202004e-14, 2.0531899735942716e-06)
3080,200.0,3080,(8.038014698286133e-14, 2.710107946768403e-05)
3090,200.0,3090,(2.942091015256665e-14, 4.0186871046898887e-05)
3100,200.0,3100,(2.7755575615628914e-15, 1.994566264329478e-05)
3110,200.0,3110,(1.7408297026122455e-13, 0.0017922550905495882)
3120,200.0,3120,(1.7391643680753077e-12, 0.00027089827926829457)
3130,200.0,3130,(5.684341886080802e-14, 0.00010990884038619697)
3140,200.0,3140,(1.176836406102666e-13, 0.00036827719304710627)
3150,200.0,3150,(7.34137195479434e-11, 0.0080631198361516)
3160,200.0,3160,(3.552713678800501e-13, 9.728619625093415e-05)
3170,200.0,3170,(3.042011087472929e-13, 0.0002290408592671156)
3180,200.0,3180,(4.4986236957811343e-13, 0.0005943363648839295)
3190,200.0,3190,(1.3860024239420454e-12, 0.00029928621370345354)
3200,200.0,3200,(2.722266856380884e-13, 0.00016607479483354837)
3210,200.0,3210,(6.266986929404084e-12, 0.0011628951178863645)
3220,200.0,3220,(1.1270498423421316e-14, 0.004546389449387789)
3230,200.0,3230,(1.2789769243681803e-13, 0.0002227913064416498)
3240,200.0,3240,(7.986947214710938e-11, 0.010236346162855625)
3250,200.0,3250,(1.8365864384861652e-13, 0.015983227640390396)
3260,200.0,3260,(8.240630400280224e-14, 0.0015340668614953756)
3270,200.0,3270,(1.4210854715202004e-14, 1.1837855709018186e-05)
3280,200.0,3280,(3.3334446314370325e-14, 0.000428834609920159)
3290,200.0,3290,(9.383605004131823e-13, 0.000967642292380333)
3300,181.0,3300,(1.3058998327153404e-13, 0.001366332871839404)
3310,200.0,3310,(3.1363800445660672e-15, 2.5408107831026427e-05)
3320,200.0,3320,(9.336975637097567e-14, 0.00022729780175723135)
3330,200.0,3330,(1.5298873279334657e-12, 0.00135637482162565)
3340,200.0,3340,(8.501706283414734e-14, 0.019323766231536865)
3350,200.0,3350,(2.5105278966819355e-11, 0.002854518825188279)
3360,200.0,3360,(5.1764148523147924e-14, 0.0006615000311285257)
3370,200.0,3370,(6.389506979065374e-14, 0.019451908767223358)
3380,200.0,3380,(3.3334446314370325e-14, 0.007133293431252241)
3390,200.0,3390,(5.1764148523147924e-14, 0.0004691698122769594)
3400,200.0,3400,(8.448797217397441e-14, 0.00047242891741916537)
3410,200.0,3410,(7.993605777301127e-13, 0.0023674515541642904)
3420,200.0,3420,(4.440892098500626e-16, 8.45364138513105e-06)
3430,200.0,3430,(1.5126122576702983e-11, 0.0018763280240818858)
3440,200.0,3440,(2.589928271845565e-12, 0.0017421430675312877)
3450,200.0,3450,(5.198064201294983e-12, 0.010956318117678165)
3460,200.0,3460,(5.1764148523147924e-14, 0.000499962829053402)
3470,200.0,3470,(1.1102230246251565e-14, 2.745222082012333e-05)
3480,200.0,3480,(3.197442310920451e-12, 0.0004912687581963837)
3490,200.0,3490,(2.7755575615628914e-15, 4.977364733349532e-05)
3500,200.0,3500,(5.684341886080802e-14, 9.473054524278268e-05)
3510,200.0,3510,(6.004086117172847e-13, 0.00023587459872942418)
3520,200.0,3520,(1.8207657603852567e-14, 0.003914330620318651)
3530,200.0,3530,(1.176836406102666e-13, 4.674308001995087e-05)
3540,200.0,3540,(3.774758283725532e-14, 5.5393975344486535e-05)
3550,200.0,3550,(2.7755575615628914e-17, 8.399374564760365e-07)
3560,200.0,3560,(3.47499806707674e-14, 0.00018511220696382225)
3570,200.0,3570,(6.439293542825908e-14, 0.0003239701909478754)
3580,200.0,3580,(1.6427748050773516e-11, 0.002116943709552288)
3590,200.0,3590,(1.712519015484304e-14, 0.00020169338677078485)
3600,200.0,3600,(1.5482060078397808e-12, 0.00027056876569986343)
3610,200.0,3610,(1.680877659282487e-12, 0.0009745220886543393)
3620,100.0,3620,(8.815170815523743e-13, 0.00043173274025321007)
3630,97.0,3630,(5.134781488891349e-15, 6.480577576439828e-05)
3640,200.0,3640,(3.471040815883342e-11, 0.0038812265265733004)
3650,200.0,3650,(2.79778977763101e-12, 0.02665584534406662)
3660,200.0,3660,(6.19383017097519e-14, 0.00752258999273181)
3670,200.0,3670,(5.684341886080802e-14, 0.0003085631469730288)
3680,200.0,3680,(1.6604773112049998e-14, 0.005662728566676378)
3690,200.0,3690,(2.722266856380884e-13, 0.0003040898882318288)
3700,200.0,3700,(4.836409051023338e-15, 0.0005342664662748575)
3710,200.0,3710,(6.342038005868744e-12, 0.0021081112790852785)
3720,200.0,3720,(3.197442310920451e-14, 1.5199242625385523e-05)
3730,200.0,3730,(5.684341886080802e-14, 5.257735392660834e-05)
3740,200.0,3740,(1.8696155734687636e-13, 0.0016603703843429685)
3750,200.0,3750,(9.336975637097567e-14, 0.00018179899780079722)
3760,200.0,3760,(8.448797217397441e-14, 0.00039443024434149265)
3770,200.0,3770,(4.572453526918707e-12, 0.0006273554172366858)
3780,200.0,3780,(3.552713678800501e-15, 2.511490492906887e-06)
3790,200.0,3790,(1.7408297026122455e-13, 0.00022266320593189448)
3800,200.0,3800,(1.4210854715202004e-14, 0.0002943734871223569)
3810,200.0,3810,(4.321099034143572e-12, 0.0007153120823204517)
3820,200.0,3820,(2.220446049250313e-15, 1.2567400062835077e-06)
3830,200.0,3830,(1.8207657603852567e-14, 0.00011042434198316187)
3840,200.0,3840,(2.396138842897244e-11, 0.003028050297871232)
3850,200.0,3850,(3.5974001555416635e-13, 0.003560818498954177)
3860,200.0,3860,(1.226796442210798e-13, 0.0010118334321305156)
3870,200.0,3870,(2.1360690993788012e-13, 6.463314639404416e-05)
3880,200.0,3880,(1.1796119636642288e-14, 0.00024307635612785816)
3890,200.0,3890,(1.5126788710517758e-14, 0.0003668601857498288)
